# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '15' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-22-15.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '21' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "3784182"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,87986,335,946,1,10602,7,123,0,252,558,344,158,10,61,9771,461
2.,78641,474,901,3,19600,73,306,2,450,151,453,253,31,41,19796,773
3.,71965,435,826,5,25987,208,564,10,639,74,357,198,49,22,29551,1049
4.,67026,368,765,19,30675,291,831,25,812,35,232,79,59,11,39508,1260
5.,63320,351,748,27,34139,345,1002,68,975,20,140,23,52,9,49452,1474
6.,60210,316,764,43,37045,348,1155,119,1123,9,77,15,36,7,59394,1636
7.,57522,312,839,56,39539,331,1217,184,1223,14,60,8,14,2,69294,1752
8.,55319,312,858,74,41536,307,1318,276,1330,6,55,10,8,4,79251,1900
9.,53319,328,870,114,43321,300,1408,340,1411,10,42,5,4,6,88999,2008
10.,51598,317,885,156,44830,308,1488,418,1495,8,45,5,2,3,98867,2122
11.,50333,304,884,204,45897,296,1561,521,1538,7,34,3,3,4,108797,2212
12.,49319,321,876,247,46716,296,1602,623,1587,7,34,4,1,1,118648,2285
13.,48458,313,874,296,47371,312,1648,728,1630,5,29,1,5,3,128412,2373
14.,47728,303,884,343,47903,314,1686,839,1640,8,29,3,3,2,138102,2426
15.,47038,327,834,398,48397,318,1738,950,1666,4,25,3,3,3,147870,2471
16.,46593,319,859,449,48659,291,1752,1078,1770,4,28,1,3,2,157604,2518
17.,46251,299,891,504,48813,293,1775,1174,1820,2,17,4,2,1,167260,2564
18.,45741,312,884,553,49154,264,1792,1300,1855,2,24,1,4,3,177148,2620
19.,45370,277,900,616,49354,272,1780,1431,1839,5,19,3,6,0,186852,2650
20.,45109,280,890,682,49445,266,1791,1537,1838,4,16,1,2,1,196746,2670
21.,44919,276,871,745,49463,255,1801,1670,1808,1,21,2,1,1,206403,2707
22.,44819,262,878,831,49389,248,1815,1758,1796,4,18,3,3,3,216134,2724
23.,44737,262,882,899,49315,233,1779,1893,1843,1,23,3,1,1,226020,2720
24.,44666,244,868,951,49226,240,1788,2017,1849,0,13,1,1,0,235776,2741
25.,44660,240,865,999,49065,233,1784,2154,1858,2,16,1,1,1,245544,2791
26.,44529,229,815,1072,49051,234,1796,2274,1886,3,10,2,2,0,255178,2817
27.,44421,229,844,1146,48983,223,1778,2376,1900,2,12,1,3,1,265005,2811
28.,44243,219,859,1181,48987,242,1744,2525,1908,2,17,0,1,0,274720,2835
29.,44142,240,839,1252,48931,231,1714,2651,1895,2,8,0,2,0,284404,2843
30.,44001,227,833,1315,48937,229,1707,2751,1876,2,10,2,1,1,294347,2826
31.,43987,227,829,1372,48795,221,1730,2839,1849,3,6,0,0,0,304134,2843
32.,43946,236,824,1466,48686,217,1713,2912,1843,0,16,2,1,1,313971,2837
33.,44011,249,795,1533,48452,231,1697,3032,1881,1,11,3,3,0,323763,2822
34.,43895,230,803,1608,48430,216,1694,3124,1910,2,15,0,0,2,333751,2833
35.,43869,235,807,1662,48287,232,1647,3261,1885,1,11,1,0,0,343455,2825
36.,43764,237,812,1721,48240,225,1654,3347,1922,0,18,0,2,0,353065,2818
37.,43746,224,804,1761,48126,216,1642,3481,1934,0,11,1,1,2,362902,2812
38.,43644,239,803,1821,48066,215,1635,3577,1901,2,12,3,0,0,372628,2797
39.,43454,232,818,1887,48094,235,1608,3672,1908,1,12,1,4,0,382588,2813
