# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '11' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-55-11.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '54' '-var' 'INIT_I' '100.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "792955814"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99287,44,98,0,559,0,12,0,222,76,40,7,0,66,9968,1824
2.,98988,63,106,2,814,1,26,0,432,47,61,27,1,81,19706,4927
3.,98660,90,116,3,1090,1,39,1,648,22,70,50,4,79,29277,8683
4.,98294,106,135,5,1403,2,53,2,783,17,81,60,6,54,38390,13183
5.,98035,115,128,9,1621,1,83,8,962,18,79,50,10,70,47302,17743
6.,97824,137,155,13,1763,6,89,13,1074,14,98,58,16,43,55833,22415
7.,97531,159,161,20,1987,10,112,20,1190,12,95,68,17,33,63825,26948
8.,97298,177,195,28,2145,10,115,32,1273,18,109,65,18,51,71583,31559
9.,97147,202,228,31,2198,8,144,42,1337,12,101,46,26,37,79290,36022
10.,96907,235,248,48,2336,8,164,54,1376,7,114,46,29,37,86497,40191
11.,96785,265,290,65,2340,13,172,70,1430,17,122,38,26,34,93645,44027
12.,96384,283,332,76,2627,10,198,90,1477,13,114,39,15,30,100408,47543
13.,96270,316,365,114,2594,19,223,99,1520,13,116,27,16,31,106800,50783
14.,96010,373,395,153,2670,21,261,117,1589,18,118,32,17,28,113117,53645
15.,95748,409,430,198,2771,15,290,139,1654,16,103,26,7,18,118995,56338
16.,95421,420,536,217,2911,23,309,163,1664,18,116,22,18,40,125014,59103
17.,95035,480,595,272,3052,32,366,168,1703,27,126,30,15,23,130644,61515
18.,94719,551,659,327,3103,33,411,197,1734,18,105,20,16,26,136172,63764
19.,94358,652,718,405,3174,29,427,237,1745,21,118,21,22,20,141356,65781
20.,94030,719,808,480,3203,29,473,258,1738,30,104,11,12,17,146335,67663
21.,93429,792,910,560,3425,48,538,298,1749,18,103,14,22,17,151282,69650
22.,92905,895,1059,650,3542,58,555,336,1766,23,105,19,18,15,156294,71552
23.,92318,1021,1149,774,3660,62,652,364,1818,29,101,10,18,22,161242,73191
24.,91543,1092,1302,908,3953,76,721,405,1836,25,85,21,20,17,165860,75009
25.,91039,1235,1421,1047,3910,79,810,459,1820,28,83,23,22,15,170477,76571
26.,90316,1371,1528,1227,4009,116,925,508,1824,30,73,18,16,15,174898,77945
27.,89526,1507,1711,1399,4167,114,996,580,1840,25,85,23,19,13,179340,79282
28.,88727,1630,1922,1605,4272,117,1073,654,1835,27,67,22,19,10,183660,80490
29.,87790,1774,2112,1799,4412,161,1236,716,1839,19,71,26,17,11,187949,81631
30.,86667,1974,2304,2055,4657,148,1383,812,1872,26,76,20,17,6,192103,82708
31.,85706,2150,2541,2343,4710,175,1487,888,1851,28,61,14,19,4,196135,83792
32.,84385,2372,2755,2614,4999,206,1687,982,1887,20,48,29,24,8,199827,84709
33.,83158,2541,3052,2937,5152,232,1845,1083,1907,40,51,22,26,12,203826,85589
34.,81750,2789,3377,3341,5377,214,1966,1186,1894,30,48,15,28,6,207838,86593
35.,80617,2960,3576,3724,5318,227,2265,1313,1872,30,58,21,22,8,211701,87576
36.,79056,3181,3880,4146,5518,287,2476,1456,1888,30,59,19,26,6,215540,88256
37.,77418,3375,4193,4666,5716,315,2708,1609,1903,24,54,19,20,4,219241,88974
38.,75967,3601,4531,5132,5649,342,2925,1853,1964,23,49,22,12,1,222666,89506
39.,73975,3809,4934,5693,6019,375,3173,2022,1972,27,40,21,29,5,226119,90064
40.,72276,3939,5254,6260,6092,417,3500,2262,1965,34,45,13,24,5,229850,90763
