# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '1' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-8-1.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '7' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "220526219"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,89665,298,864,0,8954,20,199,0,275,176,299,125,6,6,9704,9661
2.,86123,372,771,4,12184,115,430,1,481,50,309,94,14,8,18693,18600
3.,84826,387,769,7,13217,178,609,7,686,36,181,47,25,4,27136,26451
4.,84104,485,801,20,13619,197,757,17,836,22,128,24,25,4,35043,32788
5.,83549,562,897,40,13842,204,861,45,978,21,91,9,24,1,42422,38648
6.,82743,606,1008,70,14336,198,960,79,1078,13,58,7,16,4,49246,44387
7.,81772,717,1135,103,14898,210,1040,125,1210,10,67,9,7,6,55798,49649
8.,81038,792,1238,148,15221,229,1154,180,1299,12,74,10,6,2,61951,54757
9.,80286,888,1318,232,15474,282,1282,238,1389,21,70,12,13,5,68049,59502
10.,79761,1018,1448,322,15505,246,1372,328,1491,19,51,11,12,4,73718,63705
11.,79478,1105,1515,430,15300,243,1501,428,1518,14,47,11,9,5,78999,67260
12.,79037,1161,1695,552,15160,296,1614,485,1598,19,47,4,9,2,84179,70453
13.,78351,1254,1859,682,15234,289,1763,568,1641,14,44,9,6,3,89161,73411
14.,77964,1352,2014,838,14952,303,1893,684,1661,17,44,4,9,2,94027,75751
15.,77397,1465,2140,1047,14814,301,2056,780,1697,12,43,10,9,4,98457,77910
16.,76944,1564,2356,1243,14510,326,2136,921,1720,13,46,14,5,5,103094,79824
17.,75968,1700,2550,1467,14691,327,2243,1054,1714,16,50,9,7,1,107234,81380
18.,75152,1883,2713,1745,14583,352,2388,1184,1736,13,38,9,13,5,111323,82909
19.,74217,1974,2910,2059,14636,378,2528,1298,1762,17,38,8,12,2,115369,84259
20.,73461,2135,3052,2343,14413,404,2707,1485,1759,18,39,6,11,5,119318,85232
21.,72606,2198,3266,2646,14332,413,2889,1650,1782,20,43,9,14,1,123099,85976
22.,71548,2357,3445,3020,14307,433,3051,1839,1810,14,36,7,12,4,126786,86897
23.,70469,2456,3771,3409,14254,471,3135,2035,1845,23,36,13,11,2,130555,87650
