# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '12' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-16-12.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '15' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '0.5' '-var' 'm' '500.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "92161382"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,88520,295,839,0,10108,9,229,0,231,148,282,130,7,5,473,473
2.,81751,324,687,1,16609,120,504,4,449,41,257,93,21,0,953,951
3.,77506,265,639,5,20637,222,714,12,644,21,125,26,23,1,1346,1346
4.,74115,300,626,14,23814,251,851,29,801,8,88,7,16,0,1696,1696
5.,71272,287,664,22,26453,269,979,54,971,6,48,6,12,0,2048,2048
6.,68683,316,692,42,28797,304,1084,82,1102,4,45,5,8,0,2410,2410
7.,66304,310,738,76,30975,297,1183,117,1179,3,36,4,5,0,2758,2758
8.,64273,331,766,107,32798,289,1261,175,1278,10,40,2,5,1,3068,3067
9.,62441,321,793,146,34402,299,1363,235,1385,10,35,4,2,1,3312,3312
10.,60983,315,810,180,35640,304,1460,308,1433,3,26,1,4,0,3601,3601
11.,59687,345,841,213,36731,288,1507,388,1485,3,23,7,4,0,3824,3823
12.,58557,335,853,260,37640,289,1582,484,1526,5,24,3,2,1,4051,4051
13.,57324,322,896,315,38659,303,1607,574,1550,7,24,2,3,0,4217,4217
14.,56190,333,906,377,39556,305,1659,674,1570,2,23,4,5,0,4418,4418
15.,55260,369,903,442,40245,309,1697,775,1668,1,17,0,2,0,4626,4626
16.,54327,383,928,489,40934,322,1726,891,1708,1,17,2,5,0,4804,4803
17.,53579,389,946,560,41448,321,1760,997,1721,3,20,3,2,1,4939,4938
18.,52768,394,934,630,42036,303,1832,1103,1734,5,16,2,1,0,5084,5084
19.,52250,397,960,682,42331,315,1854,1211,1727,9,13,3,1,1,5200,5197
20.,51770,416,962,741,42562,326,1869,1354,1732,5,13,3,1,0,5359,5359
21.,51313,388,980,821,42799,335,1892,1472,1729,1,9,0,2,0,5464,5460
22.,50738,377,1004,881,43157,322,1923,1598,1770,0,9,0,2,0,5544,5544
