# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '14' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-31-14.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '30' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '12' '-var' 'm' '500.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "231097327"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,88518,321,860,0,10093,14,194,0,275,107,305,116,11,4,482,481
2.,81801,346,726,0,16502,136,488,1,466,28,282,87,21,2,952,952
3.,77307,308,645,7,20777,216,733,7,685,16,146,23,31,0,1372,1372
4.,74047,309,671,12,23838,253,847,23,831,12,76,10,23,0,1741,1741
5.,71087,332,679,27,26581,259,983,52,984,14,49,5,21,0,2129,2128
6.,68636,340,730,45,28807,276,1077,89,1087,13,43,8,12,0,2485,2484
7.,66354,342,747,71,30866,314,1178,128,1233,7,37,4,3,0,2760,2760
8.,64393,354,775,103,32623,297,1275,180,1307,3,36,1,3,0,3091,3091
9.,62630,371,800,142,34145,319,1358,235,1410,5,35,3,1,0,3374,3373
10.,61015,346,828,193,35559,299,1444,316,1452,7,19,2,2,0,3610,3609
11.,59570,362,863,238,36770,299,1484,414,1526,5,20,5,4,1,3860,3860
12.,58228,382,899,279,37865,308,1542,497,1561,3,31,3,2,0,4085,4083
13.,57040,381,932,329,38821,306,1617,574,1612,5,13,2,4,0,4284,4282
14.,55960,377,967,354,39651,316,1689,686,1661,2,25,6,3,1,4461,4459
15.,54867,368,972,420,40519,319,1745,790,1668,4,14,2,0,0,4599,4599
16.,53957,365,967,478,41200,310,1820,903,1698,2,21,3,3,0,4751,4751
17.,53261,382,996,545,41660,313,1818,1025,1676,0,22,1,3,0,4919,4919
18.,52382,370,1013,593,42275,319,1880,1168,1697,6,18,0,2,0,5061,5060
19.,51707,370,996,657,42725,319,1901,1325,1718,3,12,0,1,0,5203,5201
20.,51388,388,1007,727,42794,335,1898,1463,1705,0,17,3,1,0,5381,5379
21.,50877,375,1032,793,43055,344,1922,1602,1683,1,17,0,3,0,5536,5534
22.,50447,380,1034,880,43246,363,1918,1732,1715,0,13,1,2,0,5594,5592
23.,49999,381,1052,977,43473,335,1930,1853,1735,0,11,2,2,0,5635,5634
24.,49570,388,1068,1043,43648,355,1917,2011,1750,1,17,2,3,0,5740,5740
25.,49263,401,1044,1116,43737,330,1944,2165,1780,2,11,2,1,0,5833,5832
26.,49161,395,1043,1200,43617,317,1947,2320,1807,3,11,1,1,0,5908,5907
