# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '6' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-25-6.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '24' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '12' '-var' 'm' '500.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "700345847"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98317,360,880,0,254,0,189,0,260,10599,368,150,5,258,529,0
2.,97654,587,890,3,526,1,335,4,502,19308,593,362,33,506,995,0
3.,96959,816,971,15,786,3,442,8,685,27272,801,583,68,769,1482,0
4.,96261,973,1128,27,1022,2,563,24,805,35640,977,837,140,918,1987,0
5.,95518,1136,1291,61,1262,3,682,47,941,44629,1138,1110,232,1103,2511,0
6.,94713,1302,1495,111,1504,5,796,74,1078,54188,1349,1484,320,1236,3020,0
7.,93871,1469,1745,172,1707,7,919,110,1169,64781,1580,1906,470,1349,3517,0
8.,92908,1674,1994,254,1922,8,1066,174,1259,76299,1891,2383,676,1544,4013,0
9.,91794,1972,2279,378,2138,9,1200,230,1332,89445,2269,3001,955,1695,4513,0
10.,90668,2246,2526,529,2326,9,1388,308,1411,103389,2674,3726,1292,1840,5013,0
11.,89425,2556,2852,697,2493,12,1570,395,1460,117782,3221,4548,1716,1937,5505,0
12.,88058,2872,3197,907,2655,16,1776,519,1542,133480,3863,5635,2264,2031,5999,0
13.,86575,3173,3616,1123,2824,20,1993,676,1577,150673,4488,6921,3051,2068,6504,0
14.,84945,3502,4070,1399,2988,26,2209,861,1642,169773,5342,8594,4029,2144,7008,0
15.,83266,3879,4451,1717,3091,31,2481,1084,1677,189542,6111,10515,5260,2229,7539,0
16.,81425,4261,4921,2102,3218,26,2772,1275,1738,209901,7235,12576,6892,2295,8057,0
17.,79477,4665,5428,2511,3335,26,3027,1531,1752,231059,8397,15134,8914,2307,8557,0
18.,77410,4992,6005,2982,3447,30,3342,1792,1795,252507,9700,18287,11339,2369,9100,0
19.,75279,5397,6516,3496,3520,32,3666,2094,1802,274441,11103,21526,14275,2438,9592,0
20.,73115,5687,7077,4125,3564,24,4021,2387,1763,296552,12411,25621,17940,2482,10106,0
21.,70728,6018,7760,4758,3619,27,4361,2729,1759,319512,14265,30186,22449,2571,10609,0
22.,68252,6362,8351,5495,3660,28,4737,3115,1781,342231,16081,35236,27771,2646,11086,0
23.,65656,6727,8941,6349,3705,26,5030,3566,1801,364302,17954,41051,34267,2684,11615,0
24.,63078,7000,9491,7259,3707,29,5475,3961,1781,384991,19761,47043,42039,2677,12101,0
25.,60312,7370,9984,8244,3742,32,5908,4408,1796,404490,21730,53787,50613,2695,12588,0
26.,57621,7514,10643,9295,3737,50,6197,4943,1823,422139,23595,60772,60827,2791,13109,0
27.,54831,7720,11269,10402,3727,47,6532,5472,1825,438194,25667,68564,72324,2803,13640,0
28.,52117,7869,11768,11597,3686,49,6889,6025,1814,452199,27464,76071,85352,2825,14154,0
29.,49430,8040,12114,12904,3649,59,7267,6537,1814,462763,29268,84076,99861,2913,14657,0
30.,46815,7970,12541,14328,3616,69,7632,7029,1849,471203,30464,92096,115863,2964,15162,0
31.,44321,7915,12851,15800,3582,61,7899,7571,1804,476398,31495,99263,133441,3054,15659,0
32.,41896,7735,13104,17362,3540,54,8183,8126,1814,478790,32128,105985,152611,3137,16150,0
33.,39566,7496,13302,18940,3479,63,8434,8720,1822,477952,32217,111922,172932,3203,16670,0
34.,37415,7290,13238,20686,3423,70,8680,9198,1814,473944,31851,116370,193119,3251,17137,0
35.,35297,7042,13286,22362,3348,73,8803,9789,1809,467130,31322,119313,214168,3340,17637,0
36.,33322,6730,13281,24139,3256,75,8924,10273,1829,458130,30773,121918,235604,3440,18092,0
37.,31476,6359,13257,25910,3174,69,8990,10765,1840,447425,29444,123748,256978,3504,18577,0
38.,29767,6050,13041,27744,3102,57,8977,11262,1825,434740,28066,124306,278265,3676,19077,0
39.,28193,5741,12747,29598,2990,55,8931,11745,1806,420951,26417,123768,299041,3838,19536,0
40.,26750,5400,12358,31484,2905,51,8802,12250,1800,405357,24813,121640,318386,4020,20088,0
41.,25381,5109,11928,33370,2840,43,8667,12662,1774,388460,23169,118374,336397,4189,20581,0
42.,24173,4816,11536,35199,2730,42,8485,13019,1801,370745,21212,114276,353119,4362,21080,0
43.,23089,4404,11217,37046,2631,46,8287,13280,1830,352815,19560,109381,367301,4546,21567,0
44.,22021,4142,10717,38948,2579,46,8047,13500,1812,334647,17958,104271,379858,4806,22053,0
45.,21108,3724,10298,40795,2506,48,7820,13701,1849,316633,16205,98659,390776,5079,22561,0
46.,20322,3439,9749,42533,2424,37,7554,13942,1870,299137,14369,92887,399036,5354,23097,0
47.,19588,3191,9190,44310,2356,29,7231,14105,1881,281657,12874,85945,405092,5577,23603,0
48.,18902,2900,8754,45978,2266,34,6954,14212,1878,264750,11516,79636,408760,5761,24123,0
49.,18333,2632,8267,47659,2185,32,6663,14229,1844,247894,10155,73179,410481,5977,24626,0
50.,17791,2437,7819,49225,2092,25,6360,14251,1827,231707,9040,67143,409705,6267,25088,0
51.,17268,2262,7367,50858,2018,24,6055,14148,1822,215995,7858,61096,407939,6493,25583,0
52.,16808,2027,6906,52407,1949,18,5789,14096,1810,201370,6897,55521,404321,6674,26106,0
53.,16416,1864,6452,53815,1871,13,5525,14044,1862,187751,5938,50134,398788,6961,26601,0
54.,16021,1746,6068,55197,1803,12,5250,13903,1858,174901,5137,45120,391974,7258,27100,0
55.,15669,1571,5700,56556,1765,10,4957,13772,1836,162778,4435,40407,383783,7542,27596,0
56.,15334,1444,5348,57835,1712,11,4697,13619,1831,151106,3947,36043,374856,7831,28046,0
57.,15011,1338,5001,59094,1685,14,4422,13435,1868,140244,3407,32094,365029,8253,28538,0
58.,14755,1222,4679,60242,1628,16,4138,13320,1936,129861,2944,28506,354298,8618,29053,0
59.,14498,1105,4433,61391,1571,14,3869,13119,1981,120374,2580,25194,343343,8839,29589,0
60.,14304,1018,4130,62478,1510,10,3659,12891,1985,111574,2309,22301,331869,9110,30078,0
61.,14095,922,3836,63540,1485,12,3487,12623,2011,103269,1980,19812,319856,9482,30583,0
62.,13912,852,3586,64532,1433,13,3264,12408,2028,95514,1775,17517,307353,9939,31076,0
63.,13734,806,3311,65518,1388,10,3087,12146,2011,88291,1576,15475,295372,10360,31565,0
64.,13602,706,3104,66369,1339,10,2937,11933,1989,81613,1348,13638,283488,10773,32075,0
65.,13455,659,2914,67245,1313,10,2773,11631,2022,75520,1163,11924,271153,11076,32570,0
66.,13303,610,2734,68057,1295,9,2639,11353,2043,69988,1035,10529,259411,11568,33080,0
67.,13197,569,2532,68817,1251,4,2499,11131,2048,64792,897,9283,248072,11834,33565,0
68.,13099,509,2380,69509,1224,4,2382,10893,2043,60045,824,8158,236380,12235,34087,0
69.,12998,489,2231,70158,1189,4,2259,10672,2019,55405,712,7222,225391,12578,34617,0
70.,12904,451,2112,70804,1158,6,2138,10427,2027,51374,627,6366,214596,12878,35109,0
71.,12820,426,1983,71434,1125,3,2064,10145,2036,47729,585,5579,204615,13216,35552,0
72.,12737,411,1863,72079,1085,3,1979,9843,2048,44306,541,4948,194304,13455,36089,0
73.,12662,367,1783,72599,1066,1,1884,9638,2031,41273,486,4383,184986,13774,36556,0
74.,12575,345,1693,73107,1053,1,1801,9425,2044,38226,461,3821,176327,14056,37039,0
75.,12538,306,1586,73563,1019,1,1721,9266,2051,35441,397,3368,167380,14377,37502,0
76.,12493,284,1498,74022,981,2,1663,9057,2045,32997,390,3014,159272,14609,38025,0
77.,12419,274,1422,74449,967,2,1581,8886,2018,30759,364,2702,151545,15041,38518,0
78.,12354,268,1349,74899,946,2,1516,8666,2015,28638,325,2385,144498,15191,39017,0
79.,12303,258,1306,75243,924,2,1464,8500,2030,26788,286,2133,137423,15413,39479,0
80.,12264,229,1234,75666,905,1,1423,8278,2001,24969,250,1919,131221,15602,39996,0
81.,12200,239,1183,76013,891,2,1361,8111,2012,23242,248,1740,124709,15922,40510,0
82.,12155,223,1147,76358,877,1,1313,7926,1995,21699,225,1591,118921,16118,41009,0
83.,12105,208,1116,76679,867,0,1258,7767,1991,20467,210,1410,113582,16350,41501,0
84.,12032,214,1092,76955,863,1,1203,7640,2024,19367,234,1291,108919,16585,42011,0
85.,11988,212,1053,77254,848,1,1172,7472,2009,18309,228,1215,104282,16905,42509,0
86.,11947,190,1029,77521,845,1,1142,7325,2007,17298,206,1108,100221,17209,43006,0
87.,11918,178,990,77759,829,0,1136,7190,2011,16457,180,1018,96605,17418,43500,0
88.,11883,157,970,78001,826,0,1108,7055,2022,15673,155,967,93089,17552,44056,0
89.,11858,145,938,78246,810,0,1076,6927,2008,14943,128,889,89577,17515,44593,0
90.,11824,152,920,78439,794,0,1043,6828,2017,14276,125,806,86587,17579,45075,0
91.,11775,148,905,78653,794,1,1039,6685,2036,13725,135,768,83823,17683,45608,0
92.,11740,147,878,78864,784,1,1014,6572,2021,13094,138,728,81278,17820,46097,0
93.,11702,141,860,79041,772,3,1011,6470,2008,12632,142,679,78837,17969,46639,0
94.,11651,149,842,79214,772,3,1000,6369,2023,12117,142,677,76648,17941,47121,0
95.,11625,151,820,79381,749,1,990,6283,2036,11565,138,640,74383,18024,47603,0
96.,11601,155,806,79554,729,2,965,6188,2027,11208,134,618,72548,18070,48095,0
97.,11564,160,791,79730,719,2,942,6092,2029,10775,134,599,70505,18265,48586,0
98.,11510,161,778,79851,725,3,950,6022,2032,10409,141,552,68642,18397,49071,0
99.,11473,138,802,80002,716,0,952,5917,2020,10174,141,563,67367,18376,49548,0
100.,11421,145,772,80122,726,0,948,5866,2046,9870,134,526,66119,18512,50070,0
101.,11394,119,775,80224,724,0,940,5824,2071,9574,116,489,64778,18748,50554,0
102.,11359,112,765,80359,721,0,927,5757,2043,9333,116,486,63657,18716,51088,0
103.,11327,112,733,80510,724,0,924,5670,2057,9097,93,458,62706,18634,51581,0
104.,11289,114,731,80636,720,0,914,5596,2037,8785,96,449,61689,18680,52093,0
105.,11258,106,732,80735,719,0,896,5554,2004,8560,86,433,60603,18704,52615,0
106.,11202,115,720,80824,731,0,889,5519,2029,8448,90,425,59587,18823,53084,0
107.,11172,119,712,80938,722,1,881,5455,2053,8321,99,421,58692,18925,53568,0
