# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '22' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-65-22.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '64' '-var' 'INIT_I' '10.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "789973689"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99753,3,9,0,234,0,1,0,235,112,3,0,0,224,10077,0
2.,99488,5,5,0,497,0,5,0,467,185,4,1,0,448,19836,0
3.,99231,6,6,0,751,0,6,0,650,227,5,3,0,751,29868,0
4.,98964,6,7,0,1017,0,6,0,816,284,4,5,0,971,39902,0
5.,98736,9,8,0,1241,0,6,0,944,329,5,6,0,1174,49900,0
6.,98477,9,11,0,1496,0,7,0,1078,376,6,7,1,1390,59919,0
7.,98243,15,13,0,1721,0,8,0,1199,470,8,11,2,1588,69985,0
8.,98008,14,15,0,1952,0,9,2,1322,557,9,8,3,1638,79955,0
9.,97795,19,17,2,2155,0,9,3,1405,664,10,11,5,1790,90176,0
10.,97572,17,21,3,2372,0,12,3,1470,813,14,10,6,1947,100166,0
11.,97363,22,26,4,2567,0,14,4,1520,1010,23,12,7,2064,110189,0
12.,97165,25,28,6,2754,0,17,5,1590,1158,22,18,5,2146,119964,0
13.,96979,28,30,8,2931,0,20,4,1645,1316,21,19,6,2228,130051,0
14.,96790,28,39,10,3104,0,23,6,1689,1529,27,24,6,2331,139945,0
15.,96635,40,47,11,3236,0,22,9,1695,1814,33,32,8,2443,149759,0
16.,96451,47,56,13,3398,0,25,10,1707,2135,38,34,15,2474,159814,0
17.,96301,63,61,15,3519,1,27,13,1725,2480,50,33,18,2552,169972,0
18.,96153,65,62,19,3649,1,34,17,1748,2845,35,44,24,2572,180102,0
19.,96038,68,71,21,3741,0,43,18,1753,3164,41,40,23,2640,190247,0
20.,95930,75,82,30,3811,0,49,23,1748,3520,57,43,26,2646,200219,0
21.,95795,88,85,37,3915,0,50,30,1764,4063,59,49,29,2593,210421,0
22.,95694,96,97,45,3979,0,56,33,1748,4466,62,59,31,2615,220340,0
23.,95559,117,105,57,4061,0,66,35,1740,5049,72,78,34,2644,230244,0
24.,95443,126,128,69,4121,1,69,43,1718,5707,90,87,37,2681,240270,0
25.,95261,149,143,84,4238,1,73,51,1719,6385,114,93,39,2666,250318,0
26.,95159,153,166,105,4275,1,81,60,1738,7285,122,107,50,2668,260384,0
27.,95022,166,193,124,4336,1,91,67,1741,8356,143,114,64,2672,270341,0
28.,94918,191,208,139,4360,1,109,74,1740,9500,159,141,74,2661,280429,0
29.,94764,214,217,158,4439,3,117,88,1783,10645,174,146,80,2691,290493,0
30.,94584,235,240,180,4527,1,135,98,1825,11794,184,166,89,2677,300401,0
31.,94408,256,281,196,4597,1,147,114,1854,13152,211,177,101,2763,310543,0
32.,94207,307,305,225,4662,2,171,121,1862,14724,248,219,117,2719,320620,0
33.,94003,341,345,265,4721,2,182,141,1830,16322,277,261,135,2741,330755,0
34.,93792,395,387,303,4767,1,201,154,1821,18192,313,311,155,2726,340757,0
35.,93594,432,456,329,4791,1,209,188,1821,20515,352,373,177,2749,350737,0
36.,93357,487,499,378,4815,1,237,226,1816,23154,412,421,214,2780,360824,0
37.,93096,525,579,435,4840,2,283,240,1842,26043,484,479,257,2756,370726,0
38.,92801,605,662,486,4860,2,321,263,1843,29193,576,544,300,2755,380735,0
39.,92437,687,754,540,4913,1,365,303,1861,32884,641,675,364,2745,390734,0
40.,92086,768,875,623,4923,1,387,337,1840,37309,750,813,431,2756,400858,0
41.,91633,900,948,714,4987,2,429,387,1866,42240,847,965,547,2752,410762,0
42.,91186,999,1036,821,5038,3,491,426,1936,47048,934,1117,673,2792,420818,0
43.,90724,1083,1212,898,5039,8,575,461,1903,52882,1116,1271,834,2808,430740,0
44.,90218,1190,1362,1023,5037,6,651,513,1882,59300,1225,1513,1045,2776,440909,0
45.,89638,1300,1526,1138,5085,6,736,571,1892,66685,1380,1774,1292,2859,450866,0
46.,88995,1495,1653,1268,5100,9,852,628,1870,74616,1587,2115,1500,2838,460803,0
47.,88315,1665,1839,1459,5075,10,937,700,1852,82647,1781,2509,1840,2878,470819,0
48.,87549,1803,2048,1626,5094,12,1077,791,1828,91614,2066,2899,2269,2782,480860,0
49.,86769,2012,2261,1809,5056,13,1188,892,1782,101661,2370,3505,2675,2748,490783,0
50.,85829,2201,2520,2060,5077,13,1289,1011,1809,111879,2712,4106,3218,2772,500686,0
51.,84910,2341,2755,2335,5057,15,1411,1176,1835,123139,3061,4921,3947,2821,510567,0
52.,83896,2580,3005,2610,5049,15,1524,1321,1846,134964,3466,5732,4845,2886,520559,0
53.,82672,2856,3337,2907,5072,13,1681,1462,1862,148041,3939,6737,5987,2911,530539,0
54.,81401,3117,3653,3259,5070,19,1880,1601,1856,161859,4533,7845,7263,2900,540596,0
55.,80097,3391,3961,3642,5050,27,2010,1822,1874,176406,5118,9252,8775,2983,550585,0
56.,78694,3626,4320,4086,5065,29,2189,1991,1888,191705,5746,10775,10552,2995,560549,0
57.,77211,3885,4702,4575,5039,29,2385,2174,1857,207233,6591,12601,12727,2978,570557,0
58.,75503,4267,5126,5066,5025,26,2597,2390,1817,223419,7511,14645,15227,3006,580581,0
59.,73838,4560,5476,5643,4976,25,2849,2633,1816,238979,8568,16935,18349,2984,590742,0
60.,72064,4834,5963,6230,4890,30,3100,2889,1817,256122,9560,19600,21932,2962,600949,0
61.,70262,5068,6419,6915,4820,34,3365,3117,1817,273502,10611,22422,26072,2951,610866,0
62.,68364,5362,6846,7618,4731,41,3663,3375,1849,291086,11545,25545,30898,3032,620852,0
63.,66277,5626,7316,8410,4697,41,3926,3707,1864,308086,12856,29087,36414,3040,630844,0
64.,64159,5881,7812,9244,4619,39,4221,4025,1811,324345,14293,33073,42867,3040,640713,0
65.,61868,6157,8335,10149,4568,46,4471,4406,1808,341008,15772,37580,50229,3093,650648,0
66.,59611,6441,8732,11136,4463,41,4793,4783,1753,356663,17343,42324,58630,3143,660760,0
67.,57388,6506,9158,12193,4392,53,5098,5212,1792,369921,18484,47193,68058,3246,670652,0
68.,55098,6682,9564,13286,4333,55,5378,5604,1841,382843,19603,52377,78546,3326,680612,0
69.,52857,6728,9958,14433,4265,61,5634,6064,1810,393981,20984,57497,90320,3339,690604,0
70.,50642,6794,10245,15622,4216,63,5946,6472,1853,402826,21941,62750,102906,3407,700690,0
71.,48451,6732,10569,16945,4132,64,6193,6914,1877,409222,22589,67985,116582,3500,710677,0
72.,46193,6795,10802,18273,4055,64,6468,7350,1884,414286,23453,72600,131438,3566,720811,0
73.,44153,6620,11026,19596,3970,62,6749,7824,1886,416535,23849,76997,146898,3652,730730,0
74.,42241,6413,11172,21035,3877,66,6912,8284,1904,416808,23910,80896,163036,3828,740844,0
75.,40359,6264,11064,22596,3802,57,7089,8769,1883,414571,23723,83688,179409,3976,750935,0
76.,38520,6087,11052,24183,3703,60,7168,9227,1868,409866,23370,85875,195964,4091,761106,0
77.,36814,5891,11050,25679,3605,60,7158,9743,1866,404161,22789,87506,212184,4298,771340,0
78.,35239,5605,10947,27314,3503,54,7227,10111,1861,396631,21994,88622,228386,4509,781275,0
79.,33723,5334,10912,28867,3372,50,7206,10536,1883,388282,21253,88588,244601,4747,791374,0
80.,32265,5075,10739,30488,3290,43,7198,10902,1844,377919,20317,87958,260066,4968,801225,0
81.,30797,4856,10574,32122,3230,44,7077,11300,1878,366732,19377,86675,275015,5144,811283,0
82.,29485,4665,10281,33759,3144,46,6978,11642,1861,354557,18383,84983,289412,5329,821314,0
83.,28282,4415,9930,35425,3065,38,6983,11862,1833,341800,17175,82573,301741,5521,831315,0
84.,27148,4207,9598,37129,2982,31,6766,12139,1822,328011,15908,79908,312823,5759,841355,0
85.,26111,3948,9284,38729,2911,30,6599,12388,1863,314320,14728,76872,322830,5925,851416,0
86.,25175,3683,8963,40328,2824,32,6425,12570,1838,299521,13645,72994,331931,6123,861494,0
87.,24283,3471,8602,41908,2743,28,6206,12759,1820,285041,12378,69315,339616,6356,871543,0
88.,23485,3233,8189,43533,2662,17,6016,12865,1781,270674,11288,65092,344496,6554,881680,0
89.,22735,3016,7819,45084,2565,21,5793,12967,1843,256024,10238,60908,347620,6758,891826,0
90.,22066,2757,7467,46642,2488,25,5564,12991,1822,242246,9190,57037,350142,6951,901996,0
91.,21435,2543,7078,48185,2418,26,5371,12944,1857,228669,8262,52874,351100,7288,911910,0
92.,20826,2363,6700,49652,2360,21,5180,12898,1871,215221,7481,48574,351093,7654,921831,0
93.,20289,2218,6290,51104,2298,21,4969,12811,1868,202078,6705,44497,348572,7938,931843,0
94.,19845,2016,5927,52494,2210,21,4756,12731,1888,189291,5917,40612,344506,8320,941967,0
95.,19405,1873,5612,53731,2159,19,4496,12705,1922,177265,5227,37146,339678,8679,951893,0
96.,19019,1782,5287,54964,2075,18,4248,12607,1901,165798,4717,33680,333726,8939,961835,0
97.,18665,1634,4967,56079,2012,18,4040,12585,1931,155007,4110,30454,327231,9306,971772,0
98.,18341,1522,4566,57312,1958,20,3850,12431,1962,144565,3664,27331,319687,9576,981784,0
99.,18055,1392,4295,58408,1904,20,3642,12284,1974,134695,3251,24368,311081,9822,991740,0
100.,17804,1250,4040,59482,1826,21,3436,12141,1979,125271,2857,21697,301716,10140,1001791,0
101.,17559,1156,3765,60586,1761,19,3234,11920,1971,116522,2513,19394,292282,10360,1011782,0
102.,17300,1100,3500,61607,1710,17,3053,11713,2007,108562,2239,17187,282323,10741,1021794,0
103.,17054,1028,3240,62494,1690,12,2884,11598,1978,100992,1950,15313,271523,11034,1031930,0
104.,16843,965,3024,63452,1654,14,2683,11365,1951,93541,1749,13513,260554,11272,1042075,0
105.,16652,880,2860,64283,1628,9,2540,11148,1982,86768,1549,11932,249637,11499,1051752,0
106.,16484,791,2654,65085,1600,9,2394,10983,1970,80584,1336,10566,239053,11670,1061744,0
107.,16312,716,2496,65866,1579,6,2251,10774,1924,74910,1168,9281,228764,12030,1071760,0
108.,16193,652,2312,66640,1525,8,2112,10558,1946,69410,1031,8237,218533,12331,1081633,0
109.,16078,597,2140,67326,1485,5,1969,10400,1974,64484,927,7328,207693,12519,1091471,0
110.,15947,576,1986,67979,1456,4,1841,10211,1991,59771,812,6453,197825,12673,1101461,0
111.,15838,529,1826,68624,1434,5,1716,10028,2042,55244,696,5643,187662,12964,1111610,0
112.,15743,477,1711,69217,1418,4,1618,9812,2059,51116,599,4982,178137,13179,1121692,0
113.,15670,418,1604,69800,1382,6,1523,9597,2052,47277,546,4276,168696,13359,1131653,0
114.,15599,389,1489,70375,1348,6,1432,9362,2054,43626,479,3746,160273,13569,1141636,0
115.,15532,360,1385,70957,1307,6,1339,9114,2078,40440,453,3248,151631,13914,1151677,0
116.,15482,345,1246,71507,1267,4,1247,8902,2059,37345,381,2822,142584,14121,1161639,0
117.,15413,322,1166,71992,1235,3,1162,8707,2050,34478,368,2482,133959,14387,1171612,0
118.,15353,288,1083,72441,1219,2,1095,8519,2059,31903,330,2187,126096,14658,1181694,0
119.,15291,263,982,72897,1214,2,1015,8336,2045,29534,303,1901,118386,14842,1191659,0
120.,15243,232,923,73305,1188,1,960,8148,2031,27238,272,1673,110906,15050,1201657,0
121.,15195,195,861,73728,1176,1,926,7918,2039,25284,246,1478,104210,15342,1211754,0
122.,15149,200,769,74099,1153,1,866,7763,2019,23316,219,1277,98016,15508,1221568,0
123.,15107,188,693,74423,1146,1,827,7615,2030,21504,192,1145,91587,15797,1231611,0
124.,15086,165,643,74738,1124,1,761,7482,2017,19833,183,1029,85303,15962,1241472,0
125.,15059,148,610,75010,1106,2,711,7354,2032,18310,165,857,79708,16159,1251531,0
126.,15035,132,567,75283,1094,2,671,7216,2068,16942,140,733,74549,16507,1261466,0
127.,15020,115,528,75566,1082,1,631,7057,2045,15603,127,646,69544,16720,1271591,0
128.,15004,107,479,75787,1074,2,588,6959,2046,14435,86,570,64884,16991,1281658,0
129.,14975,103,436,76020,1065,1,552,6848,2055,13259,82,480,60367,17066,1291783,0
130.,14970,93,419,76243,1037,1,518,6719,2047,12322,88,414,56514,17256,1301737,0
131.,14954,94,389,76448,1017,1,502,6595,2051,11383,93,347,52753,17275,1311929,0
132.,14942,83,348,76682,1010,1,476,6458,2040,10516,75,310,49139,17369,1321893,0
133.,14936,82,315,76825,998,1,450,6393,2036,9673,66,259,45668,17534,1331931,0
134.,14939,84,291,76984,975,2,417,6308,2014,8869,57,232,42394,17802,1341838,0
135.,14926,72,271,77175,971,1,400,6184,1992,8193,51,215,39297,18032,1351802,0
136.,14913,65,250,77364,969,1,384,6054,1967,7559,45,188,36599,18069,1361676,0
137.,14907,61,227,77547,961,0,367,5930,1967,7021,45,166,34180,18219,1371734,0
138.,14907,59,211,77699,943,0,354,5827,1985,6405,43,139,31635,18277,1381589,0
139.,14901,53,202,77811,939,0,336,5758,2005,5904,33,131,29250,18445,1391521,0
140.,14895,54,181,77920,933,0,325,5692,2026,5467,29,124,27114,18605,1401571,0
141.,14890,47,168,78052,926,1,308,5608,2038,5069,31,112,25176,18746,1411751,0
142.,14876,42,165,78103,922,1,292,5599,2059,4660,34,95,23377,18787,1421763,0
143.,14856,38,160,78193,928,1,288,5536,2091,4340,30,82,21810,18983,1431676,0
144.,14845,37,144,78287,924,1,287,5475,2043,3990,27,68,20380,18995,1441562,0
145.,14840,33,138,78363,920,1,279,5426,2051,3717,20,69,19110,19205,1451487,0
146.,14842,30,123,78473,910,1,273,5348,2044,3453,18,66,17631,19328,1461592,0
147.,14831,31,112,78524,913,0,268,5321,2050,3198,16,61,16532,19352,1471496,0
148.,14825,19,107,78578,912,0,266,5293,2070,2955,16,62,15377,19519,1481600,0
