# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '19' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-52-19.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '51' '-var' 'INIT_I' '100.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "247894607"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99727,37,102,0,127,0,7,0,244,1131,38,4,2,754,10045,277
2.,98909,54,114,1,906,0,16,0,482,1609,54,20,2,2135,19898,2033
3.,98365,94,121,1,1389,0,29,1,673,506,70,46,4,1286,29611,8482
4.,98238,112,133,2,1465,1,46,3,842,159,84,61,10,492,38880,14696
5.,98027,130,156,4,1621,1,56,5,968,132,101,77,16,371,47588,20126
6.,97726,165,175,14,1836,3,70,11,1066,83,134,84,26,304,55880,25601
7.,97490,190,205,21,1983,4,90,17,1182,64,150,109,36,205,63706,30877
8.,97265,215,241,28,2105,4,120,22,1288,60,170,128,39,167,71322,35879
9.,97028,250,250,42,2225,6,167,32,1385,38,187,127,40,142,78719,40635
10.,96747,272,284,60,2392,5,196,44,1463,38,183,112,42,99,85462,44945
11.,96614,290,304,82,2402,17,228,63,1531,38,180,106,46,80,91976,49029
12.,96299,321,353,109,2576,12,248,82,1622,37,192,81,51,106,98501,52690
13.,96153,348,393,134,2558,23,282,109,1634,26,182,89,49,70,104648,55774
14.,95911,408,448,178,2606,16,310,123,1670,35,189,74,37,72,110310,58669
15.,95617,450,461,218,2709,28,365,152,1683,33,162,60,42,61,116106,61315
16.,95387,479,533,281,2739,19,374,188,1715,40,171,44,31,53,121663,63612
17.,95008,575,603,340,2822,39,411,202,1741,28,186,42,27,46,127081,65917
18.,94580,639,717,411,2958,28,432,235,1758,40,177,30,19,45,132281,67852
19.,94220,670,789,478,3043,39,505,256,1756,40,162,31,30,40,137244,69537
20.,93791,774,889,555,3123,51,511,306,1755,35,162,40,25,43,142079,71189
21.,93404,894,972,649,3106,53,572,350,1765,39,157,30,26,37,147117,72718
22.,92768,991,1123,774,3286,69,618,371,1772,41,170,34,25,33,151964,74370
23.,92120,1105,1276,893,3425,64,694,423,1790,36,148,41,31,25,156590,75886
24.,91560,1217,1386,1032,3440,96,820,449,1807,44,122,24,39,25,160970,77391
25.,90718,1335,1554,1169,3739,89,890,506,1824,31,126,23,25,26,165306,78805
26.,90130,1468,1720,1375,3669,117,974,547,1832,37,106,25,28,17,169704,80079
27.,89229,1647,1858,1554,3859,124,1133,596,1842,31,103,30,38,10,174095,81225
28.,88256,1774,2122,1752,4056,136,1224,680,1839,36,98,32,38,19,178364,82339
29.,87290,1940,2273,2037,4178,150,1377,755,1870,51,115,31,27,23,182414,83485
30.,86178,2119,2541,2308,4361,163,1484,846,1845,44,107,28,24,13,186380,84465
31.,85081,2344,2750,2637,4452,171,1643,922,1843,50,87,31,28,13,190479,85643
32.,83983,2513,3007,2937,4500,194,1795,1071,1857,38,86,18,27,9,194443,86460
33.,82492,2765,3294,3304,4818,213,1953,1161,1847,45,77,24,40,10,198097,87266
34.,81261,2945,3637,3707,4777,264,2109,1300,1801,40,73,25,26,6,201751,88171
35.,79731,3182,3927,4111,4946,275,2365,1463,1794,35,92,34,25,7,205273,88917
36.,78227,3365,4168,4657,5085,295,2616,1587,1812,46,68,23,33,10,208959,89662
37.,76543,3571,4572,5142,5274,320,2833,1745,1825,47,66,20,34,5,212526,90311
38.,74863,3814,4847,5644,5361,384,3078,2009,1818,36,50,26,36,4,215912,90989
39.,73191,4026,5166,6266,5397,420,3323,2211,1806,28,48,26,19,4,219295,91505
40.,71241,4308,5432,6968,5593,448,3659,2351,1828,32,70,21,36,2,222648,91971
41.,69485,4393,5846,7658,5630,472,3899,2617,1820,32,49,27,22,5,226035,92293
42.,67616,4542,6117,8400,5680,474,4251,2920,1830,43,54,19,22,2,229398,92628
43.,65838,4698,6424,9259,5629,501,4520,3131,1809,33,48,24,27,3,232581,93014
44.,63711,4804,6750,10040,5827,586,4808,3474,1813,33,41,26,40,6,235903,93368
45.,61928,4918,7051,10949,5684,572,5122,3776,1846,31,46,9,21,4,239096,93683
46.,59945,4955,7433,11841,5711,600,5334,4181,1854,32,37,23,26,6,242426,93945
47.,58081,5052,7593,12810,5591,612,5698,4563,1870,34,40,27,26,4,245868,94145
48.,56218,5070,7837,13911,5583,613,5917,4851,1879,29,39,14,18,2,249119,94245
49.,54300,5104,8027,14931,5543,642,6211,5242,1887,26,37,12,26,5,252292,94417
50.,52618,5137,8204,16082,5300,611,6447,5601,1903,19,37,17,23,1,255763,94614
51.,50508,5102,8372,17211,5461,648,6674,6024,1917,25,18,11,18,3,258978,94712
52.,48930,5082,8621,18500,5128,665,6729,6345,1902,18,35,13,20,4,262324,94792
53.,47275,4963,8597,19722,4974,641,7061,6767,1900,16,27,12,21,0,265352,94748
54.,45677,4830,8635,20974,4842,633,7189,7220,1909,17,32,14,15,3,268650,94955
55.,44015,4800,8587,22318,4828,581,7257,7614,1908,22,25,9,18,2,271677,94939
56.,42637,4713,8587,23657,4541,585,7298,7982,1877,22,18,9,24,1,274807,94892
57.,41285,4587,8468,24965,4276,615,7425,8379,1846,22,16,11,24,2,277946,94741
