# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '5' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-82-5.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '81' '-var' 'INIT_I' '10.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "106541207"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99881,2,10,0,107,0,0,0,215,119,2,0,0,722,10101,236
2.,99755,6,8,0,229,0,2,0,442,208,5,0,0,2670,20045,497
3.,99643,7,12,0,337,0,1,0,636,291,6,2,0,5390,30128,739
4.,99531,8,11,0,448,0,2,0,798,373,5,4,0,8779,40172,943
5.,99439,10,12,0,535,0,4,0,944,447,6,5,1,12498,50043,1161
6.,93788,9,17,0,6178,2,6,0,1063,360,6,8,1,10906,59910,1387
7.,84079,9,16,0,15882,3,10,1,1178,124,8,8,2,4205,69752,1561
8.,79177,12,15,0,20778,3,13,2,1242,61,11,8,1,1972,79680,1695
9.,76240,14,19,0,23707,3,11,6,1320,63,15,7,2,1749,89606,1797
10.,73915,19,22,1,26023,2,12,6,1396,59,14,12,3,1546,99367,1924
11.,71575,15,29,3,28352,2,18,6,1468,62,19,16,2,1143,109314,2043
12.,69653,21,26,4,30263,1,25,7,1545,44,22,20,2,724,119246,2164
13.,68114,24,27,4,31796,1,27,7,1561,32,18,21,5,590,128969,2223
14.,66950,22,31,5,32954,1,23,14,1611,37,16,20,6,546,138925,2324
15.,65802,26,36,8,34089,1,23,15,1670,31,23,18,6,544,148540,2376
16.,64881,21,46,11,34998,3,23,17,1662,46,28,14,7,458,158222,2445
17.,64220,24,47,17,35645,2,28,17,1669,28,33,18,7,395,167867,2521
18.,63461,36,42,20,36386,3,30,22,1697,20,32,24,7,311,177508,2577
19.,62953,33,38,21,36890,3,32,30,1730,19,29,25,6,332,187354,2642
20.,62460,37,41,25,37371,1,35,30,1763,21,25,27,13,324,197251,2709
21.,62075,34,43,27,37748,2,37,34,1796,22,24,32,13,289,206884,2732
22.,61537,33,53,28,38270,2,41,36,1793,20,31,31,15,308,216737,2793
23.,61141,35,51,34,38653,2,45,39,1796,25,30,36,15,260,226477,2827
24.,60980,33,52,37,38800,5,48,45,1807,27,28,45,17,225,236328,2882
25.,60711,36,53,39,39052,5,54,50,1837,17,29,44,18,241,246163,2968
26.,60536,42,55,42,39208,7,55,55,1879,14,34,43,19,206,255865,2999
27.,60333,48,63,44,39393,9,50,60,1899,16,40,43,22,239,265730,3014
28.,60154,48,71,43,39549,13,51,71,1912,19,43,41,22,228,275655,3060
29.,59834,60,64,55,39844,13,52,78,1910,14,51,45,20,188,285354,3102
30.,59762,55,61,66,39904,11,61,80,1905,11,38,49,23,182,295147,3140
31.,59415,55,63,70,40230,12,62,93,1887,14,41,46,26,197,304946,3168
32.,59156,58,66,71,40469,13,66,101,1902,19,37,49,25,199,314645,3202
33.,59081,51,66,81,40526,14,72,109,1878,13,41,49,24,138,324556,3252
34.,58971,53,72,88,40619,9,75,113,1872,17,42,45,19,148,334257,3290
35.,58983,54,70,94,40591,7,87,114,1825,18,36,46,23,145,343793,3289
36.,58971,54,61,104,40588,9,96,117,1887,18,37,45,28,143,353428,3325
37.,58829,46,68,109,40717,6,95,130,1904,14,33,38,32,160,363269,3351
38.,58724,51,70,115,40801,6,89,144,1903,11,35,40,30,153,373050,3374
39.,58695,44,71,122,40818,9,85,156,1892,19,27,44,25,168,382836,3385
40.,58600,47,61,141,40896,6,98,151,1891,15,26,43,24,150,392685,3403
41.,58620,46,67,144,40860,6,97,160,1853,18,25,44,25,141,402428,3406
42.,58612,45,73,153,40852,6,91,168,1841,16,25,44,24,136,412281,3400
43.,58571,41,86,153,40876,5,85,183,1857,17,36,42,30,150,421954,3392
44.,58533,48,83,164,40888,10,84,190,1831,17,37,44,29,156,431771,3390
45.,58445,54,83,176,40948,10,84,200,1852,18,46,40,33,159,441664,3418
46.,58289,56,85,179,41083,12,82,214,1898,23,47,44,30,159,451166,3443
47.,58158,62,81,188,41187,10,97,217,1895,22,39,48,33,165,460953,3429
48.,58197,58,76,208,41133,9,107,212,1920,12,35,47,33,132,470668,3449
49.,58240,48,72,217,41072,12,113,226,1915,6,36,42,32,154,480369,3442
50.,58279,41,90,223,41013,11,109,234,1897,19,34,47,33,117,490177,3419
51.,58201,39,92,232,41072,11,109,244,1911,22,36,43,25,141,500090,3438
52.,58213,47,89,237,41033,13,113,255,1921,16,46,37,27,139,510160,3414
53.,58271,51,88,249,40957,12,109,263,1902,10,48,41,25,142,519856,3412
