# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '21' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-9-21.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '8' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '0.5' '-var' 'm' '500.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "429098059"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98344,355,865,0,243,0,193,0,256,10683,327,156,2,222,522,0
2.,97726,560,883,4,500,1,325,1,463,19152,537,345,17,472,989,0
3.,97093,732,964,7,743,2,455,4,658,27253,702,567,65,727,1475,0
4.,96415,855,1099,22,1013,4,577,15,839,35104,880,776,133,884,1971,0
5.,95661,1051,1240,64,1247,8,697,32,998,43577,1089,1055,204,1078,2480,0
6.,94895,1217,1401,108,1487,7,820,65,1110,52410,1269,1379,306,1207,2972,0
7.,94103,1345,1650,163,1686,8,937,108,1211,62331,1453,1737,457,1300,3487,0
8.,93144,1617,1872,234,1884,8,1080,161,1282,73494,1762,2207,645,1429,3927,0
9.,92091,1856,2150,336,2109,8,1216,234,1410,85969,2143,2771,915,1543,4431,0
10.,90943,2109,2476,469,2292,12,1384,315,1483,99428,2522,3527,1205,1674,4916,0
11.,89747,2400,2798,614,2437,15,1566,423,1548,114008,3075,4428,1607,1822,5448,0
12.,88375,2737,3148,804,2606,20,1795,515,1603,129507,3676,5371,2179,1924,5943,0
13.,87007,3007,3503,1038,2737,18,2029,661,1626,146448,4272,6631,2909,2062,6448,0
14.,85470,3328,3939,1289,2866,22,2260,826,1646,164524,5024,8197,3765,2197,6942,0
15.,83804,3676,4338,1630,3004,21,2532,995,1706,183300,5814,9967,4944,2340,7461,0
16.,81964,4020,4894,1960,3121,23,2775,1243,1709,203364,6796,12020,6438,2390,7924,0
17.,80023,4502,5349,2346,3222,22,3008,1528,1734,224846,8022,14579,8238,2466,8413,0
18.,78031,4849,5869,2849,3305,37,3283,1777,1743,246602,9156,17488,10542,2576,8880,0
19.,75911,5217,6359,3353,3399,40,3683,2038,1776,268871,10545,20582,13451,2654,9393,0
20.,73636,5594,7024,3906,3467,47,3948,2378,1779,291245,12089,24532,16933,2762,9903,0
21.,71221,6027,7600,4568,3551,41,4309,2683,1802,315010,13718,29061,21182,2829,10389,0
22.,68846,6341,8224,5303,3555,48,4677,3006,1796,338563,15701,33998,26345,2877,10924,0
23.,66256,6669,8864,6126,3570,51,5041,3423,1775,361134,17700,39820,32537,2939,11407,0
24.,63590,7042,9494,7044,3580,52,5380,3818,1754,383381,19551,46145,39944,2988,11903,0
25.,60937,7248,10117,8056,3563,50,5750,4279,1761,403627,21538,53087,48671,3116,12397,0
26.,58124,7574,10650,9096,3567,56,6162,4771,1752,422529,23385,60473,58847,3195,12960,0
27.,55403,7752,11218,10209,3566,55,6510,5287,1736,439501,25313,67585,70022,3201,13446,0
28.,52774,7723,11706,11438,3553,67,6958,5781,1757,453684,27133,75255,82940,3262,13963,0
29.,50073,7811,12119,12764,3505,72,7402,6254,1775,465726,28699,83426,97425,3258,14478,0
30.,47365,7868,12533,14104,3484,75,7768,6803,1822,474136,30009,90961,113556,3347,14983,0
31.,44847,7864,12792,15560,3443,71,8001,7422,1818,479683,30867,98212,131154,3368,15463,0
32.,42363,7676,13192,17042,3420,70,8215,8022,1829,482547,31574,105071,150159,3491,15994,0
33.,39965,7576,13433,18572,3367,62,8433,8592,1842,481774,32119,111236,169528,3592,16502,0
34.,37752,7317,13580,20195,3325,75,8621,9135,1835,479151,32141,116748,190479,3651,17030,0
35.,35602,7088,13566,21950,3252,73,8747,9722,1811,473486,31833,121099,212232,3706,17537,0
