# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '7' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-78-7.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '77' '-var' 'INIT_I' '10.0' '-var' 'k_result' '0.5' '-var' 'm' '500.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "602401847"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99336,4,9,0,650,0,1,0,264,2,3,2,0,19,505,255
2.,98341,5,10,0,1642,0,2,0,501,2,3,4,1,13,970,506
3.,97124,5,12,0,2855,0,4,0,695,0,7,2,1,4,1401,735
4.,95773,10,9,0,4200,0,8,0,827,0,10,2,3,4,1832,939
5.,94251,10,8,1,5721,0,9,0,977,1,7,4,4,3,2274,1139
6.,92776,12,9,1,7192,1,9,0,1108,0,9,4,3,1,2706,1325
7.,91270,14,14,1,8690,0,11,0,1234,2,10,7,3,5,3091,1506
8.,89856,12,16,1,10102,0,12,1,1304,0,9,5,1,2,3475,1655
9.,88532,13,17,1,11420,1,14,2,1378,0,12,3,2,4,3897,1783
10.,87188,16,17,1,12757,0,18,3,1471,0,17,2,2,0,4237,1928
11.,86038,13,19,1,13902,5,16,6,1515,0,13,3,1,2,4634,2060
12.,84814,20,17,3,15117,4,18,7,1548,0,9,6,1,2,4984,2148
13.,83827,15,20,4,16101,3,22,8,1532,0,7,7,1,5,5328,2208
14.,82957,14,22,5,16966,4,23,9,1544,0,9,4,2,4,5657,2265
15.,82141,20,23,6,17772,5,24,9,1627,0,13,3,2,2,5952,2357
16.,81217,18,20,11,18690,7,25,12,1673,0,13,3,0,2,6273,2448
17.,80589,18,22,13,19309,7,29,13,1696,1,10,6,1,5,6577,2509
18.,79854,11,21,16,20044,9,29,16,1745,0,7,4,1,3,6881,2579
19.,79226,14,20,16,20665,7,33,19,1740,0,7,5,0,0,7232,2638
20.,78676,14,24,16,21212,4,33,21,1756,1,7,5,0,1,7568,2672
21.,78139,11,21,17,21744,3,38,27,1790,0,6,3,0,1,7883,2720
