2020-02-01 00:00:00	2020-02-01 00:00:00	0	53557250.0
2020-05-01 00:00:00	2020-05-01 00:00:00	83044	6825519132.0
2020-07-30 00:00:00	2020-07-30 00:00:00	42863	379344788.99999994
2020-10-28 00:00:00	2020-10-28 00:00:00	14885	161032455.0
2021-01-26 00:00:00	2021-01-26 00:00:00	8830	113785290.0
2021-04-26 00:00:00	2021-04-26 00:00:00	4644	81121932.0
2021-07-25 00:00:00	2021-07-25 00:00:00	2730	66186990.0
2021-10-23 00:00:00	2021-10-23 00:00:00	1860	59398380.0
2022-01-21 00:00:00	2022-01-21 00:00:00	1100	53468100.0
2022-04-19 00:00:00	2022-04-19 00:00:00	572	47154866.4
