2020-02-01 00:00:00	2020-02-01 00:00:00	0	53557250.0
2020-05-01 00:00:00	2020-05-01 00:00:00	81747	6719203941.0
2020-07-30 00:00:00	2020-07-30 00:00:00	41499	368291997.0
2020-10-28 00:00:00	2020-10-28 00:00:00	11831	136792593.00000003
2021-01-26 00:00:00	2021-01-26 00:00:00	4581	80220843.0
2021-04-26 00:00:00	2021-04-26 00:00:00	1569	56718207.00000001
2021-07-25 00:00:00	2021-07-25 00:00:00	610	49235130.0
2021-10-23 00:00:00	2021-10-23 00:00:00	278	46644534.0
2022-01-21 00:00:00	2022-01-21 00:00:00	109	45325827.0
2022-04-19 00:00:00	2022-04-19 00:00:00	37	42774499.4
