2020-03-17 00:00:00	2020-03-17 00:00:00	4536821.158395652
2020-09-13 00:00:00	2020-09-13 00:00:00	131966653.37704298
2021-03-12 00:00:00	2021-03-12 00:00:00	212668849.59879327
2021-09-08 00:00:00	2021-09-08 00:00:00	136596075.50911018
2022-03-05 00:00:00	2022-03-05 00:00:00	216848074.040402
