2020-02-01 00:00:00	2020-02-01 00:00:00	0	53557250.0
2020-05-01 00:00:00	2020-05-01 00:00:00	84367	6934007751.0
2020-07-30 00:00:00	2020-07-30 00:00:00	44274	390780072.00000006
2020-10-28 00:00:00	2020-10-28 00:00:00	18828	192224934.0
2021-01-26 00:00:00	2021-01-26 00:00:00	17017	178093701.0
2021-04-26 00:00:00	2021-04-26 00:00:00	13653	151844409.0
2021-07-25 00:00:00	2021-07-25 00:00:00	12012	139039686.0
2021-10-23 00:00:00	2021-10-23 00:00:00	11907	138220371.0
2022-01-21 00:00:00	2022-01-21 00:00:00	10296	125649738.00000001
2022-04-19 00:00:00	2022-04-19 00:00:00	7818	101588841.60000001
