2020-02-01 00:00:00	2020-02-01 00:00:00	0	53557250.0
2020-05-01 00:00:00	2020-05-01 00:00:00	57693	4747600829.0
2020-07-30 00:00:00	2020-07-30 00:00:00	134947	6819272341.0
2020-10-28 00:00:00	2020-10-28 00:00:00	6929	115300287.0
2021-01-26 00:00:00	2021-01-26 00:00:00	2	61248906.0
2021-04-26 00:00:00	2021-04-26 00:00:00	1	61241102.99999999
2021-07-25 00:00:00	2021-07-25 00:00:00	1	61241102.99999999
2021-10-23 00:00:00	2021-10-23 00:00:00	1	61241102.99999999
2022-01-21 00:00:00	2022-01-21 00:00:00	1	61241102.99999999
2022-04-19 00:00:00	2022-04-19 00:00:00	1	58519276.199999996
