2020-03-17 00:00:00	2020-03-17 00:00:00	4510474.01997181
2020-09-13 00:00:00	2020-09-13 00:00:00	132348809.56739387
2021-03-12 00:00:00	2021-03-12 00:00:00	213415808.14803645
2021-09-08 00:00:00	2021-09-08 00:00:00	136612819.19473442
2022-03-05 00:00:00	2022-03-05 00:00:00	216941000.8460044
