2020-03-17 00:00:00	2020-03-17 00:00:00	4403578.174822999
2020-09-13 00:00:00	2020-09-13 00:00:00	132707749.36418985
2021-03-12 00:00:00	2021-03-12 00:00:00	213565681.10353327
2021-09-08 00:00:00	2021-09-08 00:00:00	136932767.76613134
2022-03-05 00:00:00	2022-03-05 00:00:00	217030506.90445936
