2020-03-17 00:00:00	2020-03-17 00:00:00	7968175.727197241
2020-09-13 00:00:00	2020-09-13 00:00:00	133668503.73052165
2021-03-12 00:00:00	2021-03-12 00:00:00	213160445.8987828
2021-09-08 00:00:00	2021-09-08 00:00:00	136612690.57355747
2022-03-05 00:00:00	2022-03-05 00:00:00	216940995.0522317
