2022-06-15 00:00:00	53557250.0	4588466.419646265
2022-09-13 00:00:00	6378243011.0	4588466.419646265
2022-12-12 00:00:00	12256496815.0	132533108.38339633
2023-03-12 00:00:00	1289223513.0	132533108.38339633
2023-06-10 00:00:00	267311421.00000003	213213903.8325542
2023-09-08 00:00:00	527346396.00000006	213213903.8325542
2023-12-07 00:00:00	542429595.0	136573188.52297145
2024-03-06 00:00:00	354236841.0	136573188.52297145
2024-06-04 00:00:00	536912874.0	216423579.6869077
2024-08-31 00:00:00	197153254.20000002	216423579.6869077
