2020-03-17 00:00:00	2020-03-17 00:00:00	4752518.243514316
2020-09-13 00:00:00	2020-09-13 00:00:00	134359335.72479534
2021-03-12 00:00:00	2021-03-12 00:00:00	212641459.37569726
2021-09-08 00:00:00	2021-09-08 00:00:00	135194398.2930879
2022-03-05 00:00:00	2022-03-05 00:00:00	213756984.3645792
