2020-02-01 00:00:00	2020-02-01 00:00:00	0	53557250.0
2020-05-01 00:00:00	2020-05-01 00:00:00	20531	1701601493.0
2020-07-30 00:00:00	2020-07-30 00:00:00	49217	2536702051.0
2020-10-28 00:00:00	2020-10-28 00:00:00	11754	125954262.0
2021-01-26 00:00:00	2021-01-26 00:00:00	4472	69132816.0
2021-04-26 00:00:00	2021-04-26 00:00:00	1588	46628964.0
2021-07-25 00:00:00	2021-07-25 00:00:00	632	39169296.0
2021-10-23 00:00:00	2021-10-23 00:00:00	281	36430443.0
2022-01-21 00:00:00	2022-01-21 00:00:00	108	35080524.0
2022-04-15 12:00:00	2022-04-15 12:00:00	38	30313453.4
