2020-02-01 00:00:00	2020-02-01 00:00:00	0	53557250.0
2020-05-01 00:00:00	2020-05-01 00:00:00	463405	38002257615.0
2020-07-30 00:00:00	2020-07-30 00:00:00	3710939	269967971917.0
2020-10-28 00:00:00	2020-10-28 00:00:00	805441	7472529423.0
2021-01-26 00:00:00	2021-01-26 00:00:00	29467	1417604301.0
2021-04-26 00:00:00	2021-04-26 00:00:00	1534	1199643102.0
2021-07-25 00:00:00	2021-07-25 00:00:00	95	1188414585.0
2021-10-23 00:00:00	2021-10-23 00:00:00	8	1187735724.0
2022-01-21 00:00:00	2022-01-21 00:00:00	1	1187681103.0
2022-04-19 00:00:00	2022-04-19 00:00:00	1	1134895276.2
