2020-03-17 00:00:00	2020-03-17 00:00:00	2698759.2834043805
2020-09-13 00:00:00	2020-09-13 00:00:00	577732030.2958395
2021-03-12 00:00:00	2021-03-12 00:00:00	7996104490.198717
2021-09-08 00:00:00	2021-09-08 00:00:00	8564579472.594298
2022-03-05 00:00:00	2022-03-05 00:00:00	8374255999.998627
