2020-11-27 00:00:00	53557250.0	47117875.32245531
2021-02-25 00:00:00	1133950815.0	47117875.32245531
2021-05-26 00:00:00	55129652863.0	5411050090.47578
2021-08-24 00:00:00	484997751.00000006	5411050090.47578
2021-11-22 00:00:00	234888191.99999997	7708016405.45723
2022-02-20 00:00:00	234396603.00000003	7708016405.45723
2022-05-21 00:00:00	234396603.00000003	7708121998.372885
2022-08-19 00:00:00	234396603.00000003	7708121998.372885
2022-11-17 00:00:00	234396603.00000003	7151424299.999966
2023-02-08 12:00:00	200539315.9	7151424299.999966
