2022-06-15 00:00:00	53557250.0	4452994.768279081
2022-09-13 00:00:00	3277121106.0	4452994.768279081
2022-12-12 00:00:00	5376002975.0	132094545.88530798
2023-03-12 00:00:00	692188119.0	132094545.88530798
2023-06-10 00:00:00	245333718.00000003	213139422.41847804
2023-09-08 00:00:00	103365935.99999999	213139422.41847804
2023-12-07 00:00:00	67300470.0	136611700.0739012
2024-03-06 00:00:00	56945889.0	136611700.0739012
2024-06-04 00:00:00	52615224.0	216938031.34288254
2024-08-31 00:00:00	48882460.199999996	216938031.34288254
