2020-02-01 00:00:00	2020-02-01 00:00:00	0	53557250.0
2020-05-01 00:00:00	2020-05-01 00:00:00	92184	7574706002.0
2020-07-30 00:00:00	2020-07-30 00:00:00	1746621	136374684863.0
2020-10-28 00:00:00	2020-10-28 00:00:00	192412	2070309635.9999998
2021-01-26 00:00:00	2021-01-26 00:00:00	5	568957815.0
2021-04-26 00:00:00	2021-04-26 00:00:00	1	568926603.0
2021-07-25 00:00:00	2021-07-25 00:00:00	1	568926603.0
2021-10-23 00:00:00	2021-10-23 00:00:00	1	568926603.0
2022-01-21 00:00:00	2022-01-21 00:00:00	1	568926603.0
2022-04-19 00:00:00	2022-04-19 00:00:00	1	543640976.2
