2020-03-17 00:00:00	2020-03-17 00:00:00	2455097.7113464614
2020-09-13 00:00:00	2020-09-13 00:00:00	111511852.074375
2021-03-12 00:00:00	2021-03-12 00:00:00	213410908.70326942
2021-09-08 00:00:00	2021-09-08 00:00:00	136599967.94139725
2022-03-05 00:00:00	2022-03-05 00:00:00	216792049.59354192
