2020-03-17 00:00:00	2020-03-17 00:00:00	4452994.768279081
2020-09-13 00:00:00	2020-09-13 00:00:00	132341060.33356495
2021-03-12 00:00:00	2021-03-12 00:00:00	213046943.38648945
2021-09-08 00:00:00	2021-09-08 00:00:00	136535994.75856256
2022-03-05 00:00:00	2022-03-05 00:00:00	216666835.03193957
