2020-02-01 00:00:00	2020-02-01 00:00:00	0	53557250.0
2020-05-01 00:00:00	2020-05-01 00:00:00	80474	6614901772.0
2020-07-30 00:00:00	2020-07-30 00:00:00	40181	357613893.0
2020-10-28 00:00:00	2020-10-28 00:00:00	9411	117515583.00000001
2021-01-26 00:00:00	2021-01-26 00:00:00	2376	62621477.99999999
2021-04-26 00:00:00	2021-04-26 00:00:00	528	48201534.0
2021-07-25 00:00:00	2021-07-25 00:00:00	135	45134955.0
2021-10-23 00:00:00	2021-10-23 00:00:00	41	44401473.0
2022-01-21 00:00:00	2022-01-21 00:00:00	11	44167383.0
2022-04-19 00:00:00	2022-04-19 00:00:00	3	42144738.6
