2020-02-01 00:00:00	2020-02-01 00:00:00	0	53557250.0
2020-05-01 00:00:00	2020-05-01 00:00:00	8806	740594218.0
2020-07-30 00:00:00	2020-07-30 00:00:00	200926	15837497678.0
2020-10-28 00:00:00	2020-10-28 00:00:00	95819	829698957.0000001
2021-01-26 00:00:00	2021-01-26 00:00:00	109252	934516656.0
2021-04-26 00:00:00	2021-04-26 00:00:00	108684	930084552.0000001
2021-07-25 00:00:00	2021-07-25 00:00:00	110087	941032161.0
2021-10-23 00:00:00	2021-10-23 00:00:00	105361	904155183.0000001
2022-01-21 00:00:00	2022-01-21 00:00:00	109380	935515440.0
2022-04-15 12:00:00	2022-04-15 12:00:00	108180	812955504.0
