2020-02-01 00:00:00	2020-02-01 00:00:00	0	53557250.0
2020-05-01 00:00:00	2020-05-01 00:00:00	88492	7272073426.0
2020-07-30 00:00:00	2020-07-30 00:00:00	48812	427481586.00000006
2020-10-28 00:00:00	2020-10-28 00:00:00	88548	741684144.0
2021-01-26 00:00:00	2021-01-26 00:00:00	31981	296165043.0
2021-04-26 00:00:00	2021-04-26 00:00:00	86956	725134968.0
2021-07-25 00:00:00	2021-07-25 00:00:00	33222	305848566.0
2021-10-23 00:00:00	2021-10-23 00:00:00	89303	799521009.0
2022-01-21 00:00:00	2022-01-21 00:00:00	27398	260655894.0
2022-04-19 00:00:00	2022-04-19 00:00:00	62609	511611445.8
