2020-03-17 00:00:00	2020-03-17 00:00:00	34999138.37847691
2020-09-13 00:00:00	2020-09-13 00:00:00	5215106288.444803
2021-03-12 00:00:00	2021-03-12 00:00:00	7708120814.921514
2021-09-08 00:00:00	2021-09-08 00:00:00	7708121999.992325
2022-03-05 00:00:00	2022-03-05 00:00:00	7536830399.999997
