2020-02-01 00:00:00	2020-02-01 00:00:00	0	53557250.0
2020-05-01 00:00:00	2020-05-01 00:00:00	30095	2485499635.0
2020-07-30 00:00:00	2020-07-30 00:00:00	30132	266092496.0
2020-10-28 00:00:00	2020-10-28 00:00:00	16807	159366321.0
2021-01-26 00:00:00	2021-01-26 00:00:00	643	33238628.999999996
2021-04-26 00:00:00	2021-04-26 00:00:00	25	28416375.0
2021-07-25 00:00:00	2021-07-25 00:00:00	1	28229103.0
2021-10-23 00:00:00	2021-10-23 00:00:00	1	28229103.0
2022-01-21 00:00:00	2022-01-21 00:00:00	1	28229103.0
2022-04-19 00:00:00	2022-04-19 00:00:00	1	26974476.2
