t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	3.562046754793279035e+01	1.457142370837142709e+00	7.347996703561833209e-01	0.000000000000000000e+00	3.545772130298279734e+01	0.000000000000000000e+00	6.757197808427856112e-01	0.000000000000000000e+00	1.262905600413409957e+01	2.188590997778149472e+00	1.593715958242106323e+00	8.887803753208974866e-01	0.000000000000000000e+00	3.944053188733076976e+00	8.603374660884851721e+01	1.142540723806182612e+01
2.000000000000000000e+00	8.291507536161454084e+01	2.477678124553084338e+00	2.179051144165480292e+00	0.000000000000000000e+00	8.158404621751866159e+01	2.763853991962832435e-01	1.312334645668635114e+00	0.000000000000000000e+00	1.800154314372952769e+01	1.490711984999859574e+00	2.532771319238188656e+00	1.079319487249051468e+00	2.763853991962832990e-01	2.805933692888855635e+00	1.351456004956629329e+02	1.697051159773590712e+01
3.000000000000000000e+00	1.367040535751917503e+02	2.392116682401220551e+00	2.915178191618633896e+00	3.996526269427267408e-01	1.351839731522277077e+02	5.204164998665331554e-01	1.682735042192389230e+00	0.000000000000000000e+00	2.286904142187764677e+01	8.291561975888499525e-01	2.608745973749754477e+00	1.624465724134827260e+00	6.332785063987776963e-01	2.676738791058170364e+00	1.952536766974923808e+02	2.411427510602151258e+01
4.000000000000000000e+00	2.015622276053284168e+02	3.550968177835447825e+00	2.999710634192719549e+00	4.982608642958915590e-01	1.993583282824060063e+02	7.592027982620247473e-01	1.936043359248157181e+00	4.061164310337068151e-01	2.298489842386856452e+01	7.637626158259733788e-01	3.187431916484212646e+00	2.087911636061258402e+00	8.975274678557507713e-01	2.549169254657071448e+00	2.167703598024621101e+02	2.590956494338636773e+01
5.000000000000000000e+00	2.665290790889429218e+02	4.235268586524354006e+00	3.472111109333276602e+00	7.993052538854532596e-01	2.630521573756809062e+02	9.780578828587916940e-01	2.203217344400381084e+00	8.650224788344457183e-01	2.218279488452455794e+01	6.614378277661476790e-01	3.796699955955902261e+00	1.831438414652992508e+00	1.059841445164741991e+00	2.013840995599095685e+00	2.203682484627845781e+02	2.807650139450347027e+01
6.000000000000000000e+00	3.163551537960672135e+02	4.516751229220695940e+00	3.772847068196642617e+00	9.991315673568166300e-01	3.119836623215317672e+02	8.975274678557507713e-01	2.496873044429772204e+00	1.010362971081845140e+00	2.570259255189812464e+01	4.714045207910316782e-01	4.339538825983956905e+00	2.106537443294089762e+00	1.316956719106592288e+00	2.244978965504032864e+00	2.351233718710243465e+02	3.000413744617380019e+01
7.000000000000000000e+00	3.597204330178583973e+02	4.864839839775474850e+00	5.454196905951314456e+00	1.206895696496686821e+00	3.536294749530298418e+02	9.709316831442535989e-01	3.053913700301448930e+00	9.860132971832692439e-01	2.610435787373441485e+01	5.384519993050035369e-01	5.548867502072432956e+00	2.967415635794143025e+00	1.301041249666332833e+00	2.071214753606094749e+00	2.433572441163173892e+02	3.399591478725380966e+01
8.000000000000000000e+00	3.819760004641070736e+02	5.859465277082315460e+00	5.683797634993311476e+00	1.513251649777906271e+00	3.743172094145404003e+02	1.224035901797365211e+00	3.552923287785550777e+00	1.423390904378226907e+00	2.469691276252965295e+01	6.109532624422991942e-01	5.955856128401878280e+00	4.040592640800219293e+00	1.368672308804737003e+00	2.121320343559642385e+00	2.561449242562151767e+02	3.397660551353271785e+01
9.000000000000000000e+00	4.219118193809380841e+02	5.580223014261069814e+00	6.238322424070966932e+00	2.222048604328897170e+00	4.146361105435302647e+02	1.855453673184359831e+00	4.496912521077347513e+00	2.107773311656956583e+00	3.189914662738731721e+01	4.330127018922192983e-01	4.924252622367061960e+00	4.117838901926861972e+00	1.731549562931679054e+00	1.825741858350553803e+00	2.730677953060985601e+02	4.471227460105334472e+01
1.000000000000000000e+01	4.382339538008081945e+02	5.273097339852125032e+00	7.231177674179742887e+00	2.565800719723442036e+00	4.300594899901124109e+02	2.343726851737538919e+00	6.149610421265182758e+00	2.413791392993373197e+00	3.199739572736089599e+01	4.330127018922192983e-01	5.572751165766829828e+00	3.851181276208927251e+00	1.934697794373983371e+00	1.589352593563387428e+00	2.767600965487378062e+02	4.397245033983083573e+01
1.100000000000000000e+01	4.284296179070723269e+02	7.641262257565099247e+00	6.590713163232034155e+00	2.922315957516496532e+00	4.191613133355966738e+02	2.099933861392358381e+00	6.981622702177162409e+00	2.640496586292476522e+00	3.498084793458017572e+01	4.714045207910316782e-01	6.339771946476728814e+00	3.496029493900505436e+00	1.936043359248157403e+00	1.500000000000000000e+00	2.888323115004044439e+02	4.533070994247596275e+01
