t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	2.665403346587529043e+01	1.840950086836202715e+01	1.575044091093607790e+01	4.714045207910316226e-01	1.560042511885137451e+01	8.164965809277260345e-01	1.466139820147526684e+01	2.763853991962832990e-01	1.823072612377247026e+01	1.233153139989785103e+02	2.285457497356321710e+01	1.233558537997555504e+01	2.117634293262177003e+00	2.776938762178397013e+01	9.353115197028682815e+01	0.000000000000000000e+00
2.000000000000000000e+00	3.949558255889722602e+01	2.363403707226789763e+01	2.102573654410760895e+01	1.877775723207291581e+00	2.287097718118362977e+01	1.312334645668635336e+00	1.527229699670470886e+01	1.779025170017432655e+00	2.086560001267370623e+01	2.694567805738467428e+02	2.190256200133268294e+01	1.735530458454193337e+01	4.582386265788698232e+00	3.682048701319536832e+01	1.504465344307479313e+02	0.000000000000000000e+00
3.000000000000000000e+00	5.752751455221714849e+01	2.844655686058019839e+01	3.067561010893761519e+01	3.171049598406741055e+00	3.177456945245503306e+01	1.240939384319619254e+00	1.601035905975322393e+01	2.805933692888855191e+00	2.969100125552446912e+01	4.155165773367732527e+02	2.746787896798731765e+01	3.245338537382845345e+01	9.856963133857316706e+00	4.608097869210485698e+01	1.803267096750290648e+02	0.000000000000000000e+00
4.000000000000000000e+00	6.766552492879138470e+01	2.981747134185295423e+01	3.563384393148363927e+01	4.193248541803041185e+00	3.281574719382279426e+01	1.934697794373982926e+00	1.774427724648147020e+01	4.815340071064555971e+00	2.865888339105734062e+01	6.338120764579111892e+02	3.365446870608550967e+01	4.690030798287884295e+01	1.450568614563115055e+01	5.267213842883793973e+01	2.015271383709896327e+02	0.000000000000000000e+00
5.000000000000000000e+00	9.252971557229002997e+01	3.802464022037406011e+01	5.009657340244606161e+01	7.112074045046369086e+00	4.096235992414933946e+01	1.840893502864543230e+00	1.926766865906603599e+01	7.327175444876422361e+00	3.724801914941995307e+01	9.046066354667954101e+02	4.957218011815363212e+01	4.922649961036117361e+01	1.892675942210452433e+01	6.087053656919924549e+01	2.028683506817496038e+02	0.000000000000000000e+00
6.000000000000000000e+00	1.178726949815869034e+02	5.070064650037073761e+01	5.793668718715474597e+01	9.793616827074437481e+00	4.452028251882006771e+01	2.153807997220014148e+00	2.266099806569281228e+01	7.557993377139787583e+00	3.917827842057381815e+01	1.322058432899242234e+03	7.276358931880390912e+01	6.833697906941257827e+01	2.236192200048008871e+01	6.558549075231672987e+01	2.399275353564534612e+02	0.000000000000000000e+00
7.000000000000000000e+00	1.488998486586052934e+02	6.538534281898012068e+01	7.154000434877134751e+01	1.598300964218636011e+01	4.053751263404743810e+01	1.978618345097294284e+00	2.471163552975714239e+01	1.094295498889074558e+01	3.111802688510667991e+01	1.827632416068365046e+03	8.652912764240464583e+01	1.000749371998581694e+02	2.530261295246446096e+01	6.317072051635595642e+01	2.492758644498544527e+02	0.000000000000000000e+00
8.000000000000000000e+00	1.689596228886258586e+02	6.687903674213285399e+01	7.805712607158653782e+01	2.220168756098408380e+01	4.252203268764193211e+01	2.307897070687704666e+00	2.357597058211790397e+01	1.393430768124328090e+01	3.316287143277352811e+01	2.368516316163043939e+03	1.073633498401055277e+02	1.227595818278783213e+02	3.762846052746068182e+01	6.796076022643916303e+01	2.565857251972525432e+02	0.000000000000000000e+00
9.000000000000000000e+00	2.046893988461542051e+02	8.702342436889558996e+01	8.534501059425403469e+01	2.972439958275954197e+01	4.648609036284103269e+01	3.171049598406741499e+00	2.316951421348511531e+01	1.287735954646327663e+01	3.495570113252868083e+01	2.869761957498972151e+03	1.267722079492714897e+02	1.886798434738945218e+02	5.115361872178090152e+01	7.085955397043429116e+01	2.532814502792408859e+02	0.000000000000000000e+00
