t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	9.900000000000000000e+04	0.000000000000000000e+00	1.000000000000000000e+03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	9.603058333333332848e+04	3.521666666666666856e+02	9.347500000000000000e+02	1.666666666666666574e-01	2.553541666666666515e+03	8.333333333333333703e-01	1.277083333333333286e+02	2.500000000000000000e-01	2.482500000000000000e+02	8.706916666666666060e+03	3.491666666666666856e+02	1.605000000000000000e+02	8.833333333333333925e+00	5.116666666666666856e+02	4.861250000000000000e+02	3.727916666666666856e+02
2.000000000000000000e+00	7.940441666666667152e+04	5.496666666666666288e+02	9.638750000000000000e+02	2.625000000000000000e+00	1.880883333333333212e+04	2.066666666666666785e+01	2.484583333333333428e+02	1.458333333333333259e+00	4.667916666666666856e+02	1.244041666666666742e+03	5.463750000000000000e+02	3.481666666666666856e+02	3.554166666666666430e+01	2.247083333333333428e+02	9.426250000000000000e+02	7.116250000000000000e+02
3.000000000000000000e+00	7.121545833333332848e+04	5.925000000000000000e+02	9.816250000000000000e+02	1.054166666666666607e+01	2.668016666666666788e+04	8.320833333333332860e+01	4.275416666666666856e+02	8.958333333333333925e+00	6.613750000000000000e+02	3.143333333333333144e+02	5.888333333333333712e+02	4.438750000000000000e+02	7.537500000000000000e+01	8.258333333333332860e+01	1.373625000000000000e+03	9.913333333333333712e+02
4.000000000000000000e+00	6.543404166666666424e+04	5.486666666666666288e+02	9.311250000000000000e+02	2.204166666666666785e+01	3.216983333333333212e+04	1.793750000000000000e+02	6.883333333333333712e+02	2.658333333333333215e+01	8.233750000000000000e+02	1.495833333333333428e+02	5.166250000000000000e+02	3.812916666666666856e+02	1.068750000000000000e+02	4.983333333333333570e+01	1.793250000000000000e+03	1.227583333333333258e+03
5.000000000000000000e+00	6.120829166666666424e+04	4.800416666666666856e+02	8.714166666666666288e+02	3.791666666666666430e+01	3.614687500000000000e+04	2.532083333333333428e+02	9.413750000000000000e+02	6.087500000000000000e+01	9.665000000000000000e+02	9.262500000000000000e+01	4.001666666666666856e+02	2.248750000000000000e+02	1.205833333333333286e+02	3.516666666666666430e+01	2.193000000000000000e+03	1.438875000000000000e+03
6.000000000000000000e+00	5.802575000000000000e+04	4.280000000000000000e+02	8.441666666666666288e+02	5.575000000000000000e+01	3.910650000000000000e+04	2.903333333333333144e+02	1.139250000000000000e+03	1.102500000000000000e+02	1.090291666666666742e+03	6.541666666666667140e+01	2.937916666666666856e+02	1.160416666666666714e+02	1.138750000000000000e+02	2.991666666666666785e+01	2.579291666666666515e+03	1.620208333333333258e+03
7.000000000000000000e+00	5.551250000000000000e+04	3.940000000000000000e+02	8.435416666666666288e+02	7.650000000000000000e+01	4.141204166666666424e+04	2.977500000000000000e+02	1.287833333333333258e+03	1.758333333333333428e+02	1.194416666666666742e+03	4.920833333333333570e+01	2.278750000000000000e+02	7.145833333333332860e+01	9.304166666666667140e+01	2.425000000000000000e+01	2.947750000000000000e+03	1.776666666666666742e+03
8.000000000000000000e+00	5.349237500000000000e+04	3.762916666666666856e+02	8.547916666666666288e+02	1.004583333333333286e+02	4.322887500000000000e+04	2.921666666666666856e+02	1.397625000000000000e+03	2.574166666666666856e+02	1.283291666666666742e+03	4.333333333333333570e+01	1.958333333333333428e+02	5.279166666666666430e+01	6.737500000000000000e+01	2.216666666666666785e+01	3.313875000000000000e+03	1.922791666666666742e+03
9.000000000000000000e+00	5.181408333333333576e+04	3.650416666666666856e+02	8.641666666666666288e+02	1.351666666666666572e+02	4.471141666666666424e+04	2.811666666666666856e+02	1.482541666666666742e+03	3.464166666666666856e+02	1.367083333333333258e+03	4.033333333333333570e+01	1.770000000000000000e+02	4.341666666666666430e+01	4.595833333333333570e+01	1.945833333333333215e+01	3.680041666666666515e+03	2.060000000000000000e+03
1.000000000000000000e+01	5.039208333333333576e+04	3.587083333333333144e+02	8.715416666666666288e+02	1.770000000000000000e+02	4.593216666666666424e+04	2.732083333333333144e+02	1.554291666666666742e+03	4.410000000000000000e+02	1.431166666666666742e+03	3.612500000000000000e+01	1.671250000000000000e+02	3.633333333333333570e+01	3.091666666666666785e+01	1.708333333333333215e+01	4.027916666666666515e+03	2.183041666666666515e+03
1.100000000000000000e+01	4.923420833333333576e+04	3.535416666666666856e+02	8.790833333333333712e+02	2.244583333333333428e+02	4.688995833333333576e+04	2.673333333333333144e+02	1.611833333333333258e+03	5.395833333333333712e+02	1.483416666666666742e+03	3.250000000000000000e+01	1.566666666666666572e+02	3.516666666666666430e+01	2.420833333333333215e+01	1.620833333333333215e+01	4.369500000000000000e+03	2.295583333333333485e+03
