t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	9.990000000000000000e+04	0.000000000000000000e+00	1.000000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	9.929208333333332848e+04	3.458333333333333570e+01	9.420833333333332860e+01	0.000000000000000000e+00	5.667916666666666288e+02	4.166666666666666435e-02	1.229166666666666607e+01	0.000000000000000000e+00	2.486666666666666572e+02	7.629166666666667140e+01	3.333333333333333570e+01	6.375000000000000000e+00	2.083333333333333426e-01	7.975000000000000000e+01	9.951125000000000000e+03	1.926041666666666742e+03
2.000000000000000000e+00	9.893620833333332848e+04	6.037500000000000000e+01	1.004166666666666714e+02	2.500000000000000000e-01	8.789166666666666288e+02	7.916666666666666297e-01	2.295833333333333215e+01	8.333333333333332871e-02	4.723750000000000000e+02	3.475000000000000000e+01	5.445833333333333570e+01	2.029166666666666785e+01	1.833333333333333259e+00	7.162500000000000000e+01	1.972191666666666788e+04	5.092291666666666970e+03
3.000000000000000000e+00	9.860550000000000000e+04	8.179166666666667140e+01	1.122916666666666714e+02	1.208333333333333259e+00	1.164333333333333258e+03	1.416666666666666741e+00	3.291666666666666430e+01	5.416666666666666297e-01	6.618750000000000000e+02	2.295833333333333215e+01	6.916666666666667140e+01	3.475000000000000000e+01	3.958333333333333481e+00	6.504166666666667140e+01	2.921183333333333212e+04	9.043208333333333940e+03
4.000000000000000000e+00	9.830158333333332848e+04	1.024583333333333286e+02	1.303333333333333428e+02	2.750000000000000000e+00	1.414958333333333258e+03	2.333333333333333481e+00	4.316666666666666430e+01	2.416666666666666519e+00	8.265416666666666288e+02	2.208333333333333215e+01	8.158333333333332860e+01	4.783333333333333570e+01	8.333333333333333925e+00	5.545833333333333570e+01	3.840983333333333576e+04	1.352120833333333394e+04
5.000000000000000000e+00	9.800025000000000000e+04	1.233333333333333286e+02	1.464166666666666572e+02	6.291666666666666963e+00	1.657833333333333258e+03	2.208333333333333481e+00	5.891666666666666430e+01	4.750000000000000000e+00	9.751666666666666288e+02	1.916666666666666785e+01	9.108333333333332860e+01	5.608333333333333570e+01	1.312500000000000000e+01	5.470833333333333570e+01	4.725279166666666424e+04	1.831150000000000000e+04
6.000000000000000000e+00	9.774812500000000000e+04	1.420000000000000000e+02	1.654583333333333428e+02	1.133333333333333393e+01	1.842916666666666742e+03	4.166666666666666963e+00	7.787500000000000000e+01	8.125000000000000000e+00	1.096375000000000000e+03	1.704166666666666785e+01	1.004166666666666714e+02	6.066666666666666430e+01	1.775000000000000000e+01	4.720833333333333570e+01	5.575000000000000000e+04	2.324016666666666788e+04
7.000000000000000000e+00	9.751937500000000000e+04	1.621666666666666572e+02	1.814166666666666572e+02	1.829166666666666785e+01	1.998750000000000000e+03	6.041666666666666963e+00	9.866666666666667140e+01	1.529166666666666607e+01	1.196666666666666742e+03	1.516666666666666607e+01	1.067083333333333286e+02	6.066666666666666430e+01	2.054166666666666785e+01	4.279166666666666430e+01	6.392325000000000000e+04	2.803637500000000000e+04
8.000000000000000000e+00	9.729800000000000000e+04	1.858333333333333428e+02	2.018750000000000000e+02	2.700000000000000000e+01	2.135583333333333485e+03	7.958333333333333037e+00	1.206666666666666714e+02	2.308333333333333215e+01	1.294000000000000000e+03	1.450000000000000000e+01	1.124583333333333286e+02	5.758333333333333570e+01	2.250000000000000000e+01	4.054166666666666430e+01	7.175345833333332848e+04	3.264262500000000000e+04
9.000000000000000000e+00	9.706504166666667152e+04	2.094166666666666572e+02	2.265833333333333428e+02	3.720833333333333570e+01	2.276791666666666515e+03	8.833333333333333925e+00	1.438750000000000000e+02	3.225000000000000000e+01	1.377000000000000000e+03	1.333333333333333393e+01	1.125833333333333286e+02	5.087500000000000000e+01	2.362500000000000000e+01	3.979166666666666430e+01	7.926641666666667152e+04	3.701741666666666424e+04
1.000000000000000000e+01	9.684737500000000000e+04	2.307500000000000000e+02	2.537916666666666572e+02	5.162500000000000000e+01	2.395250000000000000e+03	9.708333333333333925e+00	1.675416666666666572e+02	4.395833333333333570e+01	1.445791666666666742e+03	1.437500000000000000e+01	1.133333333333333286e+02	4.641666666666666430e+01	2.379166666666666785e+01	3.525000000000000000e+01	8.647754166666667152e+04	4.115004166666666424e+04
1.100000000000000000e+01	9.664100000000000000e+04	2.587916666666666856e+02	2.863333333333333144e+02	6.891666666666667140e+01	2.485416666666666515e+03	1.125000000000000000e+01	1.890416666666666572e+02	5.925000000000000000e+01	1.506583333333333258e+03	1.462500000000000000e+01	1.158750000000000000e+02	3.987500000000000000e+01	2.283333333333333215e+01	3.341666666666666430e+01	9.343545833333332848e+04	4.497645833333333576e+04
1.200000000000000000e+01	9.640791666666667152e+04	2.900833333333333144e+02	3.191666666666666856e+02	8.983333333333332860e+01	2.590625000000000000e+03	1.366666666666666607e+01	2.150833333333333428e+02	7.362500000000000000e+01	1.551708333333333258e+03	1.562500000000000000e+01	1.156666666666666714e+02	3.283333333333333570e+01	1.954166666666666785e+01	3.066666666666666785e+01	1.000895000000000000e+05	4.846916666666666424e+04
1.300000000000000000e+01	9.619158333333332848e+04	3.234583333333333144e+02	3.601666666666666856e+02	1.169583333333333286e+02	2.661000000000000000e+03	1.729166666666666785e+01	2.390833333333333428e+02	9.045833333333332860e+01	1.589375000000000000e+03	1.604166666666666785e+01	1.168333333333333286e+02	2.912500000000000000e+01	1.625000000000000000e+01	2.912500000000000000e+01	1.064868333333333285e+05	5.168966666666666424e+04
