t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.716504846742032342e+01	6.921057843037194957e+00	4.887626099538392666e+00	1.998263134713634259e-01	1.665577769290751320e+01	0.000000000000000000e+00	3.632176803699584955e+00	0.000000000000000000e+00	1.767511590406756739e+01	3.412955301331807334e+01	6.331002860702419355e+00	1.690968657308585366e+00	4.714045207910316782e-01	4.220576250808517926e+01	7.482293914450448824e+01	1.832987656805140730e+01
2.000000000000000000e+00	4.851088079550356724e+01	7.708220719898117856e+00	6.334292690497407285e+00	4.982608642958915035e-01	4.678608233224919388e+01	3.307189138830738395e-01	3.162003144984029124e+00	3.726779962499649490e-01	2.751855434671911382e+01	8.905240927241790416e+01	7.933315826311215346e+00	4.670942981169148744e+00	1.000000000000000000e+00	9.456118499856764004e+01	1.248008135212088803e+02	5.262834840231599287e+01
3.000000000000000000e+00	2.831761696463096882e+02	7.578753195612058846e+00	6.888874887978603034e+00	1.067187372905474607e+00	2.819231081144092741e+02	5.636562191028617885e-01	4.905885071353927707e+00	7.058780977540591861e-01	3.179873774573799494e+01	2.103246127022069061e+02	7.485982270587845377e+00	5.959935681979574795e+00	1.800848565414525870e+00	1.911225564846342877e+02	1.365561545055122394e+02	3.560438267927450511e+02
4.000000000000000000e+00	5.953886627424326434e+02	1.044928227200318283e+01	9.228202545578540139e+00	1.719475856830279037e+00	5.932090562145860986e+02	1.080123449734643470e+00	4.926543751285817230e+00	1.320248293146238261e+00	3.262029020921385580e+01	4.020451687414404773e+02	1.116099047277316458e+01	7.792446485040639637e+00	2.309025167082901397e+00	3.870619903516748082e+02	2.108227558282075051e+02	8.669465964185260418e+02
5.000000000000000000e+00	8.960275748717533588e+02	1.362283367079779772e+01	1.027537509453223485e+01	2.675765726333720451e+00	8.934433380264742937e+02	1.779025170017432878e+00	7.599227848202007252e+00	2.087911636061258402e+00	3.343526082845274772e+01	6.248985903839828779e+02	1.472944660271465267e+01	7.937253933193772149e+00	3.522743564641374725e+00	7.286420160133507125e+02	2.897128577239117817e+02	1.480244301697639912e+03
6.000000000000000000e+00	8.938420348883428233e+02	1.592691642053372014e+01	1.347831334238655998e+01	4.030267429781249078e+00	8.882373609430082979e+02	2.562754052446963193e+00	8.679377697866490493e+00	2.970923911662648464e+00	3.002981735801194318e+01	6.515691942768285116e+02	1.592495421238838738e+01	1.212428405675522214e+01	3.862210075418822441e+00	9.774134863321094144e+02	3.741687987133020101e+02	1.738746027533604092e+03
7.000000000000000000e+00	4.285470284059329629e+02	1.618619954021188789e+01	1.761785710263563587e+01	4.870546398734152405e+00	4.078717033441874946e+02	3.066111815747538216e+00	8.693767723042881812e+00	4.017323597731316198e+00	3.318422378681371754e+01	3.536066552918181287e+02	1.766588048565180813e+01	1.364632632697247949e+01	5.562617039967189037e+00	6.366669066317174384e+02	4.909095141079124005e+02	1.255921075650810508e+03
8.000000000000000000e+00	4.970770378897241812e+02	1.904089166913029274e+01	1.754498187200228543e+01	6.264982043070833839e+00	4.749456694074480083e+02	2.345207879911714866e+00	9.224062734681140796e+00	4.315467980287755800e+00	2.736887932589779027e+01	1.572013040658378316e+02	2.237046043334825995e+01	1.789553016817328057e+01	5.492260969360028611e+00	3.554967084548354137e+02	5.659054553324256176e+02	9.582031469544093625e+02
9.000000000000000000e+00	4.069037218911728360e+02	1.714804815585597453e+01	2.041135134891585068e+01	6.933713931861400503e+00	3.784593402496789167e+02	3.214280202817143994e+00	1.204130622297911479e+01	5.537749241945383538e+00	3.159111052003219910e+01	9.295786642643835762e+01	1.938785415895448949e+01	1.906713286143345698e+01	6.170606849321133680e+00	2.247102725671931296e+02	6.681267851550832120e+02	8.207776926996331213e+02
1.000000000000000000e+01	3.307882604686703303e+02	1.993304765681577706e+01	2.092031840632981599e+01	7.800908066800086971e+00	2.972537233436557926e+02	2.596739408480480460e+00	1.425797778633265622e+01	6.688376110835872801e+00	3.286462130214393795e+01	6.437518878073721851e+01	2.308916141829321589e+01	2.226259786927143125e+01	8.100818717196977659e+00	1.629069050783981254e+02	7.138995756874118115e+02	7.892745086470232536e+02
1.100000000000000000e+01	3.074572435270020492e+02	2.132665911222123256e+01	2.249243700051691164e+01	8.730533902472529917e+00	2.612805770250738533e+02	4.868942105039063328e+00	1.481828590702117054e+01	8.608377702370329843e+00	3.497258350797410031e+01	5.698190502255957313e+01	2.504076537479546616e+01	2.179576921229337216e+01	1.000616129636579998e+01	1.204301246804783290e+02	7.463971937469575550e+02	8.106415658377559339e+02
1.200000000000000000e+01	3.148680030981236655e+02	2.409266687650460881e+01	2.419194080680588854e+01	1.200976165458748746e+01	2.641489873158706700e+02	4.827582785986746394e+00	1.912168635055205712e+01	1.094295498889074736e+01	4.193513509642667003e+01	4.538536765547043927e+01	2.848022583985051170e+01	2.539794392378161803e+01	1.138522129292570639e+01	9.268506262248159544e+01	8.072804300293258848e+02	8.340647789923488062e+02
1.300000000000000000e+01	2.919289980980915402e+02	2.150480404984482163e+01	2.509800235521190359e+01	1.303194525856451591e+01	2.322343127999535284e+02	5.037188093459374905e+00	2.619584360585133354e+01	1.070622547347518072e+01	4.417955786711014099e+01	4.436465059281118783e+01	2.363756279737824428e+01	2.637546076480097312e+01	1.161416759345623007e+01	8.218212118013666156e+01	8.567629475320982237e+02	8.227378065118248287e+02
1.400000000000000000e+01	2.878301697133610446e+02	2.194591679308223675e+01	2.523872135341954248e+01	1.656804152578089173e+01	2.142546147240603887e+02	5.484669290141586551e+00	2.925308625693288178e+01	1.422927342566099718e+01	4.490389042165500655e+01	3.914057198100201163e+01	2.136911062465840772e+01	2.612546517395538004e+01	1.255149116860445169e+01	4.901231067009820208e+01	8.580361419155567546e+02	8.317443016536592495e+02
1.500000000000000000e+01	2.697945077070489788e+02	2.323296867241320385e+01	2.715337097959580248e+01	1.891923624251253955e+01	2.005274814915235879e+02	5.382585087318379813e+00	3.351979100306099468e+01	1.587953784661953804e+01	4.221766925378783242e+01	3.405051394619470528e+01	1.903938717209377174e+01	2.502443250549794129e+01	1.243064090597638227e+01	6.553337519072925943e+01	8.934186526421356120e+02	8.008537458376667928e+02
1.600000000000000000e+01	2.724021199083361466e+02	2.579715208226589596e+01	2.883706623234909827e+01	2.058278508041772881e+01	2.028490775524722096e+02	6.466661297248630369e+00	3.460762199285007057e+01	1.664310835017171897e+01	4.476976208583447203e+01	3.568807768553650561e+01	2.524491147846542916e+01	2.247714888997761662e+01	1.382705680902483358e+01	4.151202553343897250e+01	8.926562878644213015e+02	7.717104334240632397e+02
1.700000000000000000e+01	2.684952636402031771e+02	2.741321533494383900e+01	3.197978419599204258e+01	2.338921878891117601e+01	1.904745854657080883e+02	6.853628398317363590e+00	3.930533961464043102e+01	1.611913114559494176e+01	3.440665209422929394e+01	2.471785229792876493e+01	2.189744879863608062e+01	2.750290388708476286e+01	1.449113713811154192e+01	3.437780291602901883e+01	9.272401215734549851e+02	7.464039856017799366e+02
1.800000000000000000e+01	3.255537483359016164e+02	2.640203985174882817e+01	3.741135355744295765e+01	2.783928953236175374e+01	2.396619979552220912e+02	7.977398629182879120e+00	3.951931226206583148e+01	1.966061877346579223e+01	3.862351669212251437e+01	2.692221305085366723e+01	2.157347747943190441e+01	2.361845882402622721e+01	1.856590176461497066e+01	3.785416093377318703e+01	9.278934325784518933e+02	7.493665276140463902e+02
1.900000000000000000e+01	3.296367924406430348e+02	2.842750892865727153e+01	3.568085290304716040e+01	3.394603560555095356e+01	2.291601817264266288e+02	7.587910706438821151e+00	4.086901077426106355e+01	2.168893086858414421e+01	4.002392947419775027e+01	2.502911499079067070e+01	2.200343249737791851e+01	2.271437228569905642e+01	1.982895609960342753e+01	3.902847962990900754e+01	1.007940652704810759e+03	7.696845629145025214e+02
2.000000000000000000e+01	3.119397617017676225e+02	3.011217454046710529e+01	4.239642198608535750e+01	3.748768316245869414e+01	2.175476799590277324e+02	7.378530228530159718e+00	3.981406437707939716e+01	2.169769412991978541e+01	3.382489118813080609e+01	2.186126552959721536e+01	2.364285039922217280e+01	2.537958360353630383e+01	1.598561636458086355e+01	3.252808615472002884e+01	1.030534768808031231e+03	7.680746389783134873e+02
2.100000000000000000e+01	3.517252320901770304e+02	3.633178035671922146e+01	4.175715174939763585e+01	4.087370453264814785e+01	2.365473877823779105e+02	8.640887139383059079e+00	4.250065358974560326e+01	2.850584735336477138e+01	3.802548487527805321e+01	2.116203197290425919e+01	2.765257547780234404e+01	2.436067955401354013e+01	1.520211059908020346e+01	3.384359450307973560e+01	1.031583245819529338e+03	7.879266172472323433e+02
2.200000000000000000e+01	3.176393804956600206e+02	3.918738370530324744e+01	4.879122188809513005e+01	4.166524997591584167e+01	1.966922961760322721e+02	9.331752098197970469e+00	4.607057915729830455e+01	3.046648317778443982e+01	3.989978766303845248e+01	2.138336418548047035e+01	2.855294789217627027e+01	2.294978667293736407e+01	1.958169319372901640e+01	2.742818906810209967e+01	1.060880609053943772e+03	7.869097258686454097e+02
2.300000000000000000e+01	3.199341050860664950e+02	3.943762656257204924e+01	5.272042022151695306e+01	4.645577347207651542e+01	1.779522212717659500e+02	1.222183553681233548e+01	5.303024228892625302e+01	2.994439290863427416e+01	3.942573891367020167e+01	2.426073645488391506e+01	3.335642429377985252e+01	2.064443528734398114e+01	1.856515366366665987e+01	2.563685362693497183e+01	1.067036872605628332e+03	7.707677438311461628e+02
2.400000000000000000e+01	3.261312337038913824e+02	3.658428244782480476e+01	4.148843128578803885e+01	5.154890814125509024e+01	1.812238295282628826e+02	1.272683080040833303e+01	5.844245745460515451e+01	3.144613450012576550e+01	4.891444841648415576e+01	2.087196418377745388e+01	2.798334698232742568e+01	1.888764293276309303e+01	2.025252899159893971e+01	2.854187956124980019e+01	1.095437656702663389e+03	7.645094105953758117e+02
