t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.148745617208420668e+02	1.696544691096845270e+01	1.423390904378226907e+01	3.307189138830738395e-01	1.072000660758502733e+02	4.189935029992178706e+00	1.075282585597334517e+01	3.307189138830738395e-01	1.390736964905857143e+01	1.671820157459793776e+01	1.897512992196774562e+01	1.267701057908457507e+01	2.443813049769197221e+00	1.605113357021518583e+00	2.071730188084882585e+01	0.000000000000000000e+00
2.000000000000000000e+00	2.009842275459002678e+02	1.587691370792475176e+01	1.500809966503273074e+01	1.368672308804737003e+00	1.859297162236311181e+02	1.487394954274082437e+01	1.601643036592944114e+01	1.414213562373095145e+00	1.547393642010116821e+01	6.075908711186061240e+00	1.794314903304941566e+01	9.335937136796831126e+00	4.257142690689247111e+00	9.428090415820632453e-01	3.185445961277984495e+01	0.000000000000000000e+00
3.000000000000000000e+00	2.572173171928532724e+02	1.130196332501570211e+01	1.562266649241842309e+01	2.350753425322755330e+00	2.323294924359702520e+02	1.614469081979170895e+01	1.587182820457541155e+01	3.013856886670854163e+00	2.034903765128300535e+01	4.825964209933135685e+00	1.266714637249535436e+01	4.743233484542890288e+00	3.681787005729086459e+00	5.758447900452189350e-01	3.710044081049891673e+01	0.000000000000000000e+00
4.000000000000000000e+00	3.098933508303927624e+02	1.687680031548897475e+01	1.979684142876220321e+01	3.395002454589195917e+00	2.839282938378397603e+02	1.125925545199740618e+01	1.943132493909998004e+01	5.514973305062823350e+00	2.131603302420244006e+01	3.865579947864658195e+00	9.893881386437220371e+00	3.264923004026622610e+00	3.402409277098934037e+00	7.626252174051303401e-01	4.218936724262800908e+01	0.000000000000000000e+00
5.000000000000000000e+00	3.437746935575036673e+02	1.167075821111131617e+01	1.849699675322696635e+01	4.038013813195239443e+00	3.168319305597563016e+02	1.294834824300853526e+01	2.342537649406917311e+01	8.368156407875433800e+00	2.706547488139743507e+01	2.126225137028845413e+00	5.862871641856820304e+00	2.327373340628156928e+00	2.939198681424732840e+00	6.332785063987776963e-01	4.478901154921321393e+01	0.000000000000000000e+00
6.000000000000000000e+00	3.331514269275893980e+02	1.202399221926265582e+01	2.085561308670215652e+01	4.382533196933279029e+00	3.069275158730478097e+02	1.404234666998361725e+01	2.437767079385012536e+01	9.340677913775257579e+00	2.933780150628574646e+01	2.676738791058170364e+00	7.040433817126139360e+00	1.545603082582617249e+00	3.264923004026622166e+00	4.061164310337067596e-01	4.994022468578477003e+01	0.000000000000000000e+00
7.000000000000000000e+00	3.510108591822892663e+02	1.490991467298037776e+01	1.860961333110748228e+01	6.556247020971677664e+00	3.223656670054813276e+02	1.339672430940572312e+01	2.930867216181737689e+01	1.164216176470485031e+01	3.321604364694199774e+01	2.564447092238186787e+00	7.313894691308834517e+00	2.291287847477919914e+00	1.670308521068953667e+00	4.714045207910316226e-01	5.924558996714907977e+01	0.000000000000000000e+00
8.000000000000000000e+00	3.830956056333139372e+02	1.881857829085101130e+01	2.079458897298900055e+01	8.250841707904042366e+00	3.497429909551044034e+02	1.486274004572059582e+01	2.370298709492587008e+01	1.215688819375894347e+01	4.228047881574767786e+01	1.972026594366538488e+00	4.663503392181556961e+00	1.914854215512676205e+00	1.178511301977579251e+00	5.994789404140898892e-01	6.058566879955100859e+01	0.000000000000000000e+00
9.000000000000000000e+00	4.246383735178544612e+02	1.504155124609456351e+01	2.247035083541569023e+01	1.170581230272665252e+01	3.862997338531312153e+02	1.975826128202805521e+01	2.432576937232521530e+01	1.613721544202165603e+01	3.305086042752895992e+01	2.192157739660984372e+00	6.012573630872778629e+00	1.151689580090437870e+00	1.630865482565077240e+00	3.726779962499648935e-01	6.467928356299428572e+01	0.000000000000000000e+00
1.000000000000000000e+01	4.424121205109552761e+02	2.022542232768782711e+01	2.876629972728505180e+01	1.241799489540168011e+01	3.915760533479486867e+02	2.103432215055510923e+01	2.409439624799832202e+01	1.779156908638346124e+01	3.515972976605796418e+01	1.809983885747789234e+00	4.624812308503869041e+00	1.480779636993071691e+00	1.678603089873640597e+00	4.714045207910316226e-01	6.233194071528122748e+01	0.000000000000000000e+00
1.100000000000000000e+01	4.580358655898756979e+02	1.859430729790407710e+01	2.652275621465880562e+01	1.465127032793478534e+01	4.007054889677565939e+02	1.842929431337209323e+01	2.496076782784447090e+01	2.048267391127329518e+01	3.616222610988187114e+01	1.809983885747789234e+00	5.024937810560444973e+00	8.887803753208975976e-01	1.587713240271470871e+00	1.998263134713633982e-01	6.231170246341282848e+01	0.000000000000000000e+00
1.200000000000000000e+01	4.785764462764079212e+02	2.079458897298899700e+01	3.155063720962436236e+01	1.546478975680633994e+01	4.155845260159343866e+02	2.131081982624476012e+01	3.180908216741459782e+01	2.155210095456022401e+01	3.843281927236437667e+01	1.561249499599599577e+00	4.414110895752394015e+00	1.268611445636527391e+00	1.151689580090437870e+00	0.000000000000000000e+00	6.334248837339225702e+01	0.000000000000000000e+00
1.300000000000000000e+01	5.292670770876353572e+02	1.819450275647992399e+01	3.061986918471221486e+01	1.565846416478959746e+01	4.522664202995349569e+02	2.169545363280826322e+01	3.587572589277230861e+01	1.977213948969610158e+01	4.189562095918326179e+01	1.332682132643289608e+00	4.687453703475076949e+00	1.213351648213419676e+00	1.322219304385202632e+00	2.763853991962832435e-01	6.995827129240845466e+01	0.000000000000000000e+00
1.400000000000000000e+01	5.275916718658685340e+02	2.215272117721783829e+01	3.134607453715518588e+01	1.431782106327635340e+01	4.371179264194299208e+02	2.124162416629722472e+01	3.873942508034361509e+01	2.480199364746489366e+01	3.546592163221227167e+01	1.808544534517558811e+00	3.933474573735316060e+00	1.818118685772619036e+00	1.306367950549240264e+00	1.998263134713633982e-01	7.477182884542071406e+01	0.000000000000000000e+00
1.500000000000000000e+01	5.673706839937673294e+02	2.161881735638859681e+01	3.087921698597078546e+01	1.560398586900154783e+01	4.737659334758275236e+02	1.580825865383871687e+01	4.387670145482173467e+01	2.510308607632845579e+01	3.403062346377646463e+01	1.881470317479272847e+00	4.368447474027052024e+00	1.105541596785133196e+00	1.201127942116631209e+00	1.998263134713633982e-01	7.570629239589885628e+01	0.000000000000000000e+00
1.600000000000000000e+01	5.673393296172542932e+02	1.902588697012572894e+01	3.252904684876101271e+01	1.607399340204197458e+01	4.687188137773956669e+02	1.530925419113840746e+01	4.383460074213316915e+01	2.864570454516503872e+01	3.933136912468497570e+01	1.545603082582617249e+00	3.295356581616017078e+00	1.010362971081845140e+00	1.534329386626830605e+00	1.998263134713634537e-01	8.423079240330633866e+01	0.000000000000000000e+00
1.700000000000000000e+01	5.564728891769022994e+02	1.354211537718125236e+01	3.522625283632775250e+01	1.727876024359258267e+01	4.572266031921881222e+02	1.844694908529742605e+01	4.545663379041121743e+01	3.283351840049365222e+01	3.489266776686599059e+01	1.413599621140614548e+00	3.045659479762415245e+00	1.374368541872553529e+00	1.153948535343852333e+00	1.998263134713633149e-01	9.557689421786697892e+01	0.000000000000000000e+00
1.800000000000000000e+01	5.777266690803417077e+02	1.508304557736563112e+01	3.269928218716055568e+01	2.019690398441195356e+01	4.763237238796273800e+02	2.092309828076775702e+01	4.255413219261634339e+01	3.995857229681761424e+01	3.069674136704995249e+01	1.105541596785133196e+00	3.415650255319865991e+00	1.247219128924647036e+00	1.290321880600168614e+00	3.307189138830738395e-01	8.916852607095547967e+01	0.000000000000000000e+00
