t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	9.900000000000000000e+04	0.000000000000000000e+00	1.000000000000000000e+03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	8.971658333333332848e+04	3.119583333333333144e+02	8.607083333333333712e+02	3.333333333333333148e-01	8.895375000000000000e+03	1.612500000000000000e+01	1.986666666666666572e+02	2.500000000000000000e-01	2.511250000000000000e+02	1.542083333333333428e+02	3.090416666666666856e+02	1.286666666666666572e+02	7.583333333333333037e+00	6.041666666666666963e+00	9.672916666666666060e+03	9.617041666666666060e+03
2.000000000000000000e+00	8.611341666666667152e+04	3.737916666666666856e+02	7.583750000000000000e+02	2.250000000000000000e+00	1.219175000000000000e+04	1.224583333333333286e+02	4.357500000000000000e+02	2.208333333333333481e+00	4.737500000000000000e+02	4.633333333333333570e+01	3.130416666666666856e+02	1.063750000000000000e+02	2.229166666666666785e+01	4.750000000000000000e+00	1.866129166666666788e+04	1.855741666666666788e+04
3.000000000000000000e+00	8.497479166666667152e+04	4.066250000000000000e+02	7.541666666666666288e+02	7.958333333333333037e+00	1.304887500000000000e+04	1.857500000000000000e+02	6.125833333333333712e+02	9.250000000000000000e+00	6.616250000000000000e+02	2.866666666666666785e+01	1.916666666666666572e+02	4.250000000000000000e+01	2.641666666666666785e+01	3.333333333333333481e+00	2.703175000000000000e+04	2.610691666666666788e+04
4.000000000000000000e+00	8.419491666666667152e+04	4.752500000000000000e+02	8.156250000000000000e+02	1.954166666666666785e+01	1.353829166666666606e+04	1.957916666666666572e+02	7.372916666666666288e+02	2.329166666666666785e+01	8.248750000000000000e+02	2.137500000000000000e+01	1.198333333333333286e+02	2.145833333333333215e+01	2.754166666666666785e+01	3.708333333333333481e+00	3.496329166666666424e+04	3.251441666666666788e+04
5.000000000000000000e+00	8.341420833333332848e+04	5.491250000000000000e+02	9.138333333333333712e+02	3.879166666666666430e+01	1.399941666666666606e+04	2.037500000000000000e+02	8.335416666666666288e+02	4.733333333333333570e+01	9.672083333333333712e+02	1.795833333333333215e+01	9.291666666666667140e+01	1.416666666666666607e+01	2.212500000000000000e+01	4.583333333333333037e+00	4.243670833333333576e+04	3.855129166666666424e+04
6.000000000000000000e+00	8.256179166666667152e+04	6.398333333333333712e+02	1.001958333333333371e+03	7.062500000000000000e+01	1.449733333333333394e+04	2.055833333333333428e+02	9.416250000000000000e+02	8.125000000000000000e+01	1.086833333333333258e+03	1.791666666666666785e+01	8.437500000000000000e+01	1.204166666666666607e+01	1.591666666666666607e+01	3.583333333333333481e+00	4.948483333333333576e+04	4.430916666666666424e+04
7.000000000000000000e+00	8.181970833333332848e+04	7.123750000000000000e+02	1.113958333333333258e+03	1.135000000000000000e+02	1.486270833333333394e+04	2.143750000000000000e+02	1.042208333333333258e+03	1.211666666666666714e+02	1.192083333333333258e+03	1.708333333333333215e+01	6.916666666666667140e+01	1.145833333333333393e+01	1.091666666666666607e+01	4.041666666666666963e+00	5.612941666666666424e+04	4.969508333333333576e+04
8.000000000000000000e+00	8.111283333333332848e+04	7.966666666666666288e+02	1.222375000000000000e+03	1.699583333333333428e+02	1.515141666666666606e+04	2.250833333333333428e+02	1.152625000000000000e+03	1.690416666666666572e+02	1.289125000000000000e+03	1.579166666666666607e+01	6.687500000000000000e+01	1.187500000000000000e+01	1.079166666666666607e+01	3.416666666666666519e+00	6.241508333333333576e+04	5.471737500000000000e+04
9.000000000000000000e+00	8.048450000000000000e+04	8.849583333333333712e+02	1.334791666666666742e+03	2.409583333333333428e+02	1.532575000000000000e+04	2.338750000000000000e+02	1.265500000000000000e+03	2.296666666666666572e+02	1.364750000000000000e+03	1.554166666666666607e+01	6.258333333333333570e+01	1.104166666666666607e+01	1.066666666666666607e+01	3.208333333333333481e+00	6.831762500000000000e+04	5.931075000000000000e+04
