t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.854030893905372679e+01	6.274811860836059907e+00	4.798003056828260782e+00	1.998263134713633149e-01	1.665582981020959608e+01	0.000000000000000000e+00	3.661928757119972122e+00	0.000000000000000000e+00	1.463437496292737450e+01	3.376324328648274076e+01	5.163977794943222399e+00	3.253203549323855803e+00	4.714045207910316782e-01	3.877929000553431393e+01	2.363697521304750637e+01	1.586132394291921166e+01
2.000000000000000000e+00	4.591568359504189800e+01	7.651139167179979772e+00	6.780281868935998268e+00	7.453559924999297870e-01	4.225647139788176787e+01	1.998263134713633704e-01	4.838359455664928532e+00	3.307189138830738395e-01	1.596040021428034272e+01	8.120360855076988571e+01	7.533144356036785894e+00	4.609772228646443537e+00	1.092111868506763006e+00	6.358741522502703702e+01	3.583989765455377352e+01	4.070777891127061565e+01
3.000000000000000000e+00	2.394109089689384575e+02	8.619160664215254286e+00	9.007712744581105824e+00	1.092111868506763006e+00	2.376026934412898015e+02	4.061164310337067596e-01	6.424643310462197832e+00	5.758447900452189350e-01	2.102276378648208066e+01	1.944215780205479120e+02	9.597362919052295993e+00	5.887693143800512452e+00	2.146945504664708348e+00	1.668707084342046301e+02	3.804702864730554523e+01	1.782840615344574928e+02
4.000000000000000000e+00	6.553716065777745143e+02	1.054940427491313670e+01	1.025093152948658748e+01	1.479019945774904032e+00	6.570569681351838653e+02	9.574271077563381027e-01	6.176652950155664179e+00	1.606734957054903434e+00	2.725086007817001033e+01	4.312154253451000727e+02	9.706008305282981752e+00	7.476699918190288230e+00	2.430992024302470078e+00	4.529787522610745896e+02	4.238907091849658570e+01	1.326926272757206675e+02
5.000000000000000000e+00	9.507646694094296436e+02	1.290025839534490260e+01	1.155422000829134355e+01	2.207547029824934448e+00	9.513809398491928278e+02	1.649915822768611040e+00	7.462754741604023856e+00	2.531742921827218940e+00	2.738761758938192514e+01	4.881471488074972740e+02	1.236924669852165515e+01	1.224851181436612890e+01	3.626436496985252056e+00	7.802350774232511412e+02	4.991602322901935906e+01	4.949324799628957550e+01
6.000000000000000000e+00	8.994238279155285909e+02	1.292042955942254956e+01	1.525882030899578545e+01	2.531742921827218495e+00	9.004538660756338686e+02	2.057759704144291213e+00	9.922529779356786150e+00	2.576604138956717804e+00	2.182251640444387419e+01	4.935386608182000714e+02	1.356459597219500246e+01	1.461538145242880837e+01	4.051534345844244989e+00	8.281924081580049233e+02	4.900154121725832823e+01	4.869703319162951516e+01
7.000000000000000000e+00	1.234603096365611464e+03	1.705933273411751472e+01	1.702428820505835105e+01	3.865579947864658195e+00	1.229552136591702947e+03	2.828120204108886426e+00	9.402644427086574552e+00	4.143058116362302812e+00	2.372586492979058193e+01	5.812629195099427761e+02	1.896469673425394475e+01	1.455735781887175584e+01	5.030462757595523193e+00	8.304897985860847029e+02	5.245181320348547871e+01	5.271106712278003670e+01
8.000000000000000000e+00	1.572869550618832818e+03	1.869417615788998077e+01	1.995267839163454227e+01	4.582386265788698232e+00	1.565497968343903267e+03	4.149966532662911156e+00	8.755553793006026098e+00	4.550450221925542493e+00	2.419179727832464266e+01	7.050467872575707133e+02	1.715569026105721306e+01	1.619022124274059848e+01	7.860657132552948845e+00	8.967322147277611748e+02	5.710977185794622102e+01	5.685836142458634868e+01
9.000000000000000000e+00	1.591626500365794527e+03	2.100359592228594252e+01	1.922166023584388839e+01	6.109958856017136064e+00	1.577897651940708101e+03	3.467107343785786888e+00	1.073472752332354219e+01	5.322743392483073599e+00	3.314477921013939721e+01	7.097026360365460960e+02	1.730366049905818926e+01	1.989656412270442587e+01	8.688973695948728704e+00	7.906734723832306599e+02	5.735997443049173938e+01	5.747606687908358225e+01
1.000000000000000000e+01	1.462525953592125234e+03	2.120911098770735848e+01	2.277776084010210411e+01	6.187885790442125611e+00	1.440920770433498546e+03	3.818585762061946998e+00	1.594587198410087936e+01	6.515872713783029901e+00	3.382653359420677930e+01	6.475922057364152806e+02	2.230642035129995548e+01	1.698201663198128131e+01	1.075863671144671230e+01	6.149858272418424576e+02	6.281275912052688426e+01	6.280038924153964786e+01
1.100000000000000000e+01	1.346459966990602197e+03	2.288133640230735111e+01	2.509426672015387538e+01	7.403077438170937441e+00	1.318549892005734137e+03	3.931487914546123452e+00	1.444818327679988990e+01	7.064066935318964013e+00	3.104093958880039494e+01	6.160667225205579598e+02	2.217163947979991434e+01	2.144161970457352595e+01	1.238250333692217886e+01	4.692003762312595541e+02	6.151710466745542760e+01	6.158795652470447379e+01
