t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	4.788150884098045879e+01	6.000000000000000000e+00	3.187431916484212646e+00	0.000000000000000000e+00	4.728986780719757377e+01	5.527707983925664870e-01	3.333072906493345755e+00	0.000000000000000000e+00	1.670822942611082240e+01	6.058596968129025484e+00	5.666053888436525021e+00	2.560381915956202903e+00	4.389855730355308183e-01	3.534551676741415793e+00	2.755748411149965094e+01	2.731271453004992011e+01
2.000000000000000000e+00	8.978484119456543056e+01	7.064066935318964013e+00	6.638351326446449541e+00	5.204164998665331554e-01	8.720783564119808773e+01	1.602407043585784230e+00	5.219488054929866117e+00	6.332785063987776963e-01	2.509966245899644477e+01	2.983461356657174157e+00	7.993052538854532152e+00	2.842815017235947650e+00	8.650224788344456073e-01	1.798436821242269890e+00	4.252540090607285350e+01	4.222089727453298735e+01
3.000000000000000000e+00	1.416140527297893357e+02	6.655068035381423108e+00	8.419553960210059529e+00	9.344858955002417478e-01	1.364603053292625248e+02	2.802528620133372783e+00	5.678296888641483520e+00	1.213351648213419676e+00	2.370181515552483376e+01	2.134374745810949658e+00	6.463035922330413463e+00	5.342277656164601929e+00	1.946774397703944448e+00	1.368672308804736781e+00	4.399792845502312133e+01	4.415721203835224173e+01
4.000000000000000000e+00	2.141640685640074935e+02	8.324057337353915287e+00	8.255890153231341344e+00	1.739552145429008601e+00	2.042737771757957717e+02	3.933474573735315616e+00	6.998883839584709499e+00	2.061131701005272543e+00	2.569208697893834881e+01	1.859192626443592067e+00	8.128738456174421145e+00	5.812910678442904988e+00	2.597742075127722927e+00	9.574271077563381027e-01	4.183466133350297156e+01	4.152199885469013196e+01
5.000000000000000000e+00	2.560867772845759305e+02	7.262441432160094301e+00	8.499080832654787088e+00	2.315032397181516988e+00	2.410787352655190432e+02	7.082352873319870845e+00	8.679077651967913809e+00	2.637536203016410230e+00	2.635939506766673546e+01	1.832859787326897472e+00	7.546959468701433416e+00	5.855760459202165258e+00	2.650668154761487205e+00	9.090593428863095182e-01	5.178340306829335304e+01	5.167526810122356551e+01
6.000000000000000000e+00	3.112325854119748101e+02	9.467781624482521252e+00	9.270529021222754906e+00	3.020474116573238721e+00	2.914267584755311304e+02	7.204237757505415729e+00	1.093255840749699992e+01	3.655047879303361391e+00	3.097644154120281712e+01	1.165922381636101957e+00	6.810938913900849379e+00	4.025741822598938313e+00	2.248456260538673313e+00	8.809322713277488726e-01	4.775603510436025090e+01	4.763569798189403315e+01
7.000000000000000000e+00	3.936966873079099400e+02	8.435622219031754909e+00	1.066406218203092671e+01	3.875671984744494925e+00	3.700059965730285398e+02	7.810138531990896027e+00	1.308837482484191206e+01	4.091827899063638974e+00	2.953878688361382032e+01	1.312334645668635114e+00	6.461289645952183136e+00	2.477678124553084338e+00	2.813348637399132546e+00	9.344858955002415257e-01	4.544500262832965376e+01	4.540173684269505117e+01
8.000000000000000000e+00	4.735649301368878810e+02	1.177206851926296949e+01	1.227116935023807009e+01	4.448587478689787211e+00	4.426507903779482263e+02	8.637370355997632032e+00	1.476194196423883831e+01	4.597704741377906856e+00	3.346173187388841797e+01	1.257615689398880798e+00	6.861223570828229867e+00	2.150177641240111015e+00	2.619040854969620469e+00	5.713045500334202886e-01	5.138978227451662661e+01	5.144306453632879084e+01
9.000000000000000000e+00	5.322422286239184359e+02	1.033870827951388272e+01	1.477181766818905118e+01	5.139714648369758443e+00	4.964643726027970274e+02	9.304643404714060040e+00	1.590924783472388526e+01	5.291338572505910776e+00	3.374719638560940638e+01	1.290321880600168392e+00	5.971576192448876164e+00	2.367312118556965217e+00	1.936491673103708511e+00	6.236095644623235179e-01	5.031808543875872175e+01	5.061119496273088458e+01
1.000000000000000000e+01	5.924155340051065650e+02	1.145371118895530671e+01	1.570031846810758225e+01	6.350852961085883486e+00	5.514216837084745748e+02	8.190017636665313461e+00	1.527229699670470531e+01	6.141841924229426652e+00	2.774536998411727140e+01	1.154700538379251462e+00	4.949572091493251946e+00	1.846543317180028065e+00	1.593715958242106545e+00	9.090593428863097403e-01	5.394942011324639708e+01	5.377213691432890386e+01
1.100000000000000000e+01	6.574221423589937103e+02	1.236700078165006644e+01	1.493452143711192193e+01	7.521150731991304461e+00	6.106682587315491446e+02	9.255535130696417312e+00	1.532013698444704453e+01	8.030756848240118373e+00	2.936808429230616468e+01	1.854049621773915746e+00	5.037188093459374905e+00	1.846543317180028287e+00	1.037491633165727567e+00	6.332785063987776963e-01	6.079255196979314491e+01	6.073433725844238040e+01
