t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.616661297241942563e+01	6.649979114420001558e+00	3.555121501283589946e+00	1.998263134713633149e-01	1.411848423954293530e+01	0.000000000000000000e+00	2.715375460021852927e+00	0.000000000000000000e+00	1.516569365010677295e+01	3.455179284623142166e+01	7.415730277966933848e+00	1.876388374866283737e+00	3.726779962499650045e-01	4.003089084972032197e+01	1.591770284585338047e+01	1.284171804013085527e+01
2.000000000000000000e+00	3.493458967206507282e+02	8.543902146495412353e+00	5.928831391317066490e+00	5.636562191028617885e-01	3.456863844424435683e+02	1.998263134713634259e-01	3.695906143589448245e+00	3.726779962499648935e-01	2.115021506326170098e+01	2.411069920123060513e+02	7.653521339154211844e+00	3.264923004026622166e+00	1.142609100066840799e+00	1.054133398684541447e+02	2.998703423518608346e+01	1.953589111524392763e+01
3.000000000000000000e+00	1.076654421369993315e+03	9.339934421611321369e+00	9.677795318264497126e+00	1.059841445164741991e+00	1.070438263698046740e+03	7.058780977540591861e-01	4.760952285695233321e+00	5.758447900452188239e-01	2.302338786731633036e+01	5.801424019990455463e+02	8.808041622416540761e+00	5.147140522227419801e+00	2.071214753606094749e+00	4.473444717316722290e+02	4.126035223633781612e+01	1.945717341296577629e+01
4.000000000000000000e+00	1.633265159610411047e+03	1.015162822189403968e+01	1.032358411061240311e+01	1.800848565414525870e+00	1.625629903555336796e+03	1.398784194299543371e+00	5.601184150596093758e+00	1.224035901797365211e+00	3.328160048067934440e+01	7.430236357370396263e+02	1.012114123999858073e+01	7.593857166596344577e+00	2.644438608770404819e+00	8.233140591114399740e+02	4.469322515773503568e+01	2.723352585611263876e+01
5.000000000000000000e+00	1.129169963094819195e+03	1.009503453298809816e+01	1.219175495525106712e+01	2.699987139887069176e+00	1.115799855578200550e+03	2.120911098770735581e+00	8.344055601977308001e+00	1.689427911059441012e+00	3.250598235538942760e+01	3.842034960654169709e+02	1.263262970775813265e+01	8.533837875709197718e+00	3.817903729651768607e+00	5.961364133014261597e+02	5.195022992142469320e+01	2.738888536736510915e+01
6.000000000000000000e+00	6.617976098392081212e+02	1.295123063650709661e+01	1.251082864295300645e+01	4.163123493510878070e+00	6.442725010083509005e+02	2.733536577809454027e+00	9.157476453696181906e+00	2.538249068419672128e+00	3.299744834411021799e+01	1.000247799158899511e+02	1.287978605757443873e+01	1.037491633165727833e+01	4.082270269783169425e+00	1.998876594212081272e+02	5.618383454240986907e+01	2.843706501498821382e+01
7.000000000000000000e+00	6.442695476273886470e+02	1.405322224813781240e+01	1.099550097388321213e+01	5.290025992374706831e+00	6.243224647011795696e+02	3.257203555198845635e+00	8.938058451861280673e+00	3.510895738823482937e+00	3.174332825790151702e+01	6.383244940641258580e+01	1.154693020773150103e+01	1.130971804344486031e+01	4.642796092394706697e+00	9.862509681730215050e+01	6.498140759735305494e+01	2.941371562157128494e+01
8.000000000000000000e+00	6.190541620533340392e+02	1.233530389663028437e+01	1.333828033227005783e+01	6.288078446994403770e+00	5.988961141596726065e+02	3.989352147348683708e+00	8.050189783822215617e+00	4.725080834111611949e+00	2.764796054363183231e+01	2.953940400361674534e+01	1.226189898289276670e+01	9.720753857369064832e+00	6.271075576716396149e+00	6.911422459715993227e+01	6.443169024892435459e+01	2.493602926601498027e+01
9.000000000000000000e+00	6.056755855493563558e+02	1.047980862844779537e+01	1.357975412966752415e+01	6.543524152422250495e+00	5.851309548938596663e+02	5.271615554605206810e+00	1.210343156115469299e+01	5.617433182117571810e+00	4.166024950584056086e+01	2.478655409468788662e+01	1.344717029299803635e+01	1.268631973163743609e+01	6.803670373817029216e+00	4.780819243486297410e+01	6.278433932031848030e+01	2.778626259303127455e+01
