t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	9.990000000000000000e+04	0.000000000000000000e+00	1.000000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	9.961775000000000000e+04	3.541666666666666430e+01	8.695833333333332860e+01	0.000000000000000000e+00	2.412500000000000000e+02	4.166666666666666435e-02	1.858333333333333215e+01	0.000000000000000000e+00	2.497083333333333428e+02	1.096750000000000000e+03	3.300000000000000000e+01	5.958333333333333037e+00	2.083333333333333426e-01	2.585416666666666856e+02	4.960000000000000000e+02	0.000000000000000000e+00
2.000000000000000000e+00	9.931633333333332848e+04	5.800000000000000000e+01	8.758333333333332860e+01	2.916666666666666852e-01	5.047916666666666856e+02	8.333333333333332871e-02	3.266666666666666430e+01	2.500000000000000000e-01	4.716666666666666856e+02	1.957541666666666742e+03	5.104166666666666430e+01	1.912500000000000000e+01	1.375000000000000000e+00	5.088333333333333144e+02	9.929166666666666288e+02	0.000000000000000000e+00
3.000000000000000000e+00	9.901520833333332848e+04	7.454166666666667140e+01	9.650000000000000000e+01	1.041666666666666741e+00	7.673750000000000000e+02	1.250000000000000000e-01	4.462500000000000000e+01	5.833333333333333703e-01	6.674583333333333712e+02	2.763416666666666515e+03	6.400000000000000000e+01	3.129166666666666785e+01	3.583333333333333481e+00	7.533750000000000000e+02	1.483000000000000000e+03	0.000000000000000000e+00
4.000000000000000000e+00	9.871925000000000000e+04	9.237500000000000000e+01	1.103750000000000000e+02	2.500000000000000000e+00	1.018250000000000000e+03	4.166666666666666852e-01	5.470833333333333570e+01	2.125000000000000000e+00	8.306250000000000000e+02	3.585666666666666515e+03	7.741666666666667140e+01	4.504166666666666430e+01	7.208333333333333037e+00	9.634166666666666288e+02	1.989541666666666742e+03	0.000000000000000000e+00
5.000000000000000000e+00	9.842129166666667152e+04	1.107500000000000000e+02	1.265833333333333286e+02	5.291666666666666963e+00	1.265291666666666742e+03	6.250000000000000000e-01	6.583333333333332860e+01	4.333333333333333037e+00	9.713333333333333712e+02	4.475416666666666970e+03	9.179166666666667140e+01	6.066666666666666430e+01	1.170833333333333393e+01	1.164833333333333258e+03	2.484750000000000000e+03	0.000000000000000000e+00
6.000000000000000000e+00	9.811970833333332848e+04	1.300000000000000000e+02	1.494583333333333428e+02	9.208333333333333925e+00	1.506125000000000000e+03	7.083333333333333703e-01	7.766666666666667140e+01	7.125000000000000000e+00	1.101500000000000000e+03	5.478333333333333030e+03	1.075833333333333286e+02	7.791666666666667140e+01	1.737500000000000000e+01	1.357583333333333258e+03	2.985208333333333485e+03	0.000000000000000000e+00
7.000000000000000000e+00	9.781429166666667152e+04	1.536250000000000000e+02	1.732500000000000000e+02	1.591666666666666607e+01	1.739916666666666742e+03	8.750000000000000000e-01	9.062500000000000000e+01	1.150000000000000000e+01	1.214291666666666742e+03	6.586708333333333030e+03	1.267916666666666714e+02	9.804166666666667140e+01	2.558333333333333215e+01	1.532583333333333258e+03	3.479458333333333485e+03	0.000000000000000000e+00
8.000000000000000000e+00	9.751608333333332848e+04	1.730416666666666572e+02	2.029166666666666572e+02	2.566666666666666785e+01	1.959958333333333258e+03	9.583333333333333703e-01	1.035416666666666714e+02	1.783333333333333215e+01	1.305916666666666742e+03	7.866500000000000000e+03	1.443750000000000000e+02	1.221250000000000000e+02	3.379166666666666430e+01	1.674708333333333258e+03	3.982833333333333485e+03	0.000000000000000000e+00
9.000000000000000000e+00	9.720916666666667152e+04	2.044166666666666572e+02	2.295416666666666572e+02	3.650000000000000000e+01	2.173083333333333485e+03	1.125000000000000000e+00	1.205000000000000000e+02	2.566666666666666785e+01	1.394916666666666742e+03	9.284458333333333940e+03	1.723333333333333428e+02	1.443333333333333428e+02	4.358333333333333570e+01	1.803666666666666742e+03	4.480541666666666970e+03	0.000000000000000000e+00
1.000000000000000000e+01	9.689804166666667152e+04	2.392500000000000000e+02	2.634166666666666856e+02	5.037500000000000000e+01	2.375333333333333485e+03	1.708333333333333259e+00	1.378333333333333428e+02	3.404166666666666430e+01	1.453250000000000000e+03	1.083212500000000000e+04	2.024583333333333428e+02	1.701666666666666572e+02	5.458333333333333570e+01	1.920333333333333258e+03	4.973458333333333030e+03	0.000000000000000000e+00
1.100000000000000000e+01	9.658825000000000000e+04	2.772500000000000000e+02	2.992083333333333144e+02	6.779166666666667140e+01	2.561875000000000000e+03	1.750000000000000000e+00	1.580000000000000000e+02	4.587500000000000000e+01	1.510875000000000000e+03	1.258658333333333394e+04	2.312916666666666572e+02	2.085000000000000000e+02	6.825000000000000000e+01	2.021958333333333258e+03	5.472791666666666970e+03	0.000000000000000000e+00
1.200000000000000000e+01	9.627720833333332848e+04	3.175000000000000000e+02	3.424583333333333144e+02	8.937500000000000000e+01	2.733333333333333485e+03	1.875000000000000000e+00	1.801666666666666572e+02	5.808333333333333570e+01	1.555375000000000000e+03	1.450862500000000000e+04	2.655416666666666856e+02	2.496666666666666572e+02	8.575000000000000000e+01	2.123375000000000000e+03	5.970875000000000000e+03	0.000000000000000000e+00
1.300000000000000000e+01	9.595508333333332848e+04	3.608750000000000000e+02	3.923333333333333144e+02	1.143750000000000000e+02	2.899125000000000000e+03	1.750000000000000000e+00	2.026250000000000000e+02	7.383333333333332860e+01	1.599333333333333258e+03	1.670670833333333212e+04	3.014583333333333144e+02	2.963750000000000000e+02	1.055416666666666714e+02	2.212750000000000000e+03	6.463666666666666970e+03	0.000000000000000000e+00
1.400000000000000000e+01	9.562070833333332848e+04	4.117916666666666856e+02	4.442083333333333144e+02	1.440000000000000000e+02	3.054625000000000000e+03	2.416666666666666519e+00	2.312083333333333428e+02	9.104166666666667140e+01	1.631291666666666742e+03	1.916279166666666788e+04	3.477083333333333144e+02	3.472500000000000000e+02	1.300000000000000000e+02	2.280375000000000000e+03	6.954708333333333030e+03	0.000000000000000000e+00
1.500000000000000000e+01	9.527112500000000000e+04	4.665416666666666856e+02	4.956666666666666856e+02	1.797083333333333428e+02	3.205958333333333485e+03	2.583333333333333481e+00	2.658333333333333144e+02	1.125833333333333286e+02	1.664583333333333258e+03	2.184758333333333212e+04	3.947916666666666856e+02	4.049583333333333144e+02	1.612916666666666572e+02	2.334000000000000000e+03	7.449625000000000000e+03	0.000000000000000000e+00
