t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	9.990000000000000000e+04	0.000000000000000000e+00	1.000000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	9.814058333333332848e+04	3.604166666666666430e+01	9.416666666666667140e+01	0.000000000000000000e+00	1.717166666666666742e+03	1.250000000000000000e-01	1.187500000000000000e+01	4.166666666666666435e-02	2.519583333333333428e+02	1.363333333333333428e+02	3.300000000000000000e+01	7.333333333333333037e+00	1.666666666666666574e-01	1.414583333333333428e+02	1.003275000000000000e+04	2.827916666666666856e+02
2.000000000000000000e+00	9.499775000000000000e+04	5.829166666666666430e+01	9.845833333333332860e+01	2.500000000000000000e-01	4.820416666666666970e+03	1.375000000000000000e+00	2.329166666666666785e+01	1.666666666666666574e-01	4.748750000000000000e+02	5.050000000000000000e+01	5.254166666666666430e+01	1.975000000000000000e+01	1.666666666666666741e+00	1.019583333333333286e+02	2.002329166666666788e+04	5.492083333333333712e+02
3.000000000000000000e+00	9.132466666666667152e+04	7.620833333333332860e+01	1.063750000000000000e+02	6.666666666666666297e-01	8.449375000000000000e+03	4.625000000000000000e+00	3.720833333333333570e+01	8.750000000000000000e-01	6.713333333333333712e+02	2.525000000000000000e+01	6.895833333333332860e+01	3.200000000000000000e+01	4.166666666666666963e+00	7.225000000000000000e+01	2.996625000000000000e+04	7.929583333333333712e+02
4.000000000000000000e+00	8.749812500000000000e+04	8.633333333333332860e+01	1.155833333333333286e+02	2.166666666666666519e+00	1.223400000000000000e+04	8.166666666666666075e+00	5.308333333333333570e+01	2.541666666666666519e+00	8.322500000000000000e+02	1.808333333333333215e+01	7.337500000000000000e+01	4.516666666666666430e+01	8.041666666666666075e+00	5.362500000000000000e+01	3.989929166666666424e+04	1.007458333333333371e+03
5.000000000000000000e+00	8.374633333333332848e+04	9.391666666666667140e+01	1.242083333333333286e+02	4.333333333333333037e+00	1.593920833333333394e+04	1.350000000000000000e+01	7.270833333333332860e+01	5.791666666666666963e+00	9.738333333333333712e+02	1.225000000000000000e+01	7.991666666666667140e+01	4.995833333333333570e+01	1.200000000000000000e+01	4.141666666666666430e+01	4.981641666666666424e+04	1.203166666666666742e+03
6.000000000000000000e+00	8.021512500000000000e+04	9.816666666666667140e+01	1.306666666666666572e+02	6.583333333333333037e+00	1.942037500000000000e+04	2.054166666666666785e+01	9.783333333333332860e+01	1.070833333333333393e+01	1.101208333333333258e+03	9.333333333333333925e+00	8.291666666666667140e+01	5.191666666666666430e+01	1.533333333333333393e+01	3.191666666666666785e+01	5.973737500000000000e+04	1.383375000000000000e+03
7.000000000000000000e+00	7.708141666666667152e+04	9.412500000000000000e+01	1.353750000000000000e+02	1.116666666666666607e+01	2.250904166666666788e+04	2.883333333333333215e+01	1.223750000000000000e+02	1.766666666666666785e+01	1.202000000000000000e+03	6.708333333333333037e+00	7.570833333333332860e+01	4.854166666666666430e+01	1.900000000000000000e+01	2.412500000000000000e+01	6.965308333333332848e+04	1.541375000000000000e+03
8.000000000000000000e+00	7.429133333333332848e+04	9.258333333333332860e+01	1.355416666666666572e+02	1.579166666666666607e+01	2.525404166666666788e+04	3.458333333333333570e+01	1.477916666666666572e+02	2.833333333333333215e+01	1.293541666666666742e+03	6.125000000000000000e+00	6.908333333333332860e+01	3.912500000000000000e+01	1.958333333333333215e+01	1.916666666666666785e+01	7.956537500000000000e+04	1.688041666666666742e+03
9.000000000000000000e+00	7.191262500000000000e+04	8.645833333333332860e+01	1.388333333333333428e+02	1.966666666666666785e+01	2.758937500000000000e+04	4.150000000000000000e+01	1.715833333333333428e+02	3.995833333333333570e+01	1.377458333333333258e+03	5.000000000000000000e+00	6.258333333333333570e+01	2.920833333333333215e+01	1.858333333333333215e+01	1.662500000000000000e+01	8.947300000000000000e+04	1.811583333333333258e+03
1.000000000000000000e+01	6.983679166666667152e+04	8.604166666666667140e+01	1.361666666666666572e+02	2.508333333333333215e+01	2.961987500000000000e+04	4.379166666666666430e+01	1.962083333333333428e+02	5.604166666666666430e+01	1.448458333333333258e+03	3.333333333333333481e+00	5.579166666666666430e+01	2.220833333333333215e+01	1.512500000000000000e+01	1.483333333333333393e+01	9.931929166666667152e+04	1.924250000000000000e+03
1.100000000000000000e+01	6.810479166666667152e+04	8.566666666666667140e+01	1.356666666666666572e+02	3.158333333333333215e+01	3.130950000000000000e+04	4.337500000000000000e+01	2.161250000000000000e+02	7.329166666666667140e+01	1.503166666666666742e+03	2.541666666666666519e+00	5.054166666666666430e+01	1.575000000000000000e+01	1.179166666666666607e+01	1.020833333333333393e+01	1.091592500000000000e+05	2.020708333333333258e+03
