t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	9.900000000000000000e+04	0.000000000000000000e+00	1.000000000000000000e+03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	8.830945833333332848e+04	3.090000000000000000e+02	8.661250000000000000e+02	2.500000000000000000e-01	1.030079166666666606e+04	1.820833333333333215e+01	1.960833333333333428e+02	8.333333333333332871e-02	2.527916666666666572e+02	1.517083333333333428e+02	3.062500000000000000e+02	1.273333333333333286e+02	7.375000000000000000e+00	5.583333333333333037e+00	9.976000000000000000e+03	4.408750000000000000e+02
2.000000000000000000e+00	8.095358333333332848e+04	3.500416666666666856e+02	7.451250000000000000e+02	2.583333333333333481e+00	1.736195833333333212e+04	1.351666666666666572e+02	4.494166666666666856e+02	2.125000000000000000e+00	4.739583333333333144e+02	4.341666666666666430e+01	3.088333333333333144e+02	1.115833333333333286e+02	2.045833333333333215e+01	3.708333333333333481e+00	1.992325000000000000e+04	7.706250000000000000e+02
3.000000000000000000e+00	7.580858333333332848e+04	3.123750000000000000e+02	6.803333333333333712e+02	8.291666666666666075e+00	2.225425000000000000e+04	2.464166666666666572e+02	6.806250000000000000e+02	9.125000000000000000e+00	6.627083333333333712e+02	2.270833333333333215e+01	1.739583333333333428e+02	4.066666666666666430e+01	2.520833333333333215e+01	3.333333333333333481e+00	2.987529166666666788e+04	1.025583333333333258e+03
4.000000000000000000e+00	7.175662500000000000e+04	3.072916666666666856e+02	6.698750000000000000e+02	1.870833333333333215e+01	2.608708333333333212e+04	2.756250000000000000e+02	8.596666666666666288e+02	2.512500000000000000e+01	8.345833333333333712e+02	1.404166666666666607e+01	9.979166666666667140e+01	1.654166666666666785e+01	2.250000000000000000e+01	2.583333333333333481e+00	3.982316666666666424e+04	1.238916666666666742e+03
5.000000000000000000e+00	6.840362500000000000e+04	3.127500000000000000e+02	6.830833333333333712e+02	3.233333333333333570e+01	2.923112500000000000e+04	2.827916666666666856e+02	1.001375000000000000e+03	5.291666666666666430e+01	9.707083333333333712e+02	1.154166666666666607e+01	6.887500000000000000e+01	9.333333333333333925e+00	1.812500000000000000e+01	1.750000000000000000e+00	4.973404166666666424e+04	1.414083333333333258e+03
6.000000000000000000e+00	6.545700000000000000e+04	3.140000000000000000e+02	7.103750000000000000e+02	5.012500000000000000e+01	3.196820833333333212e+04	2.907500000000000000e+02	1.118000000000000000e+03	9.154166666666667140e+01	1.094666666666666742e+03	8.000000000000000000e+00	5.587500000000000000e+01	7.666666666666666963e+00	1.095833333333333393e+01	1.541666666666666741e+00	5.963470833333333576e+04	1.568916666666666742e+03
7.000000000000000000e+00	6.292766666666666424e+04	3.149583333333333144e+02	7.354583333333333712e+02	7.254166666666667140e+01	3.429212500000000000e+04	2.884583333333333144e+02	1.227458333333333258e+03	1.413333333333333428e+02	1.197416666666666742e+03	7.708333333333333037e+00	4.670833333333333570e+01	6.041666666666666963e+00	7.125000000000000000e+00	1.541666666666666741e+00	6.952512500000000000e+04	1.701041666666666742e+03
8.000000000000000000e+00	6.071466666666666424e+04	3.128750000000000000e+02	7.634166666666666288e+02	1.036666666666666714e+02	3.629950000000000000e+04	2.896250000000000000e+02	1.313083333333333258e+03	2.031666666666666572e+02	1.288375000000000000e+03	6.291666666666666963e+00	3.925000000000000000e+01	4.125000000000000000e+00	3.791666666666666519e+00	9.166666666666666297e-01	7.940608333333332848e+04	1.816250000000000000e+03
9.000000000000000000e+00	5.873520833333333576e+04	3.153750000000000000e+02	7.828333333333333712e+02	1.380416666666666572e+02	3.807137500000000000e+04	2.913333333333333144e+02	1.390666666666666742e+03	2.751666666666666856e+02	1.364958333333333258e+03	6.458333333333333037e+00	3.450000000000000000e+01	4.333333333333333037e+00	3.541666666666666519e+00	7.500000000000000000e-01	8.924341666666667152e+04	1.921125000000000000e+03
