t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	8.838198188670709214e+02	1.377793878714164499e+01	1.057611302259325647e+01	4.389855730355308183e-01	8.789493570293013818e+02	7.637626158259733788e-01	9.518622099162602268e+00	2.763853991962832435e-01	1.290180596746913722e+01	9.574314016622229246e+02	1.434489601449472573e+01	1.157193683970934117e+01	1.978618345097294062e+00	3.793488573273360487e+01	1.042600831121650202e+02	9.694143555303548965e+02
2.000000000000000000e+00	2.822411807253191000e+03	2.090437886079267216e+01	2.424642012522444290e+01	1.513251649777906271e+00	2.832021714792376770e+03	2.879223950226095230e+00	1.878589157379074592e+01	9.090593428863092962e-01	1.734810068054200727e+01	3.935504062025882831e+03	2.618086133036879204e+01	1.742797679020717538e+01	4.596005209841355743e+00	2.348625336707033000e+02	2.427362215737257429e+02	3.685969207449228179e+03
3.000000000000000000e+00	1.081047562134627697e+03	2.793068677796679466e+01	2.481175656596866119e+01	2.596739408480480460e+00	1.062362540127741340e+03	6.753085714446890542e+00	2.244897764314050548e+01	2.752524094152290157e+00	2.265099795446843700e+01	4.922430643239171104e+02	3.127829274788222946e+01	3.476086460854121896e+01	8.281086214313246430e+00	5.303338505654296853e+01	3.347746754659517592e+02	3.872031098324094387e+02
4.000000000000000000e+00	7.996641829890567124e+02	2.885873158835795138e+01	3.212408126658601049e+01	4.515405728048021317e+00	7.728485863996905891e+02	1.206744645270443783e+01	2.735111210414182281e+01	4.252450274057690827e+00	2.842750892865727508e+01	5.143967272986439809e+01	3.578252211469852284e+01	4.785392631633154537e+01	9.991315673568164968e+00	1.224376258436197595e+01	3.155098139651654492e+02	2.360764206541790600e+02
5.000000000000000000e+00	5.638877141476542647e+02	2.743274604474651568e+01	3.048949614211425541e+01	5.562617039967189037e+00	5.235480451262859560e+02	1.625747691234883874e+01	3.268154423116100560e+01	6.520800053163211096e+00	3.461331531682889562e+01	2.030560780507033414e+01	3.453460422371869498e+01	5.054590872552286385e+01	9.217190310621898419e+00	1.103962245228019157e+01	3.183609390299004644e+02	2.555622036423922339e+02
6.000000000000000000e+00	4.181527083494736985e+02	2.146407690123715284e+01	3.206436127367717859e+01	8.749603165604456834e+00	3.748956428868646640e+02	1.923100614170309441e+01	3.228895149875400961e+01	8.869325259316829246e+00	3.681560659406400049e+01	1.106012607924922797e+01	2.606212529706662195e+01	2.096322010622943921e+01	1.176033824154541563e+01	5.263705654975610493e+00	3.269815234331546776e+02	2.718274287883153875e+02
7.000000000000000000e+00	3.373533323287815620e+02	2.647715865714362238e+01	2.660552887402666755e+01	1.407322122172303303e+01	2.832807304110575046e+02	1.902775750201677596e+01	3.683896544421408947e+01	1.190558925696479697e+01	3.631629474339155195e+01	7.208092481525344652e+00	1.943203969393503172e+01	9.983232470275124726e+00	1.107918155320549403e+01	4.614101272789269181e+00	3.951240311598372159e+02	3.357052278413310660e+02
8.000000000000000000e+00	2.549846400602723975e+02	2.746130484680013950e+01	2.535001506683751060e+01	1.568566002932473147e+01	1.921730809857498343e+02	1.992207039664524615e+01	3.651253114419151302e+01	1.564692905617229712e+01	3.827402567886825580e+01	6.775030750237718280e+00	1.665749747777925549e+01	6.958208581716034402e+00	8.801830617673930490e+00	3.620687089490059574e+00	3.947625846808292636e+02	3.416510057386370818e+02
9.000000000000000000e+00	1.763814521616903619e+02	3.040076639202081665e+01	2.944722209120732614e+01	1.637659025357028852e+01	1.261973693928152613e+02	1.661241169193149503e+01	4.255486654504589694e+01	1.410027334250415620e+01	3.645999996190650450e+01	5.587684871413403975e+00	1.415091035548204168e+01	6.533567172685989632e+00	5.154387289807909944e+00	4.443315828922759891e+00	4.353497556243970621e+02	3.096015332245626723e+02
