t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	6.123718686840174996e+01	5.928831391317066490e+00	3.824037642190371233e+00	0.000000000000000000e+00	5.908680055646946272e+01	4.061164310337067596e-01	2.962438466308906282e+00	0.000000000000000000e+00	1.533780505446880760e+01	7.403077438170935665e+00	5.778311941119905981e+00	1.929306150465037728e+00	7.058780977540590751e-01	6.025409160841740608e+00	2.213955108447825282e+01	2.211142081720565145e+01
2.000000000000000000e+00	1.086638467808968187e+02	5.912410440947263979e+00	6.269414291268009087e+00	1.998263134713633704e-01	1.073079356597430660e+02	1.790697412245358056e+00	4.431578600102777266e+00	2.763853991962832435e-01	2.252159457547848831e+01	3.491060010942235170e+00	5.995223793432012727e+00	3.817903729651769051e+00	1.442774141098398522e+00	3.108847142520126283e+00	2.276632503403997987e+01	2.260342740726626332e+01
3.000000000000000000e+00	1.631000885618670964e+02	6.065470349078919909e+00	7.444237144709098253e+00	6.400954789890506147e-01	1.602864623104521513e+02	2.997394702070449668e+00	6.884841440924160061e+00	7.058780977540590751e-01	2.296158476673593896e+01	2.483277404291889923e+00	6.995906541209175877e+00	4.681523968396046342e+00	1.775117367011732616e+00	2.196904387744011089e+00	3.334851216904419857e+01	3.316664049412703008e+01
4.000000000000000000e+00	2.380965862313023536e+02	7.896795236043542943e+00	8.582524233710163486e+00	1.381926995981416662e+00	2.319403322157087359e+02	3.910234079381380123e+00	6.251111012363233854e+00	1.674979270186814917e+00	2.310348097870391015e+01	1.589352593563387428e+00	7.720710783341129257e+00	4.734624237113930434e+00	2.194927865177653814e+00	1.384437310486345885e+00	5.060110890308850173e+01	5.023299878234094251e+01
5.000000000000000000e+00	2.679236391005633209e+02	7.477280402808378135e+00	7.903937134252917218e+00	2.156627382434589180e+00	2.575653503913564464e+02	4.875534158770024717e+00	9.143531411148904553e+00	2.107773311656956583e+00	2.291617423713362101e+01	1.606734957054903656e+00	6.536223850375860067e+00	4.827582785986746394e+00	2.253084305765962192e+00	1.534329386626830605e+00	5.304374504961813841e+01	5.303521825164859393e+01
6.000000000000000000e+00	3.066148053974055756e+02	9.056535393478752027e+00	8.340725887675084493e+00	2.738612787525830594e+00	2.934792605771128251e+02	5.388870990806474026e+00	8.665063954370639365e+00	3.223179934302285776e+00	2.365492666561356216e+01	1.312334645668635336e+00	5.891230535484266007e+00	3.253203549323855803e+00	2.127449568536623925e+00	1.730044957668891215e+00	5.945843552899415840e+01	5.940041853574957997e+01
7.000000000000000000e+00	3.269910777537447757e+02	7.759291025745987724e+00	9.616879691459178758e+00	2.768561098396702835e+00	3.115793076097248786e+02	6.728360374811484412e+00	8.591015979239914557e+00	4.328322423295196231e+00	2.793743008939798500e+01	1.247219128924647036e+00	5.624845676895401603e+00	3.274480450731416692e+00	2.107773311656956583e+00	9.965217285917832291e-01	5.952134012734890689e+01	5.954641921783934322e+01
8.000000000000000000e+00	3.662796347510100645e+02	8.371475211826302498e+00	1.012525719837937466e+01	3.491805884257218384e+00	3.473284548601734514e+02	6.934089502034295194e+00	9.413992983261083580e+00	6.672393373695329366e+00	3.471728576020245072e+01	1.247219128924647258e+00	6.398648945936425747e+00	2.640496586292476522e+00	2.291287847477919914e+00	1.027402333828162817e+00	6.087190557957659820e+01	6.083891241540143824e+01
9.000000000000000000e+00	4.033471911359024489e+02	1.051775945194074424e+01	1.277958169633628316e+01	4.061805496191181142e+00	3.818673326198801874e+02	7.520342781785652519e+00	1.084070262175534971e+01	8.450838222724811999e+00	4.076233197859677659e+01	9.119195261766370741e-01	5.574620066774855331e+00	2.504163200219453156e+00	2.077909606631946904e+00	9.565200236040831694e-01	6.890890726168859715e+01	6.886818125149588354e+01
