t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	6.281935078726405663e+01	4.765143987564511185e+00	3.250801183298254848e+00	1.998263134713633704e-01	6.092126920597326745e+01	4.545296714431547591e-01	2.910708199428830412e+00	1.998263134713633982e-01	1.558127214532454907e+01	5.680742322384754850e+00	5.855760459202166146e+00	2.827199242281229097e+00	4.061164310337068151e-01	2.436698586202240779e+00	7.704885490172236473e+01	0.000000000000000000e+00
2.000000000000000000e+00	9.979590283284289853e+01	7.035130102247970640e+00	5.804542043377180605e+00	6.236095644623235179e-01	9.587874829700271562e+01	1.581138830084189761e+00	4.703537380407312618e+00	3.307189138830738395e-01	2.257483696262032780e+01	2.893659255836610544e+00	6.393220150197308271e+00	4.563593856697688800e+00	1.076903998610007074e+00	1.666145751927683660e+00	1.167929078897059298e+02	0.000000000000000000e+00
3.000000000000000000e+00	1.398534885653157005e+02	1.014478519568880088e+01	6.304209352135726085e+00	8.068715304598784721e-01	1.343518390892609489e+02	2.733536577809454027e+00	4.915254034352876111e+00	9.965217285917831180e-01	2.828841414784504948e+01	2.460803843372233679e+00	9.377777366377031854e+00	5.603663236371960288e+00	1.554004683247626195e+00	9.428090415820632453e-01	1.430893999878708200e+02	0.000000000000000000e+00
4.000000000000000000e+00	1.985896059647186860e+02	9.590214920543868260e+00	8.709728755822421675e+00	1.471370298584131708e+00	1.895408881056773112e+02	5.367080729368206349e+00	6.274811860836059019e+00	1.442774141098398744e+00	2.604533307523633923e+01	1.695070467233999345e+00	7.265667935954378542e+00	5.499842169452581864e+00	2.254624876411447154e+00	1.092111868506763006e+00	1.648673498772742505e+02	0.000000000000000000e+00
5.000000000000000000e+00	2.464243742453701032e+02	8.535465228484424571e+00	8.594955723497875510e+00	2.204399011068549630e+00	2.340183248997583974e+02	6.561673228343175346e+00	7.691535751865307802e+00	1.972026594366538710e+00	3.458042156416771462e+01	1.337882863166860226e+00	6.411253127639453098e+00	4.768967975941498239e+00	2.520747243709029028e+00	7.894706383956838769e-01	2.119888460116082172e+02	0.000000000000000000e+00
6.000000000000000000e+00	2.877801050956943527e+02	8.524372736779847415e+00	8.971792215357840661e+00	2.828427124746190291e+00	2.741842161303235912e+02	6.855148106026269339e+00	8.816020770292128717e+00	2.924988129130707826e+00	3.125008333322222143e+01	1.252081600109726578e+00	7.418890116153194825e+00	4.115519408288582426e+00	3.011263577525775670e+00	6.332785063987776963e-01	2.166851915157614599e+02	0.000000000000000000e+00
7.000000000000000000e+00	3.328276554973894008e+02	6.707686304200247029e+00	8.877933787392949583e+00	3.957894712540438231e+00	3.160160613666126324e+02	7.816915418927511183e+00	9.437568984295337415e+00	4.830279207480891124e+00	3.613686848481601288e+01	9.709316831442535989e-01	6.181148535848513426e+00	2.753470032926129907e+00	2.419538523492995807e+00	7.534642216677135407e-01	2.209895948719456555e+02	0.000000000000000000e+00
8.000000000000000000e+00	3.898899751318739959e+02	7.865956006035686343e+00	1.058095445705264481e+01	4.405646629295434380e+00	3.708365449299132592e+02	6.555320146432378259e+00	1.170440325499576772e+01	6.778105069511193292e+00	3.896677715980912637e+01	1.153948535343852333e+00	6.768877922767800648e+00	2.414870021807016709e+00	1.777560750641795195e+00	5.204164998665331554e-01	2.267654196643649414e+02	0.000000000000000000e+00
9.000000000000000000e+00	4.318266414475708075e+02	9.266782823013004489e+00	1.054356043595647385e+01	5.864204028586393669e+00	4.098749470536375838e+02	8.309027052282088377e+00	1.265789169736501663e+01	6.688376110835872801e+00	4.683362989229949136e+01	1.383810158784634536e+00	5.725036389986239094e+00	1.404358295529392953e+00	1.589352593563387428e+00	5.384519993050035369e-01	2.499901664732701647e+02	0.000000000000000000e+00
