t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.447909412451851949e+02	1.528525069761333555e+01	1.552411877978549981e+01	5.384519993050036479e-01	1.416768623782067493e+02	4.172495922373348876e+00	1.358863649034246102e+01	5.758447900452188239e-01	1.699382036375445537e+01	1.611412208454297357e+01	1.791642441696693311e+01	1.075282585597334517e+01	2.196904387744011089e+00	2.581988897471611200e+00	1.988399516920301835e+01	1.532829400886550708e+01
2.000000000000000000e+00	2.231077802256618270e+02	1.699019324983287760e+01	2.417438813427687450e+01	1.457142370837142709e+00	2.205161519342492227e+02	1.202074306725207720e+01	2.394829499846144216e+01	1.719475856830279037e+00	1.541891875442488669e+01	4.452683335797515518e+00	1.963468444700177429e+01	1.006644591369433250e+01	3.523729085310995490e+00	1.499421184620548742e+00	2.630981940687207299e+01	1.993304765681577706e+01
3.000000000000000000e+00	3.040581056265763209e+02	1.408210053775911419e+01	1.469404405041565020e+01	2.838231060987733478e+00	2.904936770204971026e+02	1.519725623993430652e+01	2.042244816100383531e+01	3.088677800541124174e+00	2.070074475310811835e+01	4.645599769913700605e+00	1.405643387681716838e+01	7.403077438170935665e+00	4.023369234857770316e+00	1.497683396300952374e+00	3.368099942433749305e+01	2.673217864297633284e+01
4.000000000000000000e+00	3.159116327744551995e+02	1.528746536291160929e+01	1.854606689360906557e+01	3.605310512131914891e+00	2.969925176760444288e+02	1.881262689141406597e+01	2.366725351385092324e+01	6.259992012774457493e+00	2.118699810942760209e+01	4.151430476353903387e+00	9.530561222835842727e+00	3.487079325484613079e+00	3.845767875932653901e+00	1.037491633165727567e+00	3.798188073132883602e+01	2.820756399738670339e+01
5.000000000000000000e+00	3.444290263126304126e+02	1.794126218773052273e+01	1.764759190371309572e+01	5.404312835340144616e+00	3.222470557360541079e+02	1.904435611933362438e+01	2.342882246768331100e+01	7.080881928749334087e+00	2.169961437189354569e+01	4.024016442975019814e+00	7.945015033899488266e+00	2.621691036123229068e+00	4.182470030443201203e+00	1.413599621140614326e+00	4.218708333127570143e+01	2.485290056847825113e+01
6.000000000000000000e+00	3.669422425600519659e+02	1.809446661889269947e+01	1.979197368182926198e+01	7.342324034134030342e+00	3.501233488001050205e+02	1.676300283030725069e+01	3.033811203200796669e+01	9.775252199076785331e+00	2.330768679832662116e+01	2.513505188642612076e+00	5.903741751352836964e+00	2.165063509461096825e+00	3.277660073216189573e+00	9.965217285917831180e-01	5.650133663610682078e+01	2.838120955060857753e+01
7.000000000000000000e+00	4.051290603691070373e+02	1.573014621673937263e+01	2.433775644731635879e+01	7.399206977027260379e+00	3.819696759342727432e+02	1.803160805055636118e+01	3.246953700521972763e+01	1.421993661104796125e+01	2.980745502386944779e+01	2.511086528886560920e+00	4.930066485916345442e+00	2.624669291337270227e+00	2.253084305765962636e+00	1.398784194299543371e+00	6.183376852946580726e+01	3.423932822387469344e+01
8.000000000000000000e+00	4.581028511395909959e+02	1.559023911155808939e+01	2.563309492736987849e+01	9.575359001102778933e+00	4.280880215173821739e+02	1.585825888929803007e+01	3.792570862884436877e+01	1.635457802030435204e+01	3.233459512142786707e+01	2.332961279861569537e+00	6.224391982800854706e+00	2.034425935955616715e+00	2.050999079039827588e+00	8.498365855987974893e-01	6.241926730229661047e+01	3.429384359230287771e+01
9.000000000000000000e+00	4.929950539953609336e+02	1.681517172080023670e+01	2.332187218518749461e+01	8.925618559330589008e+00	4.515715151925920168e+02	1.620265538936956773e+01	3.880218260613698789e+01	1.686295866685321698e+01	3.523903986426922330e+01	2.120911098770735581e+00	5.641949771331026042e+00	1.466642992233170073e+00	2.179449471770336988e+00	1.190238071423808330e+00	7.306389897434527825e+01	3.708471439375887257e+01
1.000000000000000000e+01	4.809753689697171239e+02	1.489663459383434763e+01	2.683563007769086539e+01	9.705292799979469365e+00	4.352597225125093701e+02	1.519114325300546042e+01	4.231987975198207153e+01	2.222607171519269897e+01	3.412222719707624208e+01	2.507973396102030961e+00	5.567608453266886137e+00	1.957890020745121751e+00	1.999565925116970844e+00	1.178511301977579029e+00	7.471639666469171459e+01	3.852046714266182192e+01
1.100000000000000000e+01	4.823646884965081654e+02	1.730426248067221096e+01	2.746348585951090726e+01	1.109421458338634459e+01	4.346720007820711658e+02	1.616188718009819070e+01	4.041793382893291664e+01	2.609594343741741085e+01	3.222767853707258467e+01	1.479019945774904032e+00	4.876068259024545881e+00	2.198089448184996186e+00	1.353365147409309577e+00	8.122328620674137412e-01	6.982652114745197025e+01	3.572026735622229410e+01
