t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.692784882884480169e+02	1.544524378427079192e+01	1.412241864318337470e+01	6.109532624422991942e-01	1.640030487521497378e+02	5.773502691896257311e-01	1.135957440028258958e+01	3.726779962499648935e-01	1.154580250807866371e+01	1.884764942609260743e+02	1.525153680781054888e+01	1.091563290270732089e+01	3.319764047840348287e+00	5.316163769319209109e+01	2.388107107220184133e+01	1.990951754535726792e+01
2.000000000000000000e+00	1.085250505515764416e+03	2.080126698865560186e+01	2.310209075434996961e+01	1.645173918533302526e+00	1.084795679686578978e+03	1.957890020745121751e+00	2.184271426967506358e+01	1.171863425868769459e+00	2.163423052839078053e+01	1.111683979750240496e+03	2.340880650999153545e+01	1.416562496170061536e+01	7.319945165246950936e+00	2.196362365113937187e+02	2.590634842830785445e+01	2.620578286477157803e+01
3.000000000000000000e+00	2.076471877150572709e+03	3.092957951361266922e+01	2.799950396386018880e+01	3.218598297395933283e+00	2.084765910370194888e+03	3.499007795869502058e+00	2.176181033114866992e+01	2.040816149376409872e+00	2.619305993748895034e+01	2.380134781139271581e+03	3.543499525735665401e+01	2.610661899893502991e+01	8.440045912197398081e+00	3.772360740379365325e+02	2.999302580971487231e+01	3.013900089584921815e+01
4.000000000000000000e+00	2.258668652842495248e+03	2.741473524098551806e+01	3.599334429215119968e+01	4.209776980105028876e+00	2.268590548421836502e+03	4.672429477501209405e+00	2.182553932132415042e+01	3.965125751123439457e+00	3.223643125409510901e+01	2.992675479573698340e+03	3.658074687136208070e+01	4.076607981997887720e+01	1.051189802081431957e+01	4.167873075349369856e+02	3.689039226772557356e+01	3.693425089112934501e+01
5.000000000000000000e+00	1.663128552858537660e+03	3.712252142867214388e+01	4.333004795238006324e+01	5.901829989267924681e+00	1.684769368901538883e+03	4.940619619260545825e+00	2.047949516521885371e+01	5.892556509887896254e+00	3.193328005388735491e+01	2.713850800049729514e+03	4.566659063254010675e+01	5.125399713409893820e+01	1.645822784776322578e+01	3.443485395158031679e+02	3.910222979575461721e+01	3.905622727413502560e+01
6.000000000000000000e+00	1.115833457804324553e+03	4.175854453482145345e+01	4.578360939123180628e+01	9.433889117903014210e+00	1.101495800384136146e+03	7.064066935318964013e+00	2.016386860754210986e+01	8.932520951867704895e+00	2.748320194025595953e+01	1.835674558121164864e+03	5.930213365095352884e+01	6.999146773397137622e+01	1.910933454274812604e+01	1.794950479044539691e+02	4.228006819609763767e+01	4.229722869829127774e+01
7.000000000000000000e+00	1.066394137548224762e+03	3.781194329250423181e+01	4.744951630124612763e+01	1.168086933123272964e+01	1.019901339863594671e+03	6.431125484703279938e+00	2.322519584895297129e+01	9.879482105184798968e+00	3.204023078707282224e+01	1.390509777998102891e+03	5.891819894282807013e+01	8.261187700459433358e+01	2.447263210654346466e+01	1.165652460951471738e+02	4.569036413731017632e+01	4.554483063117286434e+01
8.000000000000000000e+00	1.034302136574329097e+03	3.893796258865575766e+01	4.548992562461861411e+01	1.449688663893810769e+01	9.724322991287820059e+02	9.282506695691393972e+00	3.610956994574522128e+01	1.583327850867701159e+01	3.186230684087739107e+01	1.206599618302976751e+03	5.710656461583223376e+01	9.750423779964071969e+01	3.264686368295327412e+01	9.348743788160346924e+01	4.421718808588151717e+01	4.406592283789771614e+01
9.000000000000000000e+00	8.925511180116737933e+02	3.723340420763173597e+01	4.567501064282549095e+01	1.626772537538327157e+01	8.228681789512555724e+02	9.210501253098732022e+00	4.205741776296886059e+01	1.743315606984448252e+01	2.826434616064714689e+01	1.003743116068825429e+03	5.523334339167077189e+01	9.894313041113846907e+01	3.730393187498247443e+01	5.988664059890338365e+01	4.664314883595803707e+01	4.686416541452541651e+01
1.000000000000000000e+01	7.510349421797897094e+02	3.283288388017246007e+01	5.568113584409794470e+01	2.385543118919090588e+01	6.593701066169136311e+02	1.164372744823962691e+01	5.068651954799115344e+01	2.392508562622550272e+01	3.122362776096902337e+01	8.634817832071245221e+02	5.312145413003006666e+01	1.014359318185074272e+02	4.393206165964291188e+01	5.110113882183927103e+01	5.197780976852846635e+01	5.165100569097264582e+01
1.100000000000000000e+01	6.546508279970493049e+02	3.777859476240774939e+01	6.230367777177274746e+01	2.760632853169721912e+01	5.498006820026286050e+02	1.139619514964924107e+01	5.225711009571381993e+01	2.856641263014233445e+01	4.058838093182168905e+01	7.675985821595381822e+02	5.841576021645756356e+01	1.204788982791407932e+02	5.137606446585802900e+01	4.513850213509526554e+01	5.314078196953196453e+01	5.319637362327122787e+01
1.200000000000000000e+01	6.212776360385641965e+02	3.415518099628354776e+01	5.780258548619507053e+01	3.199129113264004332e+01	5.040105801771978236e+02	1.180564542449454102e+01	6.153702589137336787e+01	3.476138902096213457e+01	3.883646267791819895e+01	5.796036001728537030e+02	5.146782975801485804e+01	1.414858588831014004e+02	5.971388669219991385e+01	3.177350398611326554e+01	5.578777681236873320e+01	5.562484394484975070e+01
1.300000000000000000e+01	6.229581257106202656e+02	3.066460024740797863e+01	5.950256763834275375e+01	3.281418646459687949e+01	5.039491937988943846e+02	1.163209162427615873e+01	6.967105249352528062e+01	3.833840546153860629e+01	4.455513126702940951e+01	4.255584872161130647e+02	4.943254382376945699e+01	1.414101353824714238e+02	7.463815489859504737e+01	2.617714758249178431e+01	6.253415733287955192e+01	6.242026858765952824e+01
1.400000000000000000e+01	6.245869968760690654e+02	2.986590400811973112e+01	5.920955018688567861e+01	3.638223009474084790e+01	5.111294937440022181e+02	1.456588241595940936e+01	7.748215520363382325e+01	4.564946071848920184e+01	4.890885797980657657e+01	3.793300746784462376e+02	4.710862152751045784e+01	1.291581650427963552e+02	8.717677403159372318e+01	2.554051112122334644e+01	6.543506906765581732e+01	6.522950934116315125e+01
1.500000000000000000e+01	5.812391874741031188e+02	3.472831057733093729e+01	5.496817260924725446e+01	4.024506094610313056e+01	4.732392200304196876e+02	1.603246489332054026e+01	7.090015230746843145e+01	5.657075216045832633e+01	4.086306315678690737e+01	3.531515255524178087e+02	4.581931603835026579e+01	1.307948988132012573e+02	9.826493913847852468e+01	2.247714888997762372e+01	7.411702458499891577e+01	7.414451916508880913e+01
1.600000000000000000e+01	5.422625632477314639e+02	3.118134124226644843e+01	5.406554663862498700e+01	4.596005209841355565e+01	4.409836463962001289e+02	1.690778707841120365e+01	8.215245609028781359e+01	6.237686481291672891e+01	4.664039439036605472e+01	3.033622582362912112e+02	4.363339619934355795e+01	1.447114705965709902e+02	1.146206302935422201e+02	1.540016008214056065e+01	7.783150426116378640e+01	7.775056939770065867e+01
1.700000000000000000e+01	4.998069557894883133e+02	3.476266256104864993e+01	5.731090586053892366e+01	4.195216770323078492e+01	4.049860401400687238e+02	1.640624669312135708e+01	7.959323673110255015e+01	6.910347263745546798e+01	4.791681159398373069e+01	2.690658092776230319e+02	4.858881830101334032e+01	1.499009337214266964e+02	1.303792478268258890e+02	1.889108953683955505e+01	7.406247362868728601e+01	7.418347187884913296e+01
1.800000000000000000e+01	4.902675290083976165e+02	3.658587215943698823e+01	5.501868369522807001e+01	4.055003767637651890e+01	4.076228086928731500e+02	1.250326346288128931e+01	7.428992566664443586e+01	8.058415201238737779e+01	4.451146855961206228e+01	2.019785080357148672e+02	4.718357691565525158e+01	1.443462272916522409e+02	1.468608976681297804e+02	1.730200494162453850e+01	7.179357706879726209e+01	7.157159391515291702e+01
1.900000000000000000e+01	4.789237482076057972e+02	3.247945397563751158e+01	4.854200643657912195e+01	4.659779143550331781e+01	4.059024389315191002e+02	1.004702484984153621e+01	7.146637466902411973e+01	7.584330291609288111e+01	3.841332234177789928e+01	1.996772352169593034e+02	4.137657348468253105e+01	1.283451766721289857e+02	1.610214788985204564e+02	1.239448522081045923e+01	7.718483182522903974e+01	7.746379082441607977e+01
2.000000000000000000e+01	4.633447165867858075e+02	3.166885957319376743e+01	4.276727639861528019e+01	5.019953242367458301e+01	3.992000247021813948e+02	8.759122228980610103e+00	6.409951843726197751e+01	8.278901396521963818e+01	4.097687355895599381e+01	1.790955236660655032e+02	3.815536131688732979e+01	1.145334740006897079e+02	1.641845167960595404e+02	1.202074306725207720e+01	7.685455916137239285e+01	7.702578933202971712e+01
2.100000000000000000e+01	4.422450281580965452e+02	2.993697082575694068e+01	4.006652454217721271e+01	4.239691337690621253e+01	3.799131388298587808e+02	7.636603193392552669e+00	5.694720691131391987e+01	8.501470461043783189e+01	3.972920490297058649e+01	1.526167073914255354e+02	3.735971445138316938e+01	1.062194727387068554e+02	1.613055890400439694e+02	1.272785386028960097e+01	8.164377868044951470e+01	8.188351312823738226e+01
2.200000000000000000e+01	4.493531442683903947e+02	3.112508366789290193e+01	3.202210065806981731e+01	4.663553649191663908e+01	3.932349718114546704e+02	1.121352110425425330e+01	5.353944547921859964e+01	8.001422399590379086e+01	4.260249079833504737e+01	1.286430718327091256e+02	3.867995461332508711e+01	1.058768201339021431e+02	1.518043331250974290e+02	1.330406944843903361e+01	7.765520972363813712e+01	7.744566867954735301e+01
2.300000000000000000e+01	4.152577178358304764e+02	2.856850927546311780e+01	4.570276857648292435e+01	4.819916723577516393e+01	3.524148217615460226e+02	1.499253286361803106e+01	4.829589066945091247e+01	8.441251223735865494e+01	3.616280221289397190e+01	1.294478592479956376e+02	3.797730956329932894e+01	1.011648733366588147e+02	1.448178393611167678e+02	1.242302689453026154e+01	8.060241931852914377e+01	8.055535320855813097e+01
2.400000000000000000e+01	3.811988763537129898e+02	2.981747134185295423e+01	4.453525444958060575e+01	5.876146460242649994e+01	3.061234063748729000e+02	1.268193980518052300e+01	4.476324679789089345e+01	8.345308063017606059e+01	3.733126389353686392e+01	1.284309152813293622e+02	4.003462043448561758e+01	9.422899854432640154e+01	1.371270636935766447e+02	1.196167200780150885e+01	7.641425841352442205e+01	7.661482622327235958e+01
2.500000000000000000e+01	4.098260280459123237e+02	3.218304311106842874e+01	4.452270020263071615e+01	6.736153493566554573e+01	3.340231612062586350e+02	1.236566707550475286e+01	4.036377552955124770e+01	8.673994298092046051e+01	4.896978589452434960e+01	1.122318718348560509e+02	3.250104164997382128e+01	9.148527507503902712e+01	1.305705428749787700e+02	1.448466622175172702e+01	6.826597289686536385e+01	6.811892174719150717e+01
2.600000000000000000e+01	4.070994431305725243e+02	3.029023380380034425e+01	3.605194940021350902e+01	6.449542404095210202e+01	3.393656434151158123e+02	1.270471259896194027e+01	4.722905179371414874e+01	9.137756494348052172e+01	6.121932338367972193e+01	1.148748110867748977e+02	3.294690067197351624e+01	7.550845013418476981e+01	1.235119694492085358e+02	1.030742720350503205e+01	7.028097132621002174e+01	7.032306402122516431e+01
2.700000000000000000e+01	3.884415085383584483e+02	2.876291980233501278e+01	4.253103442063088124e+01	5.712776555425760705e+01	3.324018965549585118e+02	1.172537312839126677e+01	4.651969042483217009e+01	1.026797120364528979e+02	5.665672400518759133e+01	9.678369353012590182e+01	3.691121103404763915e+01	7.219301626350170409e+01	1.175528250050447099e+02	1.241631710917353892e+01	6.801622304437540834e+01	6.820124428646607839e+01
