t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	6.195628779407478959e+01	5.907710357377608190e+00	4.072050739151247711e+00	0.000000000000000000e+00	6.155056638425207183e+01	5.384519993050035369e-01	3.737943582000967435e+00	0.000000000000000000e+00	1.516248797746156995e+01	6.157510093824901887e+00	6.063895887408798480e+00	3.095415516893042618e+00	3.726779962499648935e-01	3.778364946199171293e+00	2.315763463021788482e+01	2.320556536456047780e+01
2.000000000000000000e+00	1.066466045586491873e+02	9.108051230764033335e+00	8.203996316159312130e+00	6.236095644623234069e-01	1.051848571167288640e+02	1.165922381636101957e+00	5.780564899346391172e+00	3.726779962499648935e-01	2.099586599521174435e+01	2.750946806707343928e+00	6.867293660695035662e+00	4.064582799419065751e+00	1.098452193872005545e+00	2.259240285287659855e+00	4.228244973455955602e+01	4.243620620675488908e+01
3.000000000000000000e+00	1.876040266980784565e+02	1.004702484984153621e+01	8.922408587371460698e+00	1.019769854210034632e+00	1.844939587990168661e+02	3.041095836847120815e+00	7.905694150420948141e+00	1.213351648213419676e+00	3.398028431638297064e+01	2.134374745810949658e+00	7.661116650549927520e+00	5.499842169452581864e+00	2.229848026709941866e+00	1.870828693386970665e+00	4.632403983534538838e+01	4.669030279404921657e+01
4.000000000000000000e+00	2.619726316282337280e+02	7.956478841520008061e+00	9.049247973665485389e+00	1.469599340712366420e+00	2.561582627118546611e+02	3.726779962499649379e+00	8.512144102529175527e+00	1.719475856830279259e+00	3.467908431445226114e+01	2.248456260538673313e+00	6.421399769520661494e+00	5.123305953082334163e+00	2.986078811194819327e+00	9.991315673568165190e-01	4.496416397161929268e+01	4.504411417957092567e+01
5.000000000000000000e+00	3.254674176174253830e+02	6.460886592067343059e+00	9.424775269940864675e+00	2.140466589840220202e+00	3.174350655383449293e+02	6.692527964495594617e+00	9.437568984295337415e+00	2.339278141269699685e+00	3.719017847496836282e+01	1.630865482565077462e+00	6.957709552878895032e+00	4.056673171728555793e+00	4.374801582802228417e+00	1.606734957054903656e+00	4.974008834822159031e+01	4.985268228045062244e+01
6.000000000000000000e+00	3.772444844416769456e+02	7.177801427549618474e+00	8.406243546052872162e+00	3.108847142520126727e+00	3.658474465766662433e+02	5.496052876585361346e+00	1.103498225342176653e+01	2.504163200219453156e+00	3.732847345600347211e+01	1.280190957978101451e+00	5.053704636754660307e+00	4.940619619260546713e+00	3.569741665100648387e+00	9.344858955002416367e-01	5.464644887822080932e+01	5.461627504691252710e+01
7.000000000000000000e+00	3.994632770633893983e+02	9.164772531577396464e+00	1.093541646821616631e+01	4.081632298752818855e+00	3.842920416348598565e+02	6.461423991660042887e+00	1.047342868087300793e+01	4.185789451624786217e+00	3.762940634958545161e+01	1.414213562373095145e+00	5.533829044060620816e+00	3.155407615859196824e+00	4.109609335312651268e+00	7.347996703561832099e-01	4.854808612774211696e+01	4.873625162260862709e+01
8.000000000000000000e+00	4.297302913036139671e+02	8.306519360652144357e+00	1.140997370724402593e+01	4.738839227302633184e+00	4.097663629706838151e+02	7.861650943380502632e+00	1.129520239846202223e+01	5.314419587834174230e+00	3.097913164086789450e+01	1.428261375083550888e+00	6.523461930260308073e+00	2.374634474795835004e+00	3.226410113767656629e+00	9.344858955002417478e-01	4.831033935803896640e+01	4.841222010562576372e+01
9.000000000000000000e+00	4.709929817830504817e+02	8.348215877259843154e+00	1.043731287257405072e+01	5.057310440232919646e+00	4.485774254208767502e+02	7.590998872934239472e+00	1.238951169336386648e+01	6.040229714174784270e+00	2.957464661195839639e+01	1.000000000000000000e+00	4.591659104651970580e+00	2.624669291337270227e+00	1.913040047208165673e+00	7.021791477646965873e-01	5.885857284391308042e+01	5.870321718895254293e+01
1.000000000000000000e+01	4.868978047005575149e+02	6.802266779047505985e+00	1.088927862114331724e+01	5.514501085521900769e+00	4.651644795720708316e+02	6.965689724164674246e+00	1.258740276360986776e+01	6.470955407734541254e+00	3.361330341794252519e+01	1.632993161855452069e+00	4.881228215202491505e+00	2.285218200133681599e+00	1.689427911059441012e+00	5.713045500334201776e-01	6.142846731949464356e+01	6.100000000000000000e+01
1.100000000000000000e+01	5.255545219628079394e+02	7.610300037887249403e+00	1.060758376508681344e+01	5.969831562857438101e+00	5.005433644772671187e+02	7.867721504137437982e+00	1.187602334771852597e+01	7.646713164636307347e+00	3.405385338776737569e+01	1.037491633165727789e+00	4.821825380496477464e+00	1.825266342817459142e+00	1.522402158870425959e+00	8.569568250501304885e-01	5.608288447071490879e+01	5.574905019121153060e+01
