t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	9.900000000000000000e+04	0.000000000000000000e+00	1.000000000000000000e+03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	8.976333333333332848e+04	3.093750000000000000e+02	8.553750000000000000e+02	1.666666666666666574e-01	8.851291666666666060e+03	1.470833333333333393e+01	2.055000000000000000e+02	2.500000000000000000e-01	2.500416666666666572e+02	1.411666666666666572e+02	3.072500000000000000e+02	1.264583333333333286e+02	6.500000000000000000e+00	5.666666666666666963e+00	9.658041666666666060e+03	9.598750000000000000e+03
2.000000000000000000e+00	8.625654166666667152e+04	3.726666666666666856e+02	7.529166666666666288e+02	1.625000000000000000e+00	1.204887500000000000e+04	1.189166666666666714e+02	4.463750000000000000e+02	2.083333333333333481e+00	4.733750000000000000e+02	4.529166666666666430e+01	3.132916666666666856e+02	1.048333333333333286e+02	2.100000000000000000e+01	3.875000000000000000e+00	1.862804166666666788e+04	1.848520833333333212e+04
3.000000000000000000e+00	8.513700000000000000e+04	3.950416666666666856e+02	7.501250000000000000e+02	7.541666666666666963e+00	1.289395833333333394e+04	1.878333333333333428e+02	6.188333333333333712e+02	9.666666666666666075e+00	6.602500000000000000e+02	2.754166666666666785e+01	1.832500000000000000e+02	3.812500000000000000e+01	2.445833333333333215e+01	3.333333333333333481e+00	2.703591666666666788e+04	2.581150000000000000e+04
4.000000000000000000e+00	8.438108333333332848e+04	4.765000000000000000e+02	8.182083333333333712e+02	2.029166666666666785e+01	1.335754166666666606e+04	1.917500000000000000e+02	7.322916666666666288e+02	2.233333333333333215e+01	8.205000000000000000e+02	2.037500000000000000e+01	1.206250000000000000e+02	1.995833333333333215e+01	2.254166666666666785e+01	3.666666666666666519e+00	3.498016666666666424e+04	3.207204166666666788e+04
5.000000000000000000e+00	8.352491666666667152e+04	5.519583333333333712e+02	9.083333333333333712e+02	3.954166666666666430e+01	1.389654166666666606e+04	1.968333333333333428e+02	8.351250000000000000e+02	4.675000000000000000e+01	9.577083333333333712e+02	1.733333333333333215e+01	9.245833333333332860e+01	1.391666666666666607e+01	1.908333333333333215e+01	2.500000000000000000e+00	4.246737500000000000e+04	3.803050000000000000e+04
6.000000000000000000e+00	8.266920833333332848e+04	6.325000000000000000e+02	1.005791666666666629e+03	6.887500000000000000e+01	1.439491666666666606e+04	2.068333333333333428e+02	9.414166666666666288e+02	8.045833333333332860e+01	1.080041666666666742e+03	1.687500000000000000e+01	7.937500000000000000e+01	1.225000000000000000e+01	1.383333333333333393e+01	3.916666666666666519e+00	4.955020833333333576e+04	4.375087500000000000e+04
7.000000000000000000e+00	8.182133333333332848e+04	7.134583333333333712e+02	1.116666666666666742e+03	1.097500000000000000e+02	1.484783333333333394e+04	2.202916666666666572e+02	1.051291666666666742e+03	1.193750000000000000e+02	1.189833333333333258e+03	1.654166666666666785e+01	7.112500000000000000e+01	1.083333333333333393e+01	9.041666666666666075e+00	3.208333333333333481e+00	5.623641666666666424e+04	4.919183333333333576e+04
8.000000000000000000e+00	8.111754166666667152e+04	8.007500000000000000e+02	1.219625000000000000e+03	1.636250000000000000e+02	1.513429166666666606e+04	2.280833333333333428e+02	1.163333333333333258e+03	1.727500000000000000e+02	1.280666666666666742e+03	1.425000000000000000e+01	6.162500000000000000e+01	1.054166666666666607e+01	8.708333333333333925e+00	2.958333333333333481e+00	6.253129166666666424e+04	5.416320833333333576e+04
9.000000000000000000e+00	8.048691666666667152e+04	8.886666666666666288e+02	1.338583333333333258e+03	2.328333333333333428e+02	1.531037500000000000e+04	2.379166666666666572e+02	1.272875000000000000e+03	2.318333333333333428e+02	1.355166666666666742e+03	1.462500000000000000e+01	5.841666666666666430e+01	9.166666666666666075e+00	8.666666666666666075e+00	3.500000000000000000e+00	6.849583333333332848e+04	5.875029166666666424e+04
1.000000000000000000e+01	7.992850000000000000e+04	9.824583333333333712e+02	1.464000000000000000e+03	3.170833333333333144e+02	1.537079166666666606e+04	2.529583333333333428e+02	1.384708333333333258e+03	2.995000000000000000e+02	1.423875000000000000e+03	1.629166666666666785e+01	5.154166666666666430e+01	8.916666666666666075e+00	9.500000000000000000e+00	3.583333333333333481e+00	7.411837500000000000e+04	6.287141666666666424e+04
1.100000000000000000e+01	7.936400000000000000e+04	1.075208333333333258e+03	1.596416666666666742e+03	4.192083333333333144e+02	1.539254166666666606e+04	2.693333333333333144e+02	1.505875000000000000e+03	3.774166666666666856e+02	1.485583333333333258e+03	1.466666666666666607e+01	4.912500000000000000e+01	1.012500000000000000e+01	8.458333333333333925e+00	3.250000000000000000e+00	7.951495833333332848e+04	6.662170833333332848e+04
1.200000000000000000e+01	7.876775000000000000e+04	1.183041666666666742e+03	1.738750000000000000e+03	5.391666666666666288e+02	1.540800000000000000e+04	2.754583333333333144e+02	1.626041666666666742e+03	4.617916666666666856e+02	1.540083333333333258e+03	1.562500000000000000e+01	4.875000000000000000e+01	9.416666666666666075e+00	8.916666666666666075e+00	2.833333333333333481e+00	8.459608333333332848e+04	6.995437500000000000e+04
1.300000000000000000e+01	7.824733333333332848e+04	1.287958333333333258e+03	1.889250000000000000e+03	6.730416666666666288e+02	1.529745833333333394e+04	2.914166666666666856e+02	1.755791666666666742e+03	5.577500000000000000e+02	1.581541666666666742e+03	1.329166666666666607e+01	4.512500000000000000e+01	9.541666666666666075e+00	9.583333333333333925e+00	3.166666666666666519e+00	8.952295833333332848e+04	7.286012500000000000e+04
1.400000000000000000e+01	7.765254166666667152e+04	1.412083333333333258e+03	2.041041666666666742e+03	8.329166666666666288e+02	1.521479166666666606e+04	2.989583333333333144e+02	1.885500000000000000e+03	6.621666666666666288e+02	1.624333333333333258e+03	1.504166666666666607e+01	4.433333333333333570e+01	9.416666666666666075e+00	9.750000000000000000e+00	3.458333333333333481e+00	9.423516666666667152e+04	7.544366666666667152e+04
1.500000000000000000e+01	7.706479166666667152e+04	1.532041666666666742e+03	2.210708333333333485e+03	1.012791666666666629e+03	1.507383333333333394e+04	3.155000000000000000e+02	2.012208333333333258e+03	7.781250000000000000e+02	1.652500000000000000e+03	1.516666666666666607e+01	4.329166666666666430e+01	1.058333333333333393e+01	1.183333333333333393e+01	3.166666666666666519e+00	9.874725000000000000e+04	7.766545833333332848e+04
1.600000000000000000e+01	7.636408333333332848e+04	1.656041666666666742e+03	2.398250000000000000e+03	1.224875000000000000e+03	1.498704166666666606e+04	3.306250000000000000e+02	2.146416666666666515e+03	8.926666666666666288e+02	1.679958333333333258e+03	1.616666666666666785e+01	4.187500000000000000e+01	1.079166666666666607e+01	1.095833333333333393e+01	2.583333333333333481e+00	1.031135833333333285e+05	7.958437500000000000e+04
1.700000000000000000e+01	7.563762500000000000e+04	1.793791666666666742e+03	2.579666666666666515e+03	1.450208333333333258e+03	1.487937500000000000e+04	3.393333333333333144e+02	2.297333333333333485e+03	1.022666666666666629e+03	1.706666666666666742e+03	1.654166666666666785e+01	4.012500000000000000e+01	1.041666666666666607e+01	1.041666666666666607e+01	3.125000000000000000e+00	1.073507083333333285e+05	8.124975000000000000e+04
