t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.155534688647063746e+01	5.661762583821008832e+00	4.175823272122516805e+00	0.000000000000000000e+00	1.163321095924174386e+01	1.998263134713633704e-01	4.281541453988531032e+00	0.000000000000000000e+00	1.229999717705478091e+01	4.565067770581286766e+01	5.047001309908907274e+00	2.658516190158211945e+00	6.441510347391796731e-01	2.127592372978328328e+01	9.401237359459067022e+01	0.000000000000000000e+00
2.000000000000000000e+00	2.059897347765983611e+01	5.896679856778162865e+00	5.947542676508415838e+00	5.713045500334201776e-01	2.052737839785901386e+01	3.307189138830738395e-01	4.856088675284071954e+00	6.109532624422991942e-01	1.975856881625454875e+01	8.142190148643463488e+01	5.708029188977770119e+00	4.196352582898629890e+00	1.268611445636527391e+00	3.412515262481132083e+01	1.522883264567576873e+02	0.000000000000000000e+00
3.000000000000000000e+00	2.337017181270936561e+01	9.797604582527075223e+00	7.907011656329673954e+00	9.090593428863097403e-01	2.347989683869065658e+01	3.726779962499648935e-01	4.968651728587947680e+00	1.012937148428601608e+00	2.207688585124471103e+01	1.411940154539136358e+02	8.897467648469172374e+00	5.369667897862337114e+00	2.271502195073168640e+00	4.217273918724696102e+01	2.057431271634607981e+02	0.000000000000000000e+00
4.000000000000000000e+00	2.976268987059693316e+01	1.202312586458095645e+01	7.533259586659681872e+00	1.771690968789108256e+00	2.862824460020015138e+01	4.061164310337068151e-01	5.460559342533815474e+00	1.494782592887674788e+00	2.821467186293920548e+01	2.037324591972411838e+02	1.032257504480134891e+01	6.897941520643837698e+00	3.869395588747966741e+00	6.249377746801854983e+01	2.403280165847410217e+02	0.000000000000000000e+00
5.000000000000000000e+00	3.733324032726510211e+01	1.320294316935937395e+01	1.094271700975381911e+01	2.443813049769196333e+00	3.321894435241566867e+01	6.441510347391794511e-01	6.535028479067419127e+00	2.448071803594729978e+00	3.174464084254572782e+01	2.517246621917597622e+02	1.167968024200814980e+01	8.692968902126207098e+00	4.683748498798798288e+00	6.503523350632504219e+01	2.422561166238463954e+02	0.000000000000000000e+00
6.000000000000000000e+00	4.505966337966683710e+01	1.418699521862657598e+01	1.447789262979940794e+01	3.165569985537096453e+00	3.757028136262312756e+01	5.527707983925665980e-01	6.460214779711274780e+00	2.649685515930774393e+00	3.370985266456480645e+01	3.384700847399794839e+02	1.283766160776781007e+01	1.207499712445330431e+01	4.746160729122715694e+00	6.170741896689209938e+01	2.582151745906674591e+02	0.000000000000000000e+00
7.000000000000000000e+00	5.253649525171367429e+01	1.663309118060206515e+01	1.737075287820178460e+01	3.315577710679626477e+00	4.032644569289762870e+01	8.650224788344456073e-01	7.108167250892924116e+00	3.109126351029604773e+00	3.408720434415236866e+01	4.345739752108443099e+02	1.593715958242106367e+01	1.108294172240485054e+01	5.143597692493282914e+00	6.105729322165826289e+01	2.748899274659262915e+02	0.000000000000000000e+00
8.000000000000000000e+00	5.926129463373768402e+01	2.152965493607983305e+01	1.519502842672197573e+01	4.310033513661917226e+00	4.005566872768724807e+01	9.860132971832693549e-01	8.322910148099241567e+00	3.535288374219123231e+00	3.551134404039863313e+01	5.320472449259871155e+02	1.676424560054986301e+01	1.414287217411418673e+01	6.274811860836059907e+00	6.760669294201244384e+01	3.269788049536068684e+02	0.000000000000000000e+00
9.000000000000000000e+00	7.105122125387195808e+01	2.600210328031176843e+01	1.594434765746853166e+01	4.728019317501427565e+00	4.522887398185662278e+01	1.037491633165727567e+00	1.094803064482375277e+01	4.606758320361751480e+00	3.864364886009371958e+01	5.962527894181199599e+02	1.930884764097076101e+01	1.773292410242096295e+01	5.903741751352836964e+00	6.361467117645810987e+01	3.309367911281884176e+02	0.000000000000000000e+00
