t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	9.900000000000000000e+04	0.000000000000000000e+00	1.000000000000000000e+03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	9.522417391304347257e+04	3.364782608695651902e+02	9.221304347826087451e+02	2.173913043478260809e-01	3.370000000000000000e+03	7.000000000000000000e+00	1.399130434782608745e+02	8.695652173913043237e-02	2.542608695652174049e+02	3.482173913043478137e+02	3.273478260869565020e+02	1.466521739130434696e+02	7.869565217391304657e+00	3.239130434782608603e+01	9.690260869565217945e+03	9.646521739130434071e+03
2.000000000000000000e+00	9.368395652173913550e+04	5.150434782608696196e+02	9.140869565217391255e+02	2.478260869565217295e+00	4.526695652173913004e+03	5.600000000000000000e+01	2.995217391304348098e+02	2.217391304347826164e+00	4.731304347826086882e+02	1.146086956521739069e+02	4.448695652173913118e+02	2.016956521739130324e+02	2.665217391304347672e+01	1.995652173913043370e+01	1.868800000000000000e+04	1.866165217391304395e+04
3.000000000000000000e+00	9.263839130434782419e+04	6.268260869565217490e+02	9.668695652173912549e+02	9.173913043478261642e+00	5.188608695652173992e+03	1.110869565217391255e+02	4.503478260869565020e+02	8.695652173913043015e+00	6.638260869565217490e+02	6.513043478260870245e+01	3.448695652173913118e+02	1.228260869565217348e+02	3.921739130434782794e+01	1.495652173913043548e+01	2.703343478260869597e+04	2.700913043478260806e+04
4.000000000000000000e+00	9.162547826086956775e+04	7.613913043478261216e+02	1.086043478260869506e+03	2.430434782608695699e+01	5.782260869565217035e+03	1.242173913043478279e+02	5.728260869565217490e+02	2.347826086956521863e+01	8.326521739130434980e+02	4.960869565217391397e+01	2.280869565217391255e+02	5.621739130434782794e+01	4.221739130434782794e+01	1.347826086956521685e+01	3.483560869565217581e+04	3.481582608695652016e+04
5.000000000000000000e+00	9.057200000000000000e+04	9.126521739130434980e+02	1.231130434782608745e+03	5.078260869565217206e+01	6.365913043478260988e+03	1.303043478260869676e+02	6.885217391304347530e+02	4.869565217391304657e+01	9.717391304347826235e+02	4.000000000000000000e+01	1.686956521739130324e+02	3.934782608695652328e+01	3.604347826086956275e+01	1.156521739130434767e+01	4.207030434782608791e+04	4.205078260869565565e+04
6.000000000000000000e+00	8.971939130434782419e+04	1.053782608695652243e+03	1.394956521739130494e+03	9.395652173913043725e+01	6.691608695652173992e+03	1.453043478260869676e+02	8.199130434782608745e+02	8.108695652173912549e+01	1.089913043478260761e+03	3.847826086956521863e+01	1.358695652173913118e+02	3.017391304347826164e+01	2.969565217391304301e+01	1.113043478260869534e+01	4.881517391304347984e+04	4.879621739130434435e+04
7.000000000000000000e+00	8.893734782608695969e+04	1.202478260869565247e+03	1.586260869565217490e+03	1.542608695652174049e+02	6.885086956521739012e+03	1.556521739130434696e+02	9.541739130434782510e+02	1.247391304347826093e+02	1.194826086956521749e+03	3.421739130434782794e+01	1.178260869565217348e+02	2.721739130434782439e+01	2.421739130434782439e+01	8.521739130434783149e+00	5.514365217391304031e+04	5.512443478260869597e+04
8.000000000000000000e+00	8.831208695652174356e+04	1.361695652173913004e+03	1.790434782608695741e+03	2.369565217391304373e+02	6.851478260869565020e+03	1.722608695652174049e+02	1.095956521739130494e+03	1.791304347826086882e+02	1.285695652173913004e+03	3.439130434782608603e+01	1.020869565217391255e+02	2.491304347826087096e+01	2.091304347826087096e+01	8.826086956521738358e+00	6.099452173913043225e+04	6.097339130434782419e+04
9.000000000000000000e+00	8.788139130434782419e+04	1.550434782608695741e+03	2.007304347826086996e+03	3.481739130434782510e+02	6.545434782608695969e+03	1.784347826086956559e+02	1.248086956521739239e+03	2.407391304347825951e+02	1.363434782608695741e+03	3.360869565217391397e+01	9.413043478260870245e+01	2.347826086956521863e+01	2.208695652173912904e+01	9.391304347826087806e+00	6.640669565217391937e+04	6.638230434782608063e+04
1.000000000000000000e+01	8.752856521739131131e+04	1.755260869565217490e+03	2.260304347826086996e+03	4.853043478260869392e+02	6.079739130434782965e+03	1.821304347826086882e+02	1.395565217391304259e+03	3.131304347826086882e+02	1.427478260869565247e+03	3.147826086956521863e+01	8.517391304347826519e+01	2.343478260869565233e+01	2.139130434782608603e+01	8.304347826086956985e+00	7.144208695652174356e+04	7.140460869565217581e+04
1.100000000000000000e+01	8.731482608695652743e+04	1.997652173913043498e+03	2.535956521739130494e+03	6.492173913043478706e+02	5.367217391304347984e+03	1.798695652173913118e+02	1.555608695652173992e+03	3.996521739130434980e+02	1.487739130434782510e+03	3.256521739130435122e+01	8.073913043478260931e+01	2.304347826086956630e+01	1.973913043478260931e+01	7.260869565217391575e+00	7.618491304347825644e+04	7.608478260869564838e+04
1.200000000000000000e+01	8.674039130434782419e+04	2.247173913043478478e+03	2.839130434782608518e+03	8.490869565217391255e+02	4.909043478260869961e+03	1.877826086956521863e+02	1.729000000000000000e+03	4.983913043478260647e+02	1.532739130434782510e+03	3.356521739130435122e+01	7.913043478260870245e+01	2.191304347826087096e+01	2.178260869565217561e+01	6.695652173913043903e+00	8.063673913043478387e+04	7.990152173913043225e+04
1.300000000000000000e+01	8.543543478260868869e+04	2.509391304347826008e+03	3.174608695652173992e+03	1.084347826086956502e+03	5.064086956521739012e+03	2.145652173913043441e+02	1.913391304347826008e+03	6.041739130434782510e+02	1.573173913043478251e+03	3.117391304347826164e+01	6.943478260869565588e+01	2.256521739130434767e+01	2.247826086956521863e+01	6.173913043478260754e+00	8.485456521739131131e+04	8.251508695652174356e+04
1.400000000000000000e+01	8.393404347826086450e+04	2.779956521739130494e+03	3.525434782608695514e+03	1.358608695652173992e+03	5.325739130434782965e+03	2.331304347826086882e+02	2.110782608695652016e+03	7.323043478260869961e+02	1.602391304347826008e+03	3.604347826086956275e+01	7.013043478260870245e+01	2.160869565217391397e+01	2.286956521739130466e+01	6.826086956521739246e+00	8.891765217391304031e+04	8.457904347826086450e+04
1.500000000000000000e+01	8.236352173913043225e+04	3.042956521739130494e+03	3.906304347826086996e+03	1.674739130434782510e+03	5.534260869565217035e+03	2.761304347826086882e+02	2.330652173913043498e+03	8.714347826086956275e+02	1.633652173913043498e+03	3.604347826086956275e+01	6.778260869565217206e+01	2.360869565217391397e+01	2.521739130434782439e+01	5.173913043478260754e+00	9.282826086956521613e+04	8.624743478260868869e+04
1.600000000000000000e+01	8.068482608695652743e+04	3.298043478260869506e+03	4.305695652173913004e+03	2.041826086956521749e+03	5.748826086956521976e+03	3.191304347826086882e+02	2.583043478260869506e+03	1.018608695652173878e+03	1.655130434782608745e+03	3.426086956521739069e+01	6.278260869565217206e+01	2.391304347826087096e+01	2.421739130434782439e+01	5.565217391304347672e+00	9.659582608695652743e+04	8.758478260869564838e+04
1.700000000000000000e+01	7.891352173913043225e+04	3.593434782608695514e+03	4.712086956521739012e+03	2.450478260869565020e+03	5.945478260869565020e+03	3.452173913043478137e+02	2.852304347826086996e+03	1.187478260869565247e+03	1.679956521739130494e+03	3.552173913043478137e+01	5.495652173913043725e+01	2.300000000000000000e+01	2.600000000000000000e+01	5.782608695652173836e+00	1.002657826086956484e+05	8.868391304347825644e+04
1.800000000000000000e+01	7.702495652173913550e+04	3.890869565217391482e+03	5.113913043478260988e+03	2.919913043478260988e+03	6.139434782608695969e+03	3.867826086956521863e+02	3.156130434782608518e+03	1.368000000000000000e+03	1.699565217391304259e+03	3.395652173913043725e+01	5.652173913043478137e+01	2.334782608695652328e+01	2.539130434782608603e+01	3.956521739130434590e+00	1.038683913043478242e+05	8.959326086956521613e+04
1.900000000000000000e+01	7.501773913043478387e+04	4.151826086956521976e+03	5.558130434782608972e+03	3.440565217391304486e+03	6.361086956521739012e+03	4.275652173913043725e+02	3.465782608695652016e+03	1.577304347826086996e+03	1.723913043478260761e+03	3.330434782608695343e+01	5.382608695652174191e+01	2.426086956521739069e+01	2.591304347826087096e+01	4.652173913043478493e+00	1.074545217391304323e+05	9.042308695652174356e+04
2.000000000000000000e+01	7.298139130434782419e+04	4.409434782608695969e+03	6.007913043478260988e+03	4.028652173913043498e+03	6.507695652173913004e+03	4.710434782608695627e+02	3.788913043478260988e+03	1.804956521739130494e+03	1.741739130434782510e+03	3.391304347826086740e+01	5.373913043478260931e+01	2.352173913043478137e+01	2.530434782608695699e+01	2.826086956521739246e+00	1.109456956521739194e+05	9.107256521739131131e+04
