t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.551203609745957124e+01	1.985625426240642533e+00	1.059841445164741991e+00	0.000000000000000000e+00	1.607512744031045671e+01	0.000000000000000000e+00	9.119195261766370741e-01	0.000000000000000000e+00	1.577967882717797288e+01	1.277197180896077988e+01	1.934697794373983371e+00	6.959705453537526898e-01	0.000000000000000000e+00	8.130753304925414682e+01	2.498777478866193391e+01	2.243381469270589079e+01
2.000000000000000000e+00	1.346465989069988325e+02	2.397553730135967065e+00	1.664582029619848358e+00	3.996526269427267963e-01	1.354524247660410197e+02	0.000000000000000000e+00	7.347996703561832099e-01	0.000000000000000000e+00	2.470492528491704221e+01	3.863468504969192452e+01	2.204399011068549630e+00	1.348224140613619726e+00	3.307189138830738395e-01	3.232061148993523148e+02	4.149043982922116669e+01	1.830412777900110655e+02
3.000000000000000000e+00	6.812112170408104248e+02	2.653286745822161841e+00	2.156627382434589180e+00	4.714045207910316226e-01	6.817568603737454396e+02	0.000000000000000000e+00	1.545603082582617249e+00	2.763853991962832435e-01	3.408320598998216155e+01	7.333068177024462386e+01	2.046338192968112590e+00	1.695070467233999345e+00	4.330127018922192983e-01	1.155277624161780750e+03	5.288192757349989392e+01	2.700714379515579822e+02
4.000000000000000000e+00	1.218722178457374639e+03	3.054766312211495638e+00	2.223220261992350011e+00	6.236095644623235179e-01	1.217789319377078755e+03	2.763853991962832435e-01	2.087911636061258402e+00	5.204164998665331554e-01	3.135213863873120488e+01	9.708543452661795925e+01	2.507973396102031405e+00	2.059867849051379540e+00	7.592027982620250803e-01	2.065746505083304783e+03	5.828270124049579692e+01	2.103112400903321486e+02
5.000000000000000000e+00	1.401725805703455080e+03	3.435921354681383377e+00	3.756244800329179956e+00	6.441510347391795621e-01	1.401654052038955115e+03	7.058780977540591861e-01	1.785357107135712607e+00	8.569568250501304885e-01	3.971983044469796909e+01	1.030894888353479644e+02	2.783570349189847359e+00	2.720485557150904565e+00	9.119195261766370741e-01	2.702148262841067663e+03	7.454946856878919448e+01	1.742177706125934264e+02
6.000000000000000000e+00	1.775129071989477097e+03	4.061805496191181142e+00	4.815340071064555971e+00	1.059841445164741991e+00	1.776114633887219952e+03	6.441510347391795621e-01	2.483277404291889923e+00	1.000000000000000000e+00	4.385677446719795824e+01	1.133052661323971080e+02	3.702242188488244601e+00	3.427827300200521954e+00	1.037491633165727789e+00	3.291669215188886938e+03	8.060151466732288839e+01	1.919337812603317843e+02
7.000000000000000000e+00	1.462942809863241109e+03	4.516751229220695940e+00	5.154387289807909944e+00	1.306367950549240264e+00	1.464154286966256450e+03	9.270248108869578729e-01	2.437767079385012359e+00	1.513251649777906715e+00	4.591929438942003827e+01	1.095296050161781665e+02	3.684615161572357245e+00	3.651483716701107607e+00	1.183656059278482608e+00	2.513601988501207416e+03	8.256965704112431581e+01	8.271986695400863709e+01
8.000000000000000000e+00	2.108358379297873853e+03	5.163977794943222399e+00	6.359048670988451946e+00	1.630865482565077240e+00	2.108895099318729990e+03	9.270248108869578729e-01	3.263593367235977372e+00	1.731549562931679276e+00	4.254311538506161838e+01	1.600023220317616222e+02	5.130924759620715925e+00	4.384315479321968745e+00	1.508655582519305982e+00	2.182550237664772339e+03	8.001284619081836524e+01	8.010530179083029623e+01
9.000000000000000000e+00	2.585245215910646948e+03	5.634559777736757091e+00	6.651545350935793799e+00	2.573570261113709901e+00	2.585026692318669120e+03	1.255543264443280238e+00	2.929732638541157730e+00	1.885618083164126713e+00	4.513221318156984552e+01	2.014788381498718195e+02	6.177355601082248349e+00	4.373015422896298965e+00	1.562916611125920952e+00	2.219434160558846997e+03	7.135820244061333995e+01	7.142634123502493537e+01
1.000000000000000000e+01	2.761420806987570813e+03	6.782201994108468135e+00	7.005949852327900906e+00	2.855002918854316452e+00	2.760665439104613142e+03	1.378782675647858058e+00	4.112776502018502534e+00	2.071214753606094749e+00	4.402264253262809035e+01	2.337024424288761963e+02	6.324418067212894456e+00	4.665922559723139074e+00	2.254624876411447154e+00	2.397498583231536031e+03	7.645423467670055118e+01	7.649290771408520584e+01
1.100000000000000000e+01	2.175314645184819256e+03	6.510674994874869448e+00	8.529259281373084534e+00	3.059309562630104118e+00	2.172699198130186232e+03	9.991315673568166300e-01	4.522896994429810746e+00	2.494438257849294072e+00	4.006017608964460663e+01	1.319431432684379786e+02	7.634784250753622992e+00	5.430750920043705854e+00	2.608745973749754477e+00	1.452451165750122527e+03	7.507269624984986933e+01	7.495636462117290932e+01
1.200000000000000000e+01	2.033280740013128025e+03	7.831449241501998948e+00	8.253681838360918732e+00	3.700365972891510147e+00	2.029402128279136377e+03	1.127312438205723577e+00	5.288877217540810527e+00	2.936539441057941513e+00	4.089092452284899082e+01	9.057670168916999387e+01	8.244526804021091948e+00	7.065049932983881398e+00	3.295356581616017078e+00	1.005361471064014836e+03	7.290114120429727507e+01	7.311975289816624013e+01
1.300000000000000000e+01	1.921355530969968186e+03	8.637370355997632032e+00	8.623993500049085270e+00	4.138026569379284147e+00	1.917133841162519275e+03	1.274073737618387936e+00	5.619287222494405043e+00	3.374742788552764328e+00	4.199231080408253547e+01	8.942966471230649006e+01	7.870369008714479087e+00	6.891898424156358338e+00	3.947353191978419940e+00	7.178551083590771213e+02	7.055788354645818572e+01	7.069347712719563503e+01
1.400000000000000000e+01	1.786815346250759603e+03	1.004572877727975921e+01	1.018441074496812426e+01	5.171872377474998395e+00	1.782574822627058438e+03	1.189508535301682990e+00	6.559026858714129382e+00	3.522743564641374725e+00	4.698387356317059016e+01	7.619396848395109600e+01	8.768630958643937490e+00	6.589132466923598663e+00	3.919103851647720571e+00	5.020134304727314998e+02	7.220484700181529547e+01	7.258094140720108101e+01
1.500000000000000000e+01	1.658433924398926138e+03	1.140654965359814632e+01	1.181916698982349345e+01	5.512611802847076525e+00	1.654243247597590198e+03	1.322219304385202410e+00	5.464373248598598742e+00	3.535288374219122787e+00	4.204131565760307865e+01	8.411545471684870279e+01	1.016632513087529865e+01	7.724420150837644883e+00	4.453268150720571583e+00	4.677217815438528419e+02	7.798873672239830057e+01	7.796258673591812283e+01
1.600000000000000000e+01	1.500423356344431340e+03	1.092962017739968061e+01	1.404827984725057632e+01	7.067015518118899386e+00	1.495049482992861613e+03	1.114924013354970933e+00	5.379842779611067272e+00	4.046388993768257336e+00	4.638020336187508974e+01	8.211068706663922967e+01	1.069267662156362597e+01	8.401285450585653791e+00	4.890289414293959247e+00	4.028825799955725415e+02	8.190745751897210880e+01	8.194399128876584371e+01
1.700000000000000000e+01	1.303245649224359340e+03	1.170106535985316043e+01	1.577357142677445445e+01	7.609843771209907182e+00	1.292001525815017430e+03	1.255543264443280460e+00	7.542472332656506850e+00	4.546060565661951713e+00	3.944854243188206766e+01	8.385692800836433491e+01	1.157193683970934117e+01	9.986709918686933918e+00	5.128894184476373574e+00	3.489425294928792027e+02	8.282233956219515392e+01	8.290791411091116458e+01
1.800000000000000000e+01	1.217465571039553879e+03	1.341789590642122931e+01	1.593214779410903326e+01	8.548879068821440441e+00	1.200411404448723033e+03	1.462494064565353913e+00	9.599533408799965528e+00	5.271615554605205922e+00	4.014003266344239762e+01	7.997046981021598810e+01	1.293352394618986523e+01	1.076250887210887264e+01	4.728019317501427565e+00	3.675886136551143295e+02	8.193060029005579281e+01	8.221275752582441498e+01
1.900000000000000000e+01	1.129715045192075422e+03	1.425943888174504082e+01	1.698283447091994347e+01	9.899494936611665352e+00	1.107380197150764843e+03	1.624465724134827260e+00	1.054454835448157013e+01	6.189148209209047735e+00	3.831809026643507821e+01	7.556049820434543562e+01	1.358077685554107106e+01	1.225361341264961901e+01	5.611093921865860423e+00	3.170842312733672657e+02	8.637731143393821753e+01	8.635404352624915703e+01
