t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.477290858217553762e+02	1.783954952935213356e+01	1.580947527613159664e+01	5.070392952039390888e-01	1.456451912667577062e+02	3.189657198427169771e+00	1.373004652919143709e+01	2.817713347133853352e-01	1.917701838207559106e+01	6.553522552413362234e+01	1.994472512950462573e+01	1.290301176723505883e+01	2.346215228388181195e+00	8.483944583151229679e+00	1.007822523158346257e+02	9.838074642195311981e+01
2.000000000000000000e+00	2.369495411815827879e+02	1.943658196125244331e+01	1.751251240505599327e+01	1.470568219590240089e+00	2.377099867636682973e+02	8.541458993587127679e+00	1.333797965672655295e+01	1.586807616599535953e+00	2.452559328330143629e+01	1.144263245189285705e+01	2.016735275642959735e+01	1.792844420275197592e+01	6.383461618167983076e+00	4.813732718411982248e+00	1.191933029924956458e+02	1.181324270526981906e+02
3.000000000000000000e+00	2.714898891752428085e+02	2.373339634522195851e+01	2.267790410495583941e+01	3.252452905959137830e+00	2.577431716517070299e+02	1.143949316100666636e+01	2.178273886969695283e+01	3.315769733032629230e+00	2.457579610619578858e+01	8.573489715274673628e+00	2.380409966120393861e+01	1.283558970008625089e+01	8.469672350005406969e+00	4.338686045031778349e+00	1.644278158228013638e+02	1.622066058666153481e+02
4.000000000000000000e+00	2.920723361213968587e+02	2.483640233422249111e+01	2.940345773939072060e+01	4.495744679899327245e+00	2.569771123950458787e+02	1.442207402843514430e+01	2.160042707692332087e+01	3.705103005285163675e+00	2.738233117343176914e+01	7.971357041387962639e+00	1.864056596332022053e+01	7.324506344778942690e+00	8.727550190353635884e+00	3.797820487290861635e+00	1.933248536914496469e+02	1.921617643218774845e+02
5.000000000000000000e+00	3.053707653784593958e+02	2.547054342236583935e+01	3.252464530144605703e+01	8.070108677352010318e+00	2.659914861408780098e+02	1.301315315399967965e+01	2.632550352995854936e+01	6.436544999546800483e+00	2.525903607803913076e+01	6.164414002968976014e+00	1.695629877222414450e+01	5.568613094464474500e+00	7.129109102640629025e+00	3.436708320933826943e+00	1.793482002631142791e+02	1.797580394336253278e+02
6.000000000000000000e+00	3.468213096018623673e+02	2.391826030051940677e+01	3.917905192371085832e+01	8.839035265425772891e+00	2.975194168498024396e+02	1.515552642095972580e+01	3.548779709859648790e+01	6.486863270107222412e+00	2.808359112964793525e+01	6.149369463734659647e+00	1.193935526562427896e+01	5.592325283761226729e+00	5.744069021390260765e+00	2.173043304278225563e+00	2.236036190447405829e+02	2.233943591444120216e+02
7.000000000000000000e+00	3.819185673157191445e+02	3.514920936115854744e+01	3.804484469595728058e+01	1.370248276869797799e+01	3.169203593612971872e+02	1.230273456930603437e+01	3.498900718537932164e+01	8.583185743342964358e+00	3.232800935776771922e+01	5.725279729176181220e+00	1.368798957484751355e+01	5.755575910738405021e+00	2.501417367590004215e+00	2.393279816438762531e+00	1.995936325323230847e+02	1.975468741484468751e+02
8.000000000000000000e+00	3.310645429051533029e+02	3.230888258884677811e+01	4.412908543664235594e+01	1.952808069749273656e+01	2.607347260214817766e+02	1.164405947180736334e+01	4.121152040374945358e+01	1.320179285527434665e+01	3.552394756585514557e+01	5.419282243785350062e+00	1.040030536122883831e+01	4.312903223525998087e+00	4.272389042274173043e+00	3.087874939924296402e+00	2.010943688410596337e+02	2.011671896340335195e+02
9.000000000000000000e+00	3.940644108827713126e+02	3.315553083503174747e+01	4.399450042963245266e+01	2.498112709176764312e+01	3.074821770850348344e+02	1.406761957848288347e+01	4.460835663910505389e+01	1.431999936636004200e+01	3.461819838950822970e+01	6.605262266028850249e+00	8.724300633867136057e+00	5.523621726315564473e+00	4.481003803286286669e+00	3.280232367627828438e+00	2.268417250903501099e+02	2.268992181530991843e+02
1.000000000000000000e+01	3.827794036173425525e+02	3.059584710566813825e+01	5.479720302494715867e+01	2.190778059643709597e+01	2.870085921136681577e+02	1.768640929425777131e+01	4.727792580508373277e+01	1.816902368180785388e+01	3.419111194602860593e+01	5.339512803189569112e+00	8.265444957185588137e+00	4.342170234346572677e+00	3.535400234827152044e+00	2.677357272754896655e+00	2.570542005176743032e+02	2.547847751799861271e+02
1.100000000000000000e+01	3.685415028452978845e+02	3.699425183980811482e+01	5.113280089171857412e+01	2.412639997603046638e+01	2.691666618871207675e+02	1.633961403361431408e+01	5.401991511223855724e+01	2.600101786578191820e+01	3.299303930713442412e+01	4.431371236953358661e+00	9.588114886146458460e+00	5.512659429772334363e+00	4.962620199436616808e+00	3.192619087075795559e+00	2.663446464628731860e+02	2.559232147958750545e+02
1.200000000000000000e+01	2.385291412568565761e+02	4.304765021503400391e+01	6.699468139034301828e+01	3.141712776216496295e+01	1.036022822733627180e+02	1.293783303453439615e+01	4.637653079625137309e+01	2.946440613237367501e+01	3.292708333021861478e+01	5.011517924667411528e+00	8.131016022004539323e+00	4.853622972031446992e+00	4.363450187928479274e+00	2.880742395387381194e+00	3.158205623439421288e+02	3.007373358590251655e+02
1.300000000000000000e+01	2.058348485488466793e+02	5.162720813716161672e+01	7.486320227468509358e+01	3.712564881078751000e+01	7.266056465480180293e+01	1.360570879848832959e+01	5.436170257630208624e+01	2.728696483498085712e+01	3.797213185655460421e+01	5.753276374025223738e+00	9.734859311890758704e+00	4.623438274107284585e+00	4.480581922778521964e+00	2.296541329781609964e+00	3.026554686491119810e+02	3.007798433700199894e+02
1.400000000000000000e+01	1.701811000237482858e+02	5.847294302634826835e+01	6.182782973144510663e+01	4.350686015914470772e+01	6.406601038148370719e+01	1.425941137825970451e+01	6.289187168171646647e+01	3.227791650865784590e+01	3.944257149482984204e+01	5.660528941865885066e+00	9.085604226400695538e+00	4.949651989828767640e+00	5.334908400061902256e+00	3.409094918941331986e+00	2.929903706231363572e+02	2.835388905555408314e+02
1.500000000000000000e+01	2.325680582137694046e+02	7.568612431607697033e+01	7.601226147234332586e+01	4.969578530926668236e+01	7.666710500956850183e+01	1.607132025048262136e+01	5.514771365488381605e+01	3.912946858710532183e+01	3.613454170139362276e+01	4.648312090749249670e+00	6.372198594977829700e+00	4.887776505553621753e+00	4.690012716578016772e+00	2.547840925910193288e+00	3.109364841321475410e+02	2.195378200728613649e+02
1.600000000000000000e+01	2.457610455165417989e+02	5.778556932906614918e+01	7.261598505456105102e+01	5.474974859891699452e+01	6.960300604072702413e+01	1.725840525613178400e+01	5.486543083714169455e+01	4.550751407656883885e+01	3.922765700018301516e+01	4.756847616211426377e+00	6.613270727593581810e+00	3.717327739095487971e+00	4.200999071019534625e+00	2.516486283215267239e+00	3.397273397982964980e+02	1.869354588741767884e+02
1.700000000000000000e+01	2.622149582118054809e+02	7.200170655402460795e+01	8.361969449913426899e+01	6.407323904870750653e+01	6.874519402346065533e+01	1.389387266180790448e+01	5.845878130384853222e+01	5.027564849664332058e+01	3.374260403454564994e+01	5.955410877055903995e+00	7.937134850866006452e+00	5.107539184552491562e+00	6.560752873022239307e+00	1.863995748715305822e+00	3.215800605599117148e+02	1.831653833450923230e+02
1.800000000000000000e+01	3.168829818664885920e+02	7.813828563783351910e+01	8.454991478846824293e+01	7.324818623276220819e+01	9.419398397061824824e+01	1.887247022318863543e+01	5.903595392921760521e+01	5.808913690258236784e+01	3.637345674234885706e+01	4.629567177342543083e+00	7.717115732985665666e+00	5.180302959515297623e+00	5.036727115678115929e+00	1.654460660038299835e+00	3.238869554711730530e+02	1.809107917062041793e+02
1.900000000000000000e+01	3.564927241639758790e+02	7.069939559049996092e+01	1.035992715887713445e+02	7.867093053923578339e+01	1.070529787752320345e+02	2.214345734553686640e+01	7.218451991205481022e+01	5.997132269938523308e+01	3.558934017673692551e+01	4.675884316349857350e+00	5.027335485065133724e+00	6.080742169407683306e+00	3.877617415913617638e+00	2.791426246830351676e+00	3.490735402231626381e+02	1.493923672584548683e+02
2.000000000000000000e+01	3.321778909390771446e+02	6.922102350094193923e+01	1.113130771033462167e+02	7.744934316147339359e+01	8.675975563870447615e+01	2.032235492360153728e+01	6.875597241630107703e+01	5.781415372130251740e+01	3.558482504041434424e+01	6.807368408591058184e+00	7.331987044892061434e+00	5.396210950991376265e+00	5.698472584128178475e+00	1.403479338397302101e+00	3.362193169815368492e+02	1.419175590713807082e+02
2.100000000000000000e+01	3.771679914332798944e+02	7.141822825464194580e+01	1.062702087975872729e+02	8.634710363549078238e+01	1.027413107645514998e+02	2.115341387848674870e+01	8.387584217050201119e+01	6.255420333908445230e+01	3.506326984537420088e+01	5.719663955652943166e+00	7.326570749088475942e+00	4.831763211063666574e+00	4.041841651023338144e+00	2.424668433669336931e+00	3.934061812433222372e+02	1.419450624577821429e+02
2.200000000000000000e+01	3.778857060081698478e+02	7.835506408684081237e+01	1.056844645591268517e+02	1.004080709820504751e+02	8.995504022988330917e+01	2.612446578717747414e+01	9.717615988064838461e+01	6.312100181053226322e+01	3.923984703669393781e+01	4.388074576361785439e+00	6.989865739939634004e+00	3.256518836708522269e+00	5.097907202469514232e+00	1.377650392848248639e+00	3.515140517026644602e+02	1.416349577174965759e+02
2.300000000000000000e+01	4.059836010358285989e+02	9.168675611906580514e+01	1.157236131106351280e+02	1.166218259313147456e+02	9.463368835485917430e+01	2.404760558961271855e+01	8.910835357444655358e+01	6.746786674764706504e+01	3.923156015135344177e+01	5.718011207921251504e+00	6.432432003098060846e+00	4.553815990530838853e+00	5.747030136298541869e+00	1.872091316661824711e+00	4.298024428578535208e+02	1.275922439583867316e+02
