t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	9.900000000000000000e+04	0.000000000000000000e+00	1.000000000000000000e+03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	8.841845833333332848e+04	3.075833333333333144e+02	8.437500000000000000e+02	1.250000000000000000e-01	1.019575000000000000e+04	1.816666666666666785e+01	2.160416666666666572e+02	1.250000000000000000e-01	2.522083333333333428e+02	1.192083333333333286e+02	3.003333333333333144e+02	1.269583333333333286e+02	6.833333333333333037e+00	2.916666666666666519e+00	5.047083333333333144e+02	0.000000000000000000e+00
2.000000000000000000e+00	8.154691666666667152e+04	3.329166666666666856e+02	6.985833333333333712e+02	1.958333333333333259e+00	1.677187500000000000e+04	1.486250000000000000e+02	4.971250000000000000e+02	2.000000000000000000e+00	4.768750000000000000e+02	3.250000000000000000e+01	2.787083333333333144e+02	8.491666666666667140e+01	1.804166666666666785e+01	8.333333333333333703e-01	1.004958333333333371e+03	0.000000000000000000e+00
3.000000000000000000e+00	7.698820833333332848e+04	2.903750000000000000e+02	6.356250000000000000e+02	5.875000000000000000e+00	2.109808333333333212e+04	2.526250000000000000e+02	7.192083333333333712e+02	1.000000000000000000e+01	6.620000000000000000e+02	1.795833333333333215e+01	1.359583333333333428e+02	2.220833333333333215e+01	1.983333333333333215e+01	5.416666666666666297e-01	1.502125000000000000e+03	0.000000000000000000e+00
4.000000000000000000e+00	7.343333333333332848e+04	2.945833333333333144e+02	6.327916666666666288e+02	1.412500000000000000e+01	2.444087500000000000e+04	2.762500000000000000e+02	8.795833333333333712e+02	2.845833333333333215e+01	8.270416666666666288e+02	1.212500000000000000e+01	7.516666666666667140e+01	9.916666666666666075e+00	1.608333333333333215e+01	5.416666666666666297e-01	2.000125000000000000e+03	0.000000000000000000e+00
5.000000000000000000e+00	7.042129166666667152e+04	3.039583333333333144e+02	6.476666666666666288e+02	2.833333333333333215e+01	2.724883333333333212e+04	2.815833333333333144e+02	1.012208333333333371e+03	5.612500000000000000e+01	9.682916666666666288e+02	8.250000000000000000e+00	5.404166666666666430e+01	6.000000000000000000e+00	1.116666666666666607e+01	3.750000000000000000e-01	2.494333333333333485e+03	0.000000000000000000e+00
6.000000000000000000e+00	6.777095833333332848e+04	3.065833333333333144e+02	6.769583333333333712e+02	4.495833333333333570e+01	2.969750000000000000e+04	2.847500000000000000e+02	1.125750000000000000e+03	9.254166666666667140e+01	1.090708333333333258e+03	7.791666666666666963e+00	4.437500000000000000e+01	4.833333333333333037e+00	5.916666666666666963e+00	2.083333333333333426e-01	2.988125000000000000e+03	0.000000000000000000e+00
7.000000000000000000e+00	6.541395833333333576e+04	3.146666666666666856e+02	7.046250000000000000e+02	6.737500000000000000e+01	3.184970833333333212e+04	2.821666666666666856e+02	1.225458333333333258e+03	1.420416666666666572e+02	1.201833333333333258e+03	6.416666666666666963e+00	3.808333333333333570e+01	5.000000000000000000e+00	3.291666666666666519e+00	1.666666666666666574e-01	3.486708333333333485e+03	0.000000000000000000e+00
8.000000000000000000e+00	6.330008333333333576e+04	3.168333333333333144e+02	7.344583333333333712e+02	9.658333333333332860e+01	3.375891666666666424e+04	2.846250000000000000e+02	1.307458333333333258e+03	2.010416666666666572e+02	1.293666666666666742e+03	5.166666666666666963e+00	3.445833333333333570e+01	3.500000000000000000e+00	2.833333333333333481e+00	1.250000000000000000e-01	3.986958333333333485e+03	0.000000000000000000e+00
9.000000000000000000e+00	6.137820833333333576e+04	3.157916666666666856e+02	7.630000000000000000e+02	1.281250000000000000e+02	3.547037500000000000e+04	2.903333333333333144e+02	1.385583333333333258e+03	2.685833333333333144e+02	1.376125000000000000e+03	4.666666666666666963e+00	3.137500000000000000e+01	2.583333333333333481e+00	2.583333333333333481e+00	1.666666666666666574e-01	4.486583333333333030e+03	0.000000000000000000e+00
