t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.307025620338875171e+01	1.996089927833913924e+00	9.537935951882997587e-01	0.000000000000000000e+00	1.230740517827467428e+01	0.000000000000000000e+00	1.105541596785133196e+00	0.000000000000000000e+00	1.932610317391710808e+01	1.053433539537365604e+01	2.177855724228663359e+00	7.058780977540591861e-01	0.000000000000000000e+00	5.812042992786615514e+01	8.623429808763255267e+01	1.652391995125719504e+01
2.000000000000000000e+00	1.687358018718414598e+02	3.188248822716877484e+00	1.719475856830279037e+00	0.000000000000000000e+00	1.672630112444336987e+02	2.763853991962832435e-01	1.312334645668635114e+00	1.998263134713633427e-01	2.372495023996654950e+01	2.127971778217204246e+01	3.312434485725298305e+00	9.090593428863095182e-01	2.763853991962832990e-01	2.593536838630470243e+02	1.633980101538027441e+02	2.403758630885296554e+01
3.000000000000000000e+00	1.117469294103372022e+03	3.788689307223101821e+00	2.034425935955617160e+00	1.998263134713633982e-01	1.115152081525455287e+03	3.307189138830738395e-01	1.540540128944679177e+00	4.982608642958915590e-01	3.120160141011283983e+01	6.476490604915254323e+01	3.366243785322480253e+00	1.480779636993071691e+00	5.384519993050035369e-01	1.077180442914381047e+03	1.979144736720609217e+02	3.463738246301080892e+01
4.000000000000000000e+00	2.461316228441378371e+03	3.942071860780261172e+00	2.692259996525017574e+00	4.330127018922192983e-01	2.459700489897093121e+03	5.527707983925665980e-01	2.318030174283520317e+00	4.982608642958915590e-01	2.778410691784463538e+01	1.225433525895586371e+02	3.214550253664318458e+00	2.226341667898757759e+00	6.871842709362767643e-01	2.448423259282843446e+03	2.026278745769089937e+02	3.624760528488590694e+01
5.000000000000000000e+00	2.944686723752064154e+03	3.733993617205757065e+00	3.880148908940938668e+00	8.068715304598784721e-01	2.942946935754477181e+03	9.428090415820634673e-01	2.850134012443781728e+00	5.527707983925667090e-01	2.478655409468788662e+01	1.409881545457710388e+02	3.259334884434075708e+00	2.367312118556965217e+00	9.682458365518542553e-01	3.049231453431704267e+03	2.150794386512935432e+02	3.701763843839252388e+01
6.000000000000000000e+00	3.172960065363080957e+03	4.310637681622317530e+00	4.284176311342317689e+00	8.620067027323834452e-01	3.170907755368414655e+03	1.443375672974064550e+00	3.252136050181309468e+00	8.650224788344456073e-01	2.751363298439520833e+01	1.501231901546933329e+02	3.439708886260902876e+00	3.023059524536176212e+00	1.457142370837142709e+00	3.580003234596615130e+03	2.512055896350415196e+02	3.829905623293259964e+01
7.000000000000000000e+00	2.047034348335144159e+03	4.125631264828854228e+00	4.215546623313913166e+00	1.072866099131977835e+00	2.045117117927886966e+03	1.206895696496686599e+00	2.969462633766138726e+00	1.485461955831324232e+00	2.864870440157615050e+01	1.025107633237711298e+02	4.138026569379284147e+00	3.883503215168261136e+00	2.091235015221600602e+00	2.658453129158111551e+03	2.783325318102231449e+02	4.076863496883630233e+01
8.000000000000000000e+00	9.352342834448251097e+02	5.218656436287025358e+00	4.784233364802441102e+00	1.213351648213419676e+00	9.315409715075458053e+02	1.206895696496686599e+00	3.722118572354549126e+00	1.950783318453270576e+00	3.273989984203780068e+01	4.618794635929258163e+01	4.804331089987681658e+00	5.430750920043705854e+00	1.913040047208165895e+00	1.322886511467337641e+03	3.199959635162085192e+02	4.371657453288042205e+01
9.000000000000000000e+00	6.917685015395123855e+02	4.660710484703186829e+00	4.935521755599908467e+00	2.071214753606094749e+00	6.876815467367306383e+02	1.632461502013311083e+00	3.840346844868167242e+00	2.196904387744011089e+00	4.469804168591232241e+01	3.677399065764944197e+01	3.547299442298793792e+00	6.084474778757270386e+00	2.137219767205360110e+00	8.930107159989117918e+02	3.619280449512337441e+02	4.803666134665619580e+01
1.000000000000000000e+01	7.160268655729491911e+02	4.787135538781690514e+00	5.756638679723513619e+00	2.359599189127961516e+00	7.122043246147835589e+02	1.731549562931679276e+00	3.905124837953326988e+00	2.374634474795834560e+00	4.129694298613397052e+01	3.513424156795696973e+01	3.187431916484213090e+00	5.298715777326510334e+00	2.259240285287659855e+00	7.545241878164013087e+02	4.032155453869141866e+02	5.176937036833008676e+01
1.100000000000000000e+01	6.690080135710051081e+02	6.244858996717931987e+00	5.290025992374706831e+00	2.597742075127723371e+00	6.653388025827309775e+02	1.632461502013311083e+00	4.319690060898145667e+00	2.901149197588201556e+00	3.466947104041568650e+01	2.531135971368498971e+01	4.440970864824742570e+00	5.149838185160125370e+00	2.403339690236622861e+00	6.003309836503156021e+02	4.139524848605479974e+02	5.052349219807443603e+01
1.200000000000000000e+01	5.130391050045686825e+02	6.368324391514266658e+00	6.381396573025549301e+00	2.768561098396701947e+00	5.063546993928487154e+02	1.751487463081975227e+00	5.823205493731284932e+00	3.200477394945254073e+00	3.501822442195872753e+01	1.694824638585230048e+01	5.291502622129181432e+00	5.307064212495978595e+00	2.676738791058170364e+00	3.204405143921237595e+02	4.229727138559491664e+02	4.885750255135393161e+01
1.300000000000000000e+01	5.343875372148527276e+02	5.758900116824006155e+00	8.159754728067641238e+00	3.144660377352201497e+00	5.258078110552055477e+02	1.674979270186814917e+00	6.922061149365525523e+00	4.122263402010545086e+00	3.381195445236623698e+01	1.463864510655120732e+01	5.032533048961416178e+00	6.101001739241041832e+00	2.708012801545319981e+00	3.091610511619398380e+02	4.210628417073473315e+02	5.302002700762126608e+01
1.400000000000000000e+01	5.264575204452238495e+02	6.568945247653283914e+00	1.059079461398225597e+01	4.089281382128431730e+00	5.155167697859649252e+02	1.866648065383509802e+00	6.329905870811455948e+00	4.337938258358840393e+00	3.644514047014894942e+01	1.234058064094050522e+01	6.260408000548633112e+00	6.277716322216401856e+00	3.431623765313829733e+00	2.051521412066339280e+02	4.387848988969424227e+02	5.212163591595677303e+01
1.500000000000000000e+01	5.081373665981801651e+02	7.454375113537910380e+00	1.015633012788904388e+01	4.539754949333719480e+00	4.958857115191855200e+02	1.943203969393503039e+00	6.585838131087711211e+00	5.234600430469041221e+00	3.941939736841354858e+01	1.116511183205176039e+01	7.151145984308311832e+00	6.150316161701679718e+00	3.382707249132465677e+00	1.982441282232591107e+02	4.623663770936059905e+02	5.025849845216892930e+01
