t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	3.276081246448770656e+01	2.177855724228663359e+00	1.695070467233999567e+00	0.000000000000000000e+00	3.326993971874443901e+01	1.998263134713634259e-01	1.374368541872553751e+00	0.000000000000000000e+00	1.363487155136498608e+01	1.280190957978101229e+00	2.034425935955617160e+00	4.841229182759271277e-01	3.307189138830738395e-01	2.753785273643051035e+00	2.168765009554208589e+01	0.000000000000000000e+00
2.000000000000000000e+00	5.042479273355740332e+01	3.050500869620520916e+00	2.037410529732941900e+00	0.000000000000000000e+00	4.904901176940832386e+01	1.998263134713634259e-01	1.602407043585784230e+00	1.998263134713634259e-01	1.467400384656106382e+01	7.252872993970503890e-01	3.370367190678190905e+00	8.887803753208973756e-01	4.061164310337067596e-01	1.224744871391588941e+00	3.161838424433200245e+01	0.000000000000000000e+00
3.000000000000000000e+00	7.109280905970729236e+01	3.815174380753199035e+00	2.668944339788465570e+00	1.998263134713633704e-01	6.749398121314226273e+01	1.998263134713634259e-01	1.823839052353273926e+00	3.307189138830738395e-01	2.439400968134048497e+01	4.330127018922192983e-01	3.707865138983467368e+00	2.054804667656325190e+00	4.330127018922192983e-01	1.384437310486345885e+00	3.940627065159385012e+01	0.000000000000000000e+00
4.000000000000000000e+00	9.923065162651215587e+01	3.360049189454755059e+00	3.310075108244860065e+00	3.307189138830738395e-01	9.422254978978699569e+01	6.236095644623235179e-01	2.071214753606094749e+00	6.236095644623235179e-01	2.298002604920677783e+01	6.441510347391795621e-01	3.155407615859196824e+00	2.653286745822161397e+00	7.592027982620249693e-01	1.257615689398880798e+00	4.006242958045466196e+01	0.000000000000000000e+00
5.000000000000000000e+00	1.331529443805964945e+02	4.202347227707655897e+00	3.499751975338950771e+00	6.400954789890505037e-01	1.275110017039924202e+02	8.068715304598784721e-01	2.091235015221600602e+00	7.021791477646963653e-01	2.792844900614585057e+01	6.441510347391795621e-01	2.896357866163794981e+00	2.299984903332096930e+00	1.080123449734643470e+00	6.441510347391794511e-01	4.417104931085769692e+01	0.000000000000000000e+00
6.000000000000000000e+00	1.675207646747776096e+02	4.769514009717225278e+00	4.212250652033370457e+00	9.428090415820632453e-01	1.590975198842940301e+02	9.242113755341180292e-01	2.481878768639238508e+00	9.242113755341180292e-01	2.986253226592369003e+01	8.164965809277260345e-01	4.188070027537214024e+00	2.564447092238186343e+00	1.526956850150724465e+00	6.441510347391795621e-01	4.919257791803781998e+01	0.000000000000000000e+00
7.000000000000000000e+00	2.001441667898417620e+02	5.330077130982460609e+00	4.890289414293960135e+00	1.440968038815881869e+00	1.895940656302887248e+02	1.213351648213419676e+00	2.783570349189847359e+00	1.027402333828162595e+00	2.652344350863129563e+01	3.307189138830738395e-01	4.554454473979903106e+00	2.823512391016235856e+00	1.892969448600091198e+00	7.534642216677135407e-01	5.310522507772240175e+01	0.000000000000000000e+00
8.000000000000000000e+00	2.388203066928959970e+02	5.387582172613859299e+00	5.303137174247795294e+00	1.381926995981416662e+00	2.258325299801209383e+02	1.755447869411741246e+00	3.739568825412897812e+00	9.709316831442535989e-01	2.671597004706277900e+01	7.216878364870322748e-01	4.278499217664478493e+00	3.415396105220528611e+00	1.779513042005218537e+00	6.400954789890505037e-01	5.733343931676250804e+01	0.000000000000000000e+00
9.000000000000000000e+00	2.858075516798361946e+02	5.578822804937336066e+00	6.298010047273309375e+00	1.664582029619848358e+00	2.701593536949792451e+02	2.289771944005681181e+00	5.405758246742284889e+00	1.322219304385202410e+00	3.184238527497586801e+01	4.061164310337068151e-01	4.623122742139655017e+00	2.380111458641287037e+00	1.800848565414525426e+00	5.773502691896257311e-01	6.354426224206941498e+01	0.000000000000000000e+00
1.000000000000000000e+01	3.449344945863714997e+02	6.213225142119562783e+00	6.999875990965045425e+00	2.039539708420069708e+00	3.273598274028476567e+02	2.194927865177653814e+00	5.761311337997048199e+00	2.013840995599095240e+00	3.368069014864286714e+01	2.763853991962832990e-01	5.082479436478048562e+00	3.013568851415580507e+00	2.216964265737171313e+00	5.758447900452189350e-01	6.364963504739572642e+01	0.000000000000000000e+00
1.100000000000000000e+01	3.906398574952239642e+02	6.775030750237718280e+00	7.196522115268983555e+00	2.448071803594730422e+00	3.691648772529995313e+02	2.091235015221600602e+00	6.411253127639453098e+00	3.240102450369260811e+00	3.673551774358011102e+01	3.726779962499648935e-01	5.454196905951314456e+00	2.457627017176438056e+00	2.050999079039827588e+00	5.384519993050036479e-01	6.008395457376472137e+01	0.000000000000000000e+00
1.200000000000000000e+01	4.313817914562458782e+02	8.154327412825384869e+00	7.437587534498893760e+00	3.186069940642651144e+00	4.052275766638900905e+02	2.828120204108886426e+00	7.732394878403169081e+00	3.538478957593691021e+00	3.311847419995874731e+01	4.061164310337068151e-01	5.851756621353588095e+00	1.978618345097294284e+00	1.786815136865963938e+00	6.236095644623234069e-01	6.721043859070967130e+01	0.000000000000000000e+00
1.300000000000000000e+01	4.894042225559108488e+02	7.407649012263532562e+00	8.621577420763685495e+00	3.493794101291920917e+00	4.600668656112210897e+02	4.198007133020248638e+00	8.869031639487042540e+00	4.209776980105029764e+00	3.237065607923324251e+01	1.998263134713633704e-01	5.651788065146581275e+00	2.299984903332096930e+00	1.825266342817459364e+00	3.726779962499648935e-01	7.145584300811235323e+01	0.000000000000000000e+00
1.400000000000000000e+01	5.367128538613548017e+02	7.473912964438373940e+00	9.432508797887347640e+00	4.297932319409208723e+00	5.035257082700831575e+02	5.226634513081370059e+00	9.603240193925289603e+00	5.413460589637239195e+00	3.900852381923155576e+01	5.384519993050035369e-01	4.290655220618666554e+00	2.612735901098480529e+00	1.656217242862649375e+00	4.061164310337067596e-01	6.997915116105812672e+01	0.000000000000000000e+00
1.500000000000000000e+01	5.948183663009144766e+02	7.332859833198322796e+00	1.000277739208243943e+01	4.782600118020415181e+00	5.584944730155249317e+02	4.301162633521313339e+00	1.142730647761463203e+01	6.903979327573015468e+00	4.461920286030319716e+01	5.384519993050035369e-01	4.048319267163705604e+00	2.477678124553084338e+00	1.423390904378226907e+00	3.726779962499648935e-01	7.075053984874524815e+01	0.000000000000000000e+00
1.600000000000000000e+01	6.410670737571501832e+02	7.354019120332923265e+00	1.083846032525940473e+01	5.438417866336577866e+00	6.003901277965483132e+02	5.908885728761013034e+00	1.183538714571217021e+01	7.657603338440095442e+00	4.513405957072035335e+01	2.763853991962832990e-01	4.139914116124740140e+00	1.800848565414526092e+00	1.433720877840437780e+00	5.384519993050036479e-01	6.919311743229957301e+01	0.000000000000000000e+00
