t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	9.900000000000000000e+04	0.000000000000000000e+00	1.000000000000000000e+03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	8.807645833333332848e+04	3.248333333333333144e+02	9.147916666666666288e+02	1.666666666666666574e-01	1.052779166666666606e+04	9.083333333333333925e+00	1.468333333333333428e+02	4.166666666666666435e-02	2.533750000000000000e+02	3.357916666666666856e+02	3.227083333333333144e+02	1.442916666666666572e+02	8.125000000000000000e+00	3.483333333333333570e+01	4.847083333333333144e+02	3.641250000000000000e+02
2.000000000000000000e+00	7.934712500000000000e+04	4.268750000000000000e+02	8.684583333333333712e+02	2.166666666666666519e+00	1.892816666666666788e+04	8.741666666666667140e+01	3.380833333333333144e+02	1.708333333333333259e+00	4.728750000000000000e+02	1.107916666666666714e+02	4.149583333333333144e+02	2.085833333333333428e+02	2.420833333333333215e+01	2.354166666666666785e+01	9.399583333333333712e+02	6.859583333333333712e+02
3.000000000000000000e+00	7.290083333333332848e+04	3.951250000000000000e+02	7.906666666666666288e+02	7.375000000000000000e+00	2.510008333333333212e+04	2.040000000000000000e+02	5.912083333333333712e+02	1.070833333333333393e+01	6.641250000000000000e+02	5.062500000000000000e+01	3.244166666666666856e+02	1.281666666666666572e+02	3.925000000000000000e+01	1.554166666666666607e+01	1.379875000000000000e+03	9.500833333333333712e+02
4.000000000000000000e+00	6.798533333333332848e+04	3.497916666666666856e+02	7.605416666666666288e+02	1.566666666666666607e+01	2.977845833333333212e+04	2.826250000000000000e+02	7.991666666666666288e+02	2.841666666666666785e+01	8.303750000000000000e+02	3.220833333333333570e+01	1.975000000000000000e+02	5.375000000000000000e+01	4.100000000000000000e+01	1.150000000000000000e+01	1.805083333333333258e+03	1.170791666666666742e+03
5.000000000000000000e+00	6.406637500000000000e+04	3.315833333333333144e+02	7.536250000000000000e+02	2.862500000000000000e+01	3.347791666666666424e+04	3.102083333333333144e+02	9.727500000000000000e+02	5.891666666666666430e+01	9.659583333333333712e+02	1.829166666666666785e+01	1.231250000000000000e+02	2.379166666666666785e+01	3.362500000000000000e+01	8.791666666666666075e+00	2.215291666666666515e+03	1.353833333333333258e+03
6.000000000000000000e+00	6.084033333333333576e+04	3.319166666666666856e+02	7.750833333333333712e+02	4.300000000000000000e+01	3.648950000000000000e+04	3.120416666666666856e+02	1.100708333333333258e+03	1.074166666666666714e+02	1.091416666666666742e+03	1.587500000000000000e+01	8.654166666666667140e+01	1.566666666666666607e+01	2.295833333333333215e+01	6.750000000000000000e+00	2.610791666666666515e+03	1.516000000000000000e+03
7.000000000000000000e+00	5.814462500000000000e+04	3.263750000000000000e+02	7.869583333333333712e+02	6.383333333333333570e+01	3.898587500000000000e+04	3.077083333333333144e+02	1.216833333333333258e+03	1.677916666666666572e+02	1.195125000000000000e+03	1.162500000000000000e+01	7.166666666666667140e+01	1.108333333333333393e+01	1.341666666666666607e+01	5.875000000000000000e+00	2.996625000000000000e+03	1.652875000000000000e+03
8.000000000000000000e+00	5.587337500000000000e+04	3.163333333333333144e+02	8.036250000000000000e+02	9.062500000000000000e+01	4.105829166666666424e+04	3.034583333333333144e+02	1.317500000000000000e+03	2.367916666666666572e+02	1.288000000000000000e+03	1.004166666666666607e+01	5.737500000000000000e+01	8.083333333333333925e+00	6.916666666666666963e+00	4.041666666666666963e+00	3.367791666666666515e+03	1.784833333333333258e+03
9.000000000000000000e+00	5.399575000000000000e+04	3.073750000000000000e+02	8.148750000000000000e+02	1.214166666666666714e+02	4.274254166666666424e+04	2.990833333333333144e+02	1.401000000000000000e+03	3.179583333333333144e+02	1.368916666666666742e+03	7.583333333333333037e+00	4.866666666666666430e+01	5.750000000000000000e+00	4.500000000000000000e+00	3.333333333333333481e+00	3.745083333333333485e+03	1.900916666666666742e+03
