t	Sn	En	In	Rn	Sy	Ey	Iy	Ry	F	Cs	Ce	Ci	Cr	Cf	T	Tbusy
0.000000000000000000e+00	9.990000000000000000e+04	0.000000000000000000e+00	1.000000000000000000e+02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	9.963933333333332848e+04	3.362500000000000000e+01	9.033333333333332860e+01	4.166666666666666435e-02	2.207916666666666572e+02	0.000000000000000000e+00	1.587500000000000000e+01	0.000000000000000000e+00	2.555833333333333428e+02	1.104083333333333258e+03	3.220833333333333570e+01	5.875000000000000000e+00	3.333333333333333148e-01	3.500833333333333144e+02	1.001066666666666606e+04	2.653750000000000000e+02
2.000000000000000000e+00	9.937616666666667152e+04	5.800000000000000000e+01	9.304166666666667140e+01	2.083333333333333426e-01	4.447500000000000000e+02	1.250000000000000000e-01	2.754166666666666785e+01	1.666666666666666574e-01	4.757500000000000000e+02	1.979791666666666742e+03	5.075000000000000000e+01	1.937500000000000000e+01	1.500000000000000000e+00	1.131625000000000000e+03	1.995241666666666788e+04	5.820833333333333712e+02
3.000000000000000000e+00	9.886508333333332848e+04	8.025000000000000000e+01	1.080416666666666714e+02	1.166666666666666741e+00	9.091666666666666288e+02	3.750000000000000000e-01	3.537500000000000000e+01	5.416666666666666297e-01	6.689166666666666288e+02	2.671875000000000000e+03	6.970833333333332860e+01	3.325000000000000000e+01	4.416666666666666963e+00	2.356541666666666515e+03	2.989500000000000000e+04	1.237291666666666742e+03
4.000000000000000000e+00	9.774291666666667152e+04	1.012500000000000000e+02	1.275833333333333286e+02	2.958333333333333481e+00	1.979625000000000000e+03	1.000000000000000000e+00	4.325000000000000000e+01	1.416666666666666741e+00	8.335000000000000000e+02	3.045375000000000000e+03	8.562500000000000000e+01	5.016666666666666430e+01	7.791666666666666963e+00	3.658375000000000000e+03	3.980237500000000000e+04	2.821625000000000000e+03
5.000000000000000000e+00	9.549179166666667152e+04	1.192083333333333286e+02	1.480000000000000000e+02	6.083333333333333037e+00	4.173791666666666970e+03	2.458333333333333481e+00	5.554166666666666430e+01	3.125000000000000000e+00	9.720000000000000000e+02	2.857791666666666515e+03	1.002916666666666714e+02	7.050000000000000000e+01	1.208333333333333393e+01	4.244750000000000000e+03	4.951095833333333576e+04	6.252125000000000000e+03
6.000000000000000000e+00	9.243600000000000000e+04	1.355000000000000000e+02	1.664583333333333428e+02	1.058333333333333393e+01	7.165875000000000000e+03	5.375000000000000000e+00	7.379166666666667140e+01	6.416666666666666963e+00	1.095041666666666742e+03	2.088541666666666515e+03	1.152500000000000000e+02	8.979166666666667140e+01	1.950000000000000000e+01	3.711708333333333485e+03	5.887629166666666424e+04	1.173779166666666606e+04
7.000000000000000000e+00	8.981983333333332848e+04	1.514166666666666572e+02	1.846666666666666572e+02	1.716666666666666785e+01	9.713916666666666060e+03	7.375000000000000000e+00	9.445833333333332860e+01	1.116666666666666607e+01	1.200125000000000000e+03	1.248500000000000000e+03	1.285000000000000000e+02	1.086666666666666714e+02	2.712500000000000000e+01	2.500000000000000000e+03	6.780262500000000000e+04	1.807954166666666788e+04
8.000000000000000000e+00	8.864545833333332848e+04	1.658333333333333428e+02	2.109166666666666572e+02	2.750000000000000000e+01	1.080983333333333394e+04	1.050000000000000000e+01	1.130000000000000000e+02	1.695833333333333215e+01	1.300166666666666742e+03	8.235000000000000000e+02	1.442500000000000000e+02	1.275000000000000000e+02	3.554166666666666430e+01	1.748083333333333258e+03	7.631662500000000000e+04	2.367625000000000000e+04
9.000000000000000000e+00	8.807366666666667152e+04	1.851666666666666572e+02	2.322916666666666572e+02	3.991666666666666430e+01	1.129933333333333394e+04	1.154166666666666607e+01	1.340833333333333428e+02	2.400000000000000000e+01	1.379541666666666742e+03	6.292083333333333712e+02	1.583333333333333428e+02	1.486666666666666572e+02	4.491666666666666430e+01	1.337958333333333258e+03	8.442737500000000000e+04	2.867325000000000000e+04
1.000000000000000000e+01	8.769604166666667152e+04	2.059166666666666572e+02	2.550833333333333428e+02	5.475000000000000000e+01	1.158487500000000000e+04	1.241666666666666607e+01	1.562916666666666572e+02	3.462500000000000000e+01	1.448000000000000000e+03	5.172083333333333712e+02	1.718750000000000000e+02	1.697083333333333428e+02	6.004166666666666430e+01	1.086916666666666742e+03	9.217375000000000000e+04	3.334700000000000000e+04
1.100000000000000000e+01	8.741670833333332848e+04	2.289166666666666572e+02	2.784166666666666856e+02	7.066666666666667140e+01	1.175929166666666606e+04	1.604166666666666785e+01	1.832083333333333428e+02	4.675000000000000000e+01	1.509791666666666742e+03	4.392500000000000000e+02	1.937083333333333428e+02	1.913333333333333428e+02	7.070833333333332860e+01	8.782083333333333712e+02	9.964025000000000000e+04	3.769045833333333576e+04
