0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.003344481605351168e+00	1.685229954635272032e+00	0.000000000000000000e+00	1.469693845669907128e+00	0.000000000000000000e+00	1.486606874731850603e+00	0.000000000000000000e+00	7.810249675906654199e-01	0.000000000000000000e+00	0.000000000000000000e+00
2.006688963210702337e+00	3.226453160980335966e+00	0.000000000000000000e+00	2.662705391138869615e+00	0.000000000000000000e+00	1.445683229480096088e+00	0.000000000000000000e+00	1.044030650891055068e+00	0.000000000000000000e+00	0.000000000000000000e+00
3.010033444816053283e+00	4.158124577258358379e+00	0.000000000000000000e+00	2.785677655436823663e+00	0.000000000000000000e+00	1.496662954709576443e+00	0.000000000000000000e+00	1.552417469626002466e+00	0.000000000000000000e+00	0.000000000000000000e+00
4.013377926421404673e+00	4.968903299521937100e+00	0.000000000000000000e+00	3.534119409414458346e+00	0.000000000000000000e+00	2.913760456866693271e+00	0.000000000000000000e+00	1.813835714721705461e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.016722408026756064e+00	5.885575587824863675e+00	0.000000000000000000e+00	4.392038251199549492e+00	0.000000000000000000e+00	2.009975124224177900e+00	0.000000000000000000e+00	2.385372088375312671e+00	0.000000000000000000e+00	0.000000000000000000e+00
6.020066889632106566e+00	6.152235366108810055e+00	0.000000000000000000e+00	4.749736834815166731e+00	0.000000000000000000e+00	2.586503431275512632e+00	0.000000000000000000e+00	2.497999199359359324e+00	0.000000000000000000e+00	0.000000000000000000e+00
7.023411371237457956e+00	7.291090453423273665e+00	0.000000000000000000e+00	4.561797891182817644e+00	0.000000000000000000e+00	3.832753579347360162e+00	0.000000000000000000e+00	3.768288736283354368e+00	0.000000000000000000e+00	0.000000000000000000e+00
8.026755852842809347e+00	8.355237878121723583e+00	0.000000000000000000e+00	5.000999900019994726e+00	0.000000000000000000e+00	5.243090691567331874e+00	0.000000000000000000e+00	4.733920151417850164e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.030100334448160737e+00	9.859513172565874228e+00	0.000000000000000000e+00	5.068530358989674411e+00	0.000000000000000000e+00	4.044749683231336768e+00	0.000000000000000000e+00	4.449719092257398145e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.003344481605351213e+01	1.157972365818804761e+01	0.000000000000000000e+00	6.518435395092905260e+00	0.000000000000000000e+00	4.166533331199930856e+00	0.000000000000000000e+00	4.534313619501853410e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.103678929765886352e+01	1.516871781001940889e+01	0.000000000000000000e+00	8.599999999999999645e+00	0.000000000000000000e+00	4.980963762164908104e+00	0.000000000000000000e+00	4.543126676640219408e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.204013377926421313e+01	1.655898547616972749e+01	0.000000000000000000e+00	8.993886812718958623e+00	0.000000000000000000e+00	5.306599664568640407e+00	0.000000000000000000e+00	4.570557952810576197e+00	0.000000000000000000e+00	0.000000000000000000e+00
